Protein,Drug,ED,MD,WC,WQ,WG,YH,AI,FL,EM,TM,CW,EW,FW,MY,CV,NH,NF,MATS3c,MATS5v,GATS2c,GATS5c,nBase,Kier1,nAtomP,MLFER_BO,MPC6,nFRing,nF8HeteroRing,RotBtFrac,GGI6,JGI10,JGT,MWC9,WPATH,'Class Label'
hsa_3757,D00607,0.002591,0.001727,0,0,0.001727,0.000864,0.003454,0.006045,0,0,0,0,0.001727,0.001727,0.000864,0.001727,0.002591,0.541317,0.727117,0.262621,0.2943,0.6,0.111442,0.2,0.705923,0.106918,0,0,0.21875,0.094488,0,0.428653,0.584843,0.011143,Non-Interactive
hsa_3790,D00380,0.010204,0,0,0,0.002041,0.002041,0.004082,0.002041,0,0,0.002041,0,0.002041,0,0.004082,0.002041,0.002041,0.359452,0.861209,0.183994,0.650783,0,0.190003,0.65,0.210253,0.09434,0,0,0.479167,0.075868,0.64311,0.601561,0.561757,0.019879,Non-Interactive
hsa_3764,D01295,0,0,0,0,0.002364,0,0.004728,0.009456,0,0.002364,0,0,0,0,0.002364,0,0,0.80456,0.734007,0.705307,0.511554,0.8,0.27911,0.4,0.1053,0.251572,0,0,0.159946,0.193784,0.403658,0,0.701083,0.068463,Non-Interactive
hsa_51305,D00740,0.005362,0,0,0,0,0,0.002681,0.005362,0.002681,0.002681,0,0.002681,0,0.002681,0,0,0,0.756665,0.818916,0.39663,0.403226,0.4,0.172873,0.5,0.275719,0.075472,0,0,0.571078,0.09872,1,0.388004,0.489518,0.017888,Non-Interactive
hsa_1134,D00656,0.004386,0.002193,0,0,0,0.002193,0.008772,0.004386,0,0.006579,0,0.004386,0,0,0,0,0.002193,0.69719,0.740178,0.251564,0.405302,0,0.195439,0.75,0.333218,0.27044,0.015152,0,0.255952,0.182206,0,0.876905,0.753022,0.020919,Non-Interactive
hsa_3738,D00544,0.001742,0.001742,0,0,0,0.001742,0.008711,0.003484,0,0.001742,0,0,0.001742,0,0.001742,0.003484,0.001742,0.699683,0.740178,0,0,0,0.051558,0,0.100797,0,0,0,1,0,0,0.828634,0.309719,0.001367,Non-Interactive
hsa_3746,D01768,0.005137,0,0,0.001712,0.001712,0,0.001712,0.010274,0.001712,0.003425,0.001712,0,0.005137,0.003425,0.001712,0,0.001712,0.82839,0.796055,0.417511,0.421307,0.4,0.258574,0.55,0.349151,0.125786,0,0,0.668561,0.166971,0.571796,0.347962,0.570445,0.037055,Non-Interactive
hsa_2555,D00379,0.004444,0.004444,0,0,0,0,0,0.004444,0,0.006667,0,0,0.002222,0,0,0,0,0.572224,0.942049,0.305153,0.572318,0.2,0.212341,0.7,0.022168,0.147799,0,0,0.242424,0.14781,0.416996,0.48784,0.614479,0.029656,Non-Interactive
hsa_783,D02630,0.006623,0,0,0,0,0,0.004967,0.003311,0,0,0,0.001656,0,0,0,0.006623,0,0.728015,0.740178,0.255805,0.127846,0.4,0.412366,0.3,0.214409,0.377358,0,0,0.358974,0.392748,0.701574,0.577456,0.805483,0.136957,Non-Interactive
hsa_23630,D02485,0,0,0,0,0,0,0,0,0,0,0,0.007092,0,0,0,0,0,0.529519,0.740178,0.221658,0.318282,0.4,0.388155,0.7,0.202286,0.455975,0.045455,0,0.52381,0.410725,0.667138,0.496688,0.808324,0.095445,Non-Interactive
hsa_41,D00732,0.003795,0.001898,0,0,0.003795,0.003795,0,0.003795,0.001898,0.003795,0,0,0,0,0.003795,0,0.001898,0.752525,0.740178,0.269892,0.328856,0.4,0.190003,0.5,0.271562,0.08805,0,0,0.594907,0.09872,1,0.469495,0.537086,0.020325,Non-Interactive
hsa_2890,D00761,0.003315,0.001105,0,0.00221,0.001105,0.001105,0.003315,0.00442,0.00221,0.00221,0,0.001105,0,0,0.001105,0,0.001105,0.82044,0.835022,0.58115,0.507454,0.4,0.538995,0.75,0.273987,0.871069,1,0,0.189815,0.847349,0.555107,0.496503,0.946236,0.219089,Non-Interactive
hsa_3753,D00464,0,0,0,0.015625,0,0,0.007813,0.007813,0,0,0,0,0,0,0,0.007813,0,0.698476,0.740178,0.275055,0.408245,0,0.170441,0.85,0.529616,0.254717,0.015152,0,0.100379,0.196594,0,0.295084,0.688078,0.021127,Non-Interactive
hsa_3747,D00550,0.004902,0,0,0,0.001634,0,0.001634,0.00817,0,0.003268,0.001634,0,0.003268,0.003268,0.001634,0,0.001634,0.693973,0.740178,0.262007,0.35595,0,0.197082,0.95,0.661933,0.36478,0.045455,0,0.11859,0.282196,0,0.268179,0.771043,0.03028,Non-Interactive
hsa_2743,D02362,0.004032,0.004032,0,0.002016,0,0,0,0.008065,0,0.004032,0,0,0.002016,0.002016,0.002016,0,0.004032,0.668488,0.744003,0.40148,0.291906,0.2,0.213377,0.45,0.281954,0.242138,0.015152,0,0.151235,0.148707,0.342766,0.202125,0.699609,0.042463,Non-Interactive
hsa_9312,D00495,0.002198,0,0,0,0.001099,0.002198,0.003297,0.005495,0.003297,0.003297,0,0,0.001099,0,0,0.003297,0.003297,0.668891,0.500869,0.248165,0.315692,0,0.070307,0.3,0.255282,0.025157,0,0,0.337121,0,0,0.754913,0.570056,0.003625,Non-Interactive
hsa_8514,D00697,0,0,0.002732,0,0.005464,0.002732,0.008197,0,0.002732,0,0,0,0.002732,0.005464,0,0,0,0.730371,0.595487,0.363206,0.442104,0,0.203549,0.85,0.820229,0.336478,0.045455,0,0.21875,0.236187,1,0.433122,0.752875,0.027932,Non-Interactive
hsa_2890,D00733,0.003315,0.001105,0,0.00221,0.001105,0.001105,0.003315,0.00442,0.00221,0.00221,0,0.001105,0,0,0.001105,0,0.001105,0.684042,0.795263,0.411933,0.428931,0.4,0.280165,0.7,0.447523,0.216981,0.015152,0,0.519231,0.181292,0.48189,0.240327,0.665597,0.048673,Non-Interactive
hsa_27345,D00548,0.004785,0,0,0.004785,0,0,0,0.009569,0,0,0.004785,0,0,0,0.004785,0,0,0.805907,0.68137,0.402443,0.532914,0,0.161721,0.4,0.33876,0.125786,0,0,0.342105,0.100295,0.855124,0.232733,0.616718,0.01774,Non-Interactive
hsa_170572,D00593,0,0.008969,0,0,0,0,0.006726,0.008969,0,0,0,0.002242,0,0,0.002242,0,0,0.439647,0.782114,0.176977,0.55285,0,0.405068,0.65,0.618635,0.254717,0,0,0.363426,0.308975,0.513947,0.60367,0.762023,0.129974,Non-Interactive
hsa_3741,D00647,0.004902,0,0,0,0,0.001634,0.00817,0.001634,0,0.001634,0,0,0.001634,0,0.001634,0,0.001634,0.565932,0.742429,0.368159,0.36906,0.4,0.34823,0.55,0.579841,0.169811,0,0,0.444444,0.248934,0.405183,0.626359,0.652599,0.090869,Non-Interactive
hsa_3747,D01603,0.004902,0,0,0,0.001634,0,0.001634,0.00817,0,0.003268,0.001634,0,0.003268,0.003268,0.001634,0,0.001634,0.531749,0.720259,0.306581,0.259223,0.8,0.104439,0.3,0.306547,0.044025,0,0,0.439103,0.030774,0,0.141128,0.386719,0.007904,Non-Interactive
hsa_3743,D00521,0.002198,0,0,0,0,0.002198,0.008791,0.004396,0,0.002198,0.002198,0,0.002198,0,0,0,0.002198,0.723435,0.708372,0.357872,0.47477,0.4,0.395615,0.3,0.481815,0.345912,0,0,0.342105,0.330896,0.656459,0.443263,0.803156,0.130984,Non-Interactive
hsa_3742,D00195,0.007576,0,0,0,0,0.001894,0.00947,0.005682,0.001894,0.001894,0,0,0.001894,0.001894,0,0,0.001894,0.848662,0.665701,0.425893,0.446565,0.4,0.160726,0.4,0.321787,0.679245,0.287879,1,0.11859,0.199607,0,0.447324,0.894521,0.02401,Non-Interactive
hsa_1137,D00631,0.003195,0,0,0,0,0,0.001597,0.00639,0,0.004792,0,0.003195,0.003195,0,0.003195,0,0,0.83989,0.733866,0.635463,0.698135,0.4,0.287056,0.35,0.27849,0.213836,0,0,0.389368,0.166074,0.472983,0.102819,0.661255,0.055835,Non-Interactive
hsa_3754,D00798,0,0.004057,0,0,0,0,0.008114,0.008114,0.002028,0.004057,0,0,0.004057,0.002028,0.004057,0,0.002028,0.695696,0.809376,0.608543,0.360793,0.4,0.229733,0.65,0.173537,0.339623,0.045455,0,0.181548,0.219378,0.237927,0.213588,0.74814,0.042433,Non-Interactive
hsa_3754,D02461,0,0.004057,0,0,0,0,0.008114,0.008114,0.002028,0.004057,0,0,0.004057,0.002028,0.004057,0,0.002028,0.776751,0.628648,0.250436,0.5301,0,0.220175,0.3,0.710772,0.286164,0.015152,0,0.291667,0.215756,0.593062,0.62639,0.792949,0.036579,Non-Interactive
hsa_781,D00274,0.007339,0.000917,0,0.001835,0,0,0.001835,0.004587,0.001835,0,0,0,0,0,0.000917,0.000917,0.00367,0.662932,0.740178,0.25736,0.264099,0.4,0.371257,0.55,0.589886,0.261006,0,0,0.417892,0.226996,0.434205,0.430899,0.730327,0.10531,Non-Interactive
hsa_3737,D00735,0.008451,0,0,0,0,0,0.011268,0.002817,0.002817,0,0,0,0,0.002817,0,0,0,0.66007,0.795327,0.477939,0.423205,0.4,0.212341,0.45,0.240042,0.125786,0,0,0.38447,0.106338,0.190813,0.146107,0.559116,0.033875,Non-Interactive
hsa_6326,D02237,0.006986,0.002994,0.000499,0,0,0.000998,0.004491,0.005489,0.003992,0.002994,0.000998,0.000499,0.000998,0.001497,0.002495,0.000499,0.002495,0.537593,0.73237,0.286456,0.246587,1,0.121531,0.2,0.454105,0.062893,0,0,0.330357,0.053016,0,0.074495,0.367412,0.009984,Non-Interactive
hsa_2567,D02088,0.006438,0.004292,0,0.002146,0,0,0,0.004292,0.002146,0.004292,0,0,0.002146,0,0.002146,0,0.002146,1,0.683829,0.262632,0.312395,0,0.121531,0.45,0.210946,0.066038,0,0,0.479167,0.045704,0,0.5453,0.512764,0.008558,Non-Interactive
hsa_785,D05077,0.007707,0,0,0,0,0.001927,0.009634,0.003854,0.003854,0,0,0,0,0,0,0.003854,0,0.625363,0.805269,0.375807,0.463268,0.4,0.312239,0.95,0.415656,0.380503,0.045455,0,0.242424,0.293723,0.368375,0.23174,0.772345,0.073812,Non-Interactive
hsa_9424,D00631,0.003205,0,0,0,0.003205,0,0,0.009615,0,0.003205,0.003205,0,0,0,0.003205,0,0,0.83989,0.733866,0.635463,0.698135,0.4,0.287056,0.35,0.27849,0.213836,0,0,0.389368,0.166074,0.472983,0.102819,0.661255,0.055835,Non-Interactive
hsa_27345,D00733,0.004785,0,0,0.004785,0,0,0,0.009569,0,0,0.004785,0,0,0,0.004785,0,0,0.684042,0.795263,0.411933,0.428931,0.4,0.280165,0.7,0.447523,0.216981,0.015152,0,0.519231,0.181292,0.48189,0.240327,0.665597,0.048673,Non-Interactive
hsa_9254,D00499,0.007867,0.000874,0,0.001748,0,0.000874,0.002622,0.005245,0.001748,0.000874,0,0,0,0,0.001748,0.001748,0.004371,0.302478,0.603445,0.163461,0.485726,0,0.15575,0.4,0.322134,0.100629,0,0,0.414063,0.037782,0,0.742595,0.654677,0.011351,Non-Interactive
hsa_10060,D00338,0.003876,0.001938,0,0,0.001292,0.001292,0.005168,0.010982,0.001292,0.001938,0.000646,0.000646,0,0.001292,0.001292,0,0.001292,0.698431,0.740178,0.266326,0.335192,0,0.236844,0.85,0.381018,0.311321,0.015152,0,0.238782,0.313935,0.855124,0.462655,0.737626,0.035391,Non-Interactive
hsa_3781,D00228,0.00173,0.00346,0,0,0.00173,0.00346,0.00346,0.00692,0.00173,0,0,0,0,0.00173,0,0,0.00519,0.695342,0.740178,0.252411,0.352535,0.6,0.180853,0.8,0.610669,0.327044,0.045455,0,0.041667,0.156392,0,0.129938,0.725582,0.027338,Non-Interactive
hsa_3744,D00563,0.003922,0.003922,0,0,0,0.001961,0.003922,0.001961,0.001961,0.003922,0,0,0.003922,0,0,0.001961,0.003922,0.79423,0.69998,0.597182,0.405502,0.4,0.148633,0.35,0.264981,0.342767,0.106061,0,0.003623,0.143561,0,0.16324,0.736246,0.019939,Non-Interactive
hsa_27012,D00726,0.002004,0,0,0,0.002004,0,0.004008,0.008016,0.002004,0,0,0,0.002004,0,0.002004,0,0,0.657776,0.740178,0.263442,0.277601,0.4,0.224279,0.55,0.420159,0.116352,0,0,0.635417,0.113955,0.5,0.486142,0.593019,0.026328,Non-Interactive
hsa_9254,D00537,0.007867,0.000874,0,0.001748,0,0.000874,0.002622,0.005245,0.001748,0.000874,0,0,0,0,0.001748,0.001748,0.004371,0.604436,0.718593,0.35265,0.355269,0,0.203549,0.25,0.916176,0.349057,0.045455,0,0.305556,0.417564,0,1,0.812657,0.027694,Non-Interactive
hsa_2902,D02207,0.005656,0,0,0,0.001131,0.001131,0.003394,0.003394,0.001131,0.003394,0,0.001131,0,0.001131,0.001131,0.001131,0.001131,0.824235,0.837119,0.458883,0.43552,0.6,0.489716,0.75,0.206096,0.798742,1,0,0.142157,0.755637,0.534849,0.453057,0.925671,0.186492,Non-Interactive
hsa_55584,D00631,0.006276,0.002092,0,0,0,0,0.002092,0.002092,0,0.002092,0.002092,0.004184,0,0,0.004184,0,0,0.83989,0.733866,0.635463,0.698135,0.4,0.287056,0.35,0.27849,0.213836,0,0,0.389368,0.166074,0.472983,0.102819,0.661255,0.055835,Non-Interactive
hsa_1134,D00228,0.004386,0.002193,0,0,0,0.002193,0.008772,0.004386,0,0.006579,0,0.004386,0,0,0,0,0.002193,0.695342,0.740178,0.252411,0.352535,0.6,0.180853,0.8,0.610669,0.327044,0.045455,0,0.041667,0.156392,0,0.129938,0.725582,0.027338,Non-Interactive
hsa_2906,D01854,0.003745,0.000749,0,0,0.000749,0,0.001498,0.007491,0.000749,0,0,0,0,0.000749,0,0,0,0.67496,0.846036,0.212373,0.398305,0,0.220175,0.3,0.530655,0.198113,0.015152,0,0.25,0.197204,0.130078,0.286365,0.673102,0.037233,Non-Interactive
hsa_55515,D00035,0.003008,0.001504,0,0,0.001504,0,0,0.003008,0,0,0,0,0,0,0,0.001504,0.004511,0.857472,0.577556,0.276801,0.641431,0.2,0.019334,0.15,0.151715,0.012579,0,0,0.21875,0,0,0.237507,0.319038,0.001367,Non-Interactive
hsa_83795,D02409,0.003115,0,0,0,0.003115,0,0.003115,0.009346,0,0,0.003115,0,0.003115,0,0.003115,0.003115,0.003115,0.689399,0.324705,0.334892,0.434875,0,0.094791,0.55,0.425701,0.144654,0.015152,0,0.166667,0,0,0.438183,0.665984,0.007191,Non-Interactive
hsa_6530,D03450,0.001623,0,0,0.001623,0.003247,0,0.006494,0.00974,0,0,0.001623,0,0.001623,0,0,0.001623,0.001623,0.733025,0.832936,0.434388,0.588764,0.4,0.236844,0.25,0.201247,0.185535,0,0,0.238782,0.104577,0.111551,0.009115,0.646372,0.04279,Non-Interactive
hsa_3759,D00499,0.007042,0,0,0,0.002347,0,0,0.004695,0,0.002347,0,0,0.002347,0,0.00939,0,0,0.302478,0.603445,0.163461,0.485726,0,0.15575,0.4,0.322134,0.100629,0,0,0.414063,0.037782,0,0.742595,0.654677,0.011351,Non-Interactive
hsa_3744,D00546,0.003922,0.003922,0,0,0,0.001961,0.003922,0.001961,0.001961,0.003922,0,0,0.003922,0,0,0.001961,0.003922,0.968407,0.810722,0.310143,0.107032,0,0.085931,0,0.050225,0,0,0,1,0,0,0.911987,0.363613,0.00318,Non-Interactive
hsa_2903,D00418,0.003418,0.001367,0,0,0.001367,0,0.001367,0.002051,0.001367,0.000684,0,0.000684,0.000684,0.001367,0.000684,0.002051,0.002051,0.611355,0.71227,0.234373,0.459263,0,0.111442,0.1,0.698995,0.116352,0,0,0.21875,0.076173,0,0.390999,0.576984,0.010163,Non-Interactive
hsa_2743,D00219,0.004032,0.004032,0,0.002016,0,0,0,0.008065,0,0.004032,0,0,0.002016,0.002016,0.002016,0,0.004032,0.4474,0.840654,0.1805,0.607488,0,0.229268,0.75,0.334603,0.150943,0,0,0.275362,0.219988,0.713781,0.567549,0.638664,0.034469,Non-Interactive
hsa_3767,D00647,0.007712,0,0,0,0.002571,0.002571,0.005141,0.010283,0,0.002571,0,0,0,0,0.002571,0,0,0.565932,0.742429,0.368159,0.36906,0.4,0.34823,0.55,0.579841,0.169811,0,0,0.444444,0.248934,0.405183,0.626359,0.652599,0.090869,Non-Interactive
hsa_3748,D02234,0.003968,0,0,0.001323,0.001323,0,0.002646,0.010582,0,0.002646,0.001323,0,0.002646,0.002646,0.003968,0.001323,0.001323,0.715076,0.758627,0.670699,0.240261,0.4,0.180853,0.8,0.069276,0.330189,0.045455,0,0,0.140836,0,0.151995,0.73493,0.0271,Non-Interactive
hsa_3751,D01448,0.00318,0,0,0.00159,0,0.00318,0.006359,0.00159,0,0.006359,0,0,0.00159,0,0.004769,0.00159,0.00318,0.767863,0.809861,0.49007,0.336193,0.8,0.27911,0.65,0.100104,0.371069,0.045455,0,0.260753,0.279707,0.652869,0.416538,0.772619,0.061183,Non-Interactive
hsa_27092,D00960,0.006135,0.003067,0,0,0,0,0.009202,0.006135,0,0.003067,0,0,0,0.003067,0,0.006135,0,0.789705,0.839028,0.275966,0.314202,0,0.229268,0.3,0.369934,0.201258,0,0,0.320652,0.292471,0,0.666306,0.693966,0.029685,Non-Interactive
hsa_8912,D00546,0.005115,0.000853,0.000853,0.000853,0.001279,0.001705,0.004263,0.004689,0.002558,0.001279,0,0,0,0.000853,0.001705,0.000426,0.002558,0.968407,0.810722,0.310143,0.107032,0,0.085931,0,0.050225,0,0,0,1,0,0,0.911987,0.363613,0.00318,Non-Interactive
hsa_5023,D00553,0.005025,0,0.002513,0,0,0,0,0.005025,0,0.002513,0,0,0,0,0.002513,0,0.01005,0.931072,0.800058,0.365757,0.433525,0.2,0.15575,0.45,0.215102,0.066038,0,0,0.544271,0.060938,0.855124,0.37752,0.496372,0.014025,Non-Interactive
hsa_784,D00708,0.008282,0,0,0.00207,0,0,0.00207,0.004141,0,0,0,0,0,0.00207,0,0.004141,0.00207,0.564242,0.720287,0.220597,0.557724,0,0.111442,0.3,0.383443,0.113208,0,0,0.153646,0.05151,0,0.35102,0.611778,0.010014,Non-Interactive
hsa_3751,D00636,0.00318,0,0,0.00159,0,0.00318,0.006359,0.00159,0,0.006359,0,0,0.00159,0,0.004769,0.00159,0.00318,0.745356,0.772639,0.471538,0.50135,0.4,0.354376,0.9,0.287496,0.345912,0.015152,0,0.463384,0.352867,0.355131,0.358653,0.777082,0.085609,Non-Interactive
hsa_10060,D00694,0.003876,0.001938,0,0,0.001292,0.001292,0.005168,0.010982,0.001292,0.001938,0.000646,0.000646,0,0.001292,0.001292,0,0.001292,0.694594,0.740178,0.274211,0.400441,0,0.203549,0.85,0.570142,0.292453,0.015152,0,0.131944,0.236797,0,0.313557,0.713385,0.027368,Non-Interactive
hsa_3760,D00960,0.004,0,0,0,0.002,0,0.002,0.01,0.002,0,0,0,0,0,0.002,0,0.002,0.789705,0.839028,0.275966,0.314202,0,0.229268,0.3,0.369934,0.201258,0,0,0.320652,0.292471,0,0.666306,0.693966,0.029685,Non-Interactive
hsa_2566,D00735,0.004292,0.006438,0,0,0,0,0.002146,0,0,0.002146,0,0,0.002146,0.002146,0,0,0.002146,0.66007,0.795327,0.477939,0.423205,0.4,0.212341,0.45,0.240042,0.125786,0,0,0.38447,0.106338,0.190813,0.146107,0.559116,0.033875,Non-Interactive
hsa_783,D00738,0.006623,0,0,0,0,0,0.004967,0.003311,0,0,0,0.001656,0,0,0,0.006623,0,0.901103,0.745327,0.452293,0.594715,0.4,0.161721,0.45,0.210946,0.116352,0,0,0.287281,0.137416,0,0.374757,0.607752,0.017621,Non-Interactive
hsa_7881,D00451,0,0,0.002457,0,0.004914,0.004914,0.002457,0.002457,0,0,0,0,0,0.002457,0,0,0,0.658686,0.815763,0.43381,0.340364,0.4,0.195439,0.45,0.230689,0.18239,0.015152,0,0.404762,0.248036,0.327108,0.582824,0.654561,0.02505,Non-Interactive
hsa_55799,D00629,0.00368,0.001796,0.000661,0,0.000432,0.000709,0.003779,0.003369,0.003174,0.001032,0,0.000125,0,0.000905,0.001613,0.00043,0.003166,0.585647,0.654403,0.29757,0.653341,0,0.297163,0.55,0.409075,0.305031,0,0,0.421296,0.320536,0,0.427335,0.756183,0.04383,Interactive
hsa_6323,D00642,0.004606,0.000373,0.000144,0,0.001398,0.003361,0.005198,0.00603,0.002049,0.000301,0.000505,0.000293,0.000046,0.000197,0.002417,0.000212,0.000958,0.779646,0.782608,0.415382,0.474388,0.4,0.213377,0.55,0.435746,0.352201,0.060606,0,0.189815,0.181901,0.733973,0.311342,0.768751,0.037738,Interactive
hsa_169522,D00294,0.005173,0,0,0,0.001777,0.00071,0.001948,0.003475,0,0.001698,0.001718,0,0.003031,0.000826,0.003684,0.000951,0.0018,0.686336,0.740178,0.263516,0.459139,0.4,0.094791,0.6,0.334257,0.132075,0.015152,0,0.097222,0.045094,0,0.745366,0.631611,0.007488,Interactive
hsa_3739,D00617,0.005498,0.001061,0.000392,0.000811,0.000331,0.000166,0.006081,0.004959,0.003088,0.001035,0.000006,0.001074,0.000221,0.001038,0.001632,0.003159,0.00512,0.677116,0.707956,0.392373,0.668778,0.4,0.421996,0.55,0.429858,0.36478,0,0,0.408784,0.358013,0.451012,0.405218,0.792384,0.114938,Interactive
hsa_6323,D00354,0.005646,0.00259,0.000508,0,0,0.000513,0.003061,0.006084,0.003207,0.001047,0.00148,0.000515,0.000508,0.001521,0.00254,0.000501,0.003708,0.818401,0.740178,0.383869,0.451167,0,0.128153,0.7,0.434015,0.128931,0,0,0.264706,0.112431,0,0.466608,0.613339,0.011916,Interactive
hsa_6328,D01287,0.005845,0.002623,0.000509,0,0,0.000077,0.004934,0.006051,0.00278,0.003291,0.00089,0.000848,0.000507,0.00152,0.002358,0.00041,0.003073,0.881892,0.737802,0.439324,0.648594,0.4,0.212341,0.45,0.210946,0.147799,0,0,0.38447,0.175198,0.285512,0.316916,0.633217,0.027992,Interactive
hsa_1135,D00499,0.002886,0.003072,0,0,0,0.002173,0.000003,0.006557,0.002035,0.005258,0,0.000877,0.00072,0,0.000062,0,0.002578,0.302478,0.603445,0.163461,0.485726,0,0.15575,0.4,0.322134,0.100629,0,0,0.414063,0.037782,0,0.742595,0.654677,0.011351,Interactive
hsa_55799,D00437,0.004958,0.001346,0.000644,0.000327,0.001265,0.001583,0.004175,0.004695,0.002565,0.00128,0,0.000238,0,0.000854,0.001708,0.000426,0.002873,0.631866,0.669899,0.307511,0.679199,0,0.280165,0.55,0.409075,0.314465,0,0,0.399038,0.426874,0,0.389568,0.764045,0.03756,Interactive
hsa_3783,D02356,0.004011,0.001134,0.000292,0.000875,0.000205,0.000067,0.00409,0.004406,0.001687,0.001527,0,0.001024,0.00073,0.001234,0.000108,0.000544,0.003527,0.873125,0.660895,0.529463,0.470891,0.4,0.416452,0.4,0.35123,0.257862,0,0,0.571078,0.371725,0.381625,0.541931,0.754651,0.109411,Interactive
hsa_3760,D02356,0.003014,0.001158,0,0,0.002452,0.002199,0.005243,0.011226,0.000615,0,0,0,0,0,0.000225,0.001352,0.001843,0.873125,0.660895,0.529463,0.470891,0.4,0.416452,0.4,0.35123,0.257862,0,0,0.571078,0.371725,0.381625,0.541931,0.754651,0.109411,Interactive
hsa_6328,D00732,0.004558,0.000105,0.000349,0.00004,0.001858,0.001096,0.003851,0.004319,0.001397,0.000471,0.000066,0.000292,0.000413,0.000778,0.002546,0.000326,0.00175,0.752525,0.740178,0.269892,0.328856,0.4,0.190003,0.5,0.271562,0.08805,0,0,0.594907,0.09872,1,0.469495,0.537086,0.020325,Interactive
hsa_55515,D00538,0.003066,0.000944,0,0.003034,0.001275,0,0.000664,0.001924,0.000653,0,0,0.003391,0,0.001475,0.001462,0.000019,0.004424,0.385204,0.62356,0.222015,0.39764,0,0.094791,0.45,0.214063,0.113208,0.015152,0,0.166667,0.053626,0,0.520382,0.589399,0.008231,Interactive
hsa_775,D00437,0.005101,0.001452,0,0.000685,0,0,0.007515,0.004585,0.002662,0.000072,0,0.000308,0,0.001012,0.003136,0.001466,0.001429,0.631866,0.669899,0.307511,0.679199,0,0.280165,0.55,0.409075,0.314465,0,0,0.399038,0.426874,0,0.389568,0.764045,0.03756,Interactive
hsa_3738,D02261,0.004422,0.000163,0,0,0.001433,0.001431,0.003252,0.004915,0.000797,0.001472,0,0,0.002207,0,0.002325,0.00321,0.001246,0.71828,0.797599,0.524536,0.403732,0.4,0.213596,0.596236,0.215149,0.348062,0.053987,0,0.183533,0.214111,0.547258,0.268885,0.748409,0.041756,Interactive
hsa_6328,D00332,0.005532,0.001839,0.000507,0.000507,0,0.000445,0.002823,0.00561,0.002682,0.001284,0.000832,0.000505,0.000824,0.001526,0.002517,0.000506,0.003037,0.636296,0.733744,0.172163,0.462245,0,0.087363,0.15,0.161067,0.037736,0,0,0.392361,0.02986,0,0.504484,0.483738,0.00526,Interactive
hsa_27133,D01295,0.003697,0,0,0,0,0.001125,0.00742,0.004531,0.000107,0,0,0.001425,0.001242,0,0.002076,0.004563,0,0.747498,0.735259,0.696894,0.45762,0.682618,0.306678,0.445967,0.23292,0.196494,0,0,0.401378,0.238294,0.403956,0.110235,0.696071,0.086375,Interactive
hsa_27092,D00560,0.00591,0.000324,0,0,0.001,0.000195,0.003729,0.005398,0,0,0,0.001009,0.000857,0.000963,0.000096,0.005935,0.000714,0.629931,0.722727,0.38941,0.383762,0.4,0.354744,0.5,0.331761,0.383477,0.015152,0,0.21423,0.231414,0.487197,0.264163,0.792615,0.119231,Interactive
hsa_3756,D02356,0.004361,0,0.000303,0,0.002103,0.003914,0.00216,0.002618,0.000826,0.001613,0.000233,0,0.00001,0,0.003475,0,0.001065,0.873125,0.660895,0.529463,0.470891,0.4,0.416452,0.4,0.35123,0.257862,0,0,0.571078,0.371725,0.381625,0.541931,0.754651,0.109411,Interactive
hsa_2560,D00329,0,0.002559,0.001314,0.000588,0,0,0.002,0.002005,0.002076,0.007335,0,0.000137,0.001985,0.001285,0,0,0.001269,0.696353,0.740178,0.26131,0.294813,0.4,0.287056,0.85,0.4115,0.342767,0.015152,0,0.317529,0.386722,0.374558,0.349243,0.748747,0.051437,Interactive
hsa_6323,D00354,0.006019,0.002549,0.000504,0,0,0.000459,0.004373,0.005752,0.003978,0.003182,0.000931,0.000531,0.000696,0.002693,0.002527,0.000654,0.002852,0.818401,0.740178,0.383869,0.451167,0,0.128153,0.7,0.434015,0.128931,0,0,0.264706,0.112431,0,0.466608,0.613339,0.011916,Interactive
hsa_2561,D00530,0.005362,0.003646,0,0,0.001387,0.001256,0.003699,0.002362,0.000804,0.001985,0,0,0.003038,0.001613,0,0,0.002034,0.507142,0.615038,0.326503,0.315689,0,0.220175,1,0.505369,0.264151,0.015152,0,0.208333,0.194411,0.686926,0.307769,0.728143,0.034261,Interactive
hsa_1136,D00726,0.002056,0.002069,0.000756,0.00106,0,0.000737,0.002982,0.004154,0.002051,0.003063,0,0.002339,0,0,0.000717,0.001618,0.002057,0.657776,0.740178,0.263442,0.277601,0.4,0.224279,0.55,0.420159,0.116352,0,0,0.635417,0.113955,0.5,0.486142,0.593019,0.026328,Interactive
hsa_116443,D00775,0.005184,0.003112,0.000512,0,0,0.00051,0.003476,0.005873,0.004003,0.003166,0.001459,0.000792,0.000501,0.001514,0.002293,0.000334,0.003784,0.520836,0.606828,0.097668,0.472783,0,0.111442,0.55,0.322134,0.125786,0.015152,0,0.348958,0.115461,0,0.692239,0.59847,0.010489,Interactive
hsa_6328,D01243,0.005785,0.002545,0.000513,0.000342,0,0.000357,0.002974,0.004925,0.00154,0.001024,0.000954,0.000515,0.000858,0.00154,0.002574,0.000514,0.003447,0.931072,0.800058,0.365757,0.433525,0.2,0.15575,0.45,0.215102,0.066038,0,0,0.544271,0.060938,0.855124,0.37752,0.496372,0.014025,Interactive
