Protein,Drug,ED,MD,WC,WQ,WG,YH,AI,FL,EM,TM,CW,EW,FW,MY,CV,NH,NF,MATS3c,MATS5v,GATS2c,GATS5c,nBase,Kier1,nAtomP,MLFER_BO,MPC6,nFRing,nF8HeteroRing,RotBtFrac,GGI6,JGI10,JGT,MWC9,WPATH,'Class Label'
hsa_5025,D02362,0.005168,0,0.002584,0,0,0,0,0.005168,0,0.005168,0,0,0,0,0.002584,0,0.007752,0.668488,0.744003,0.40148,0.291906,0.2,0.213377,0.45,0.281954,0.242138,0.015152,0,0.151235,0.148707,0.342766,0.202125,0.699609,0.042463,Non-Interactive
hsa_50801,D01108,0.002551,0,0,0,0,0,0.005102,0.007653,0.002551,0,0,0,0.002551,0,0.002551,0,0,0,0.740178,0.022321,0,0,0,0.25,0.478005,0,0,0,0.479167,0,0,0.91064,0,0,Non-Interactive
hsa_6331,D00035,0.005462,0.002979,0.000497,0,0,0.000497,0.002979,0.005958,0.003972,0.00149,0.00149,0.000497,0.000497,0.00149,0.002483,0.000497,0.003972,0.857472,0.577556,0.276801,0.641431,0.2,0.019334,0.15,0.151715,0.012579,0,0,0.21875,0,0,0.237507,0.319038,0.001367,Non-Interactive
hsa_3759,D05461,0.007042,0,0,0,0.002347,0,0,0.004695,0,0.002347,0,0,0.002347,0,0.00939,0,0,0.617881,0.658843,0.331855,0.427031,0.2,0.220175,0.75,0.569103,0.31761,0.015152,0,0.208333,0.234004,0.515901,0.414757,0.74844,0.032687,Non-Interactive
hsa_6334,D00574,0.005676,0.00258,0.000516,0,0,0.000516,0.003096,0.006192,0.001548,0.001032,0.001032,0.000516,0.000516,0.001548,0.00258,0.000516,0.003612,0.582579,0.694424,0.169766,0.330112,0,0.144915,0.35,0.377208,0.154088,0,0,0.189815,0.150518,0,0.649126,0.665265,0.013907,Non-Interactive
hsa_3750,D01448,0.003096,0.001548,0,0,0,0.001548,0.006192,0.004644,0,0.003096,0,0,0.001548,0,0.003096,0,0.004644,0.767863,0.809861,0.49007,0.336193,0.8,0.27911,0.65,0.100104,0.371069,0.045455,0,0.260753,0.279707,0.652869,0.416538,0.772619,0.061183,Non-Interactive
hsa_7225,D01712,0.008602,0.001075,0,0,0,0,0.008602,0.004301,0.002151,0.002151,0,0.001075,0.002151,0,0.001075,0.001075,0,0.699978,0.081422,0.28233,0.322003,0,0.078215,0.55,0.401108,0.122642,0.015152,0,0.107143,0,0,0.37702,0.63241,0.005794,Non-Interactive
hsa_2559,D00760,0,0.006637,0,0,0,0.002212,0,0,0.002212,0.00885,0,0,0.002212,0,0,0,0.004425,0.809263,0.699602,0.529938,0.487877,0.4,1,0.45,0.662279,1,0.030303,0,0.525316,1,0.519435,0.516208,1,1,Non-Interactive
hsa_3788,D01242,0.004202,0,0,0,0.002101,0.004202,0.002101,0.002101,0,0.002101,0.002101,0,0,0,0.002101,0,0.002101,0.897155,0.846048,0.674354,0.466902,0.4,0.170441,0.65,0.145826,0.27044,0.045455,0,0.242424,0.197441,0,0.264167,0.702988,0.021633,Non-Interactive
hsa_3763,D00519,0.004739,0.004739,0,0,0.00237,0,0.00237,0.004739,0,0,0,0,0.00237,0,0.00237,0,0,0.747335,0.740178,0.265784,0.483111,0.4,0.144915,0.8,0.386907,0.204403,0.015152,0,0.131944,0.068556,0,0.848934,0.694345,0.013193,Non-Interactive
hsa_3757,D06106,0.002591,0.001727,0,0,0.001727,0.000864,0.003454,0.006045,0,0,0,0,0.001727,0.001727,0.000864,0.001727,0.002591,0.37003,0.66866,0.228593,0.521963,0,0.172873,0.4,0.530655,0.110063,0,0,0.387255,0.083181,0,0.667763,0.665634,0.01355,Non-Interactive
hsa_6530,D00524,0.001623,0,0,0.001623,0.003247,0,0.006494,0.00974,0,0,0.001623,0,0.001623,0,0,0.001623,0.001623,0.601328,0.974557,0.412803,0.45943,0.2,0.085931,0.2,0.126429,0.018868,0,0,0.884259,0,0,0.812136,0.266136,0.003655,Non-Interactive
hsa_22953,D02485,0.005025,0,0.002513,0,0,0,0,0.005025,0,0.002513,0.002513,0,0,0,0.002513,0,0.005025,0.529519,0.740178,0.221658,0.318282,0.4,0.388155,0.7,0.202286,0.455975,0.045455,0,0.52381,0.410725,0.667138,0.496688,0.808324,0.095445,Non-Interactive
hsa_6530,D00499,0.001623,0,0,0.001623,0.003247,0,0.006494,0.00974,0,0,0.001623,0,0.001623,0,0,0.001623,0.001623,0.302478,0.603445,0.163461,0.485726,0,0.15575,0.4,0.322134,0.100629,0,0,0.414063,0.037782,0,0.742595,0.654677,0.011351,Non-Interactive
hsa_6335,D00418,0.006073,0.002024,0.000506,0,0,0,0.003543,0.006073,0.00253,0.001518,0.000506,0.000506,0.000506,0.001518,0.00253,0.000506,0.003036,0.611355,0.71227,0.234373,0.459263,0,0.111442,0.1,0.698995,0.116352,0,0,0.21875,0.076173,0,0.390999,0.576984,0.010163,Non-Interactive
hsa_778,D00547,0.006579,0.002024,0,0.000506,0.000506,0.000506,0.003543,0.005567,0.00253,0.001012,0,0.001012,0,0.000506,0.003036,0.001012,0.003543,0.693734,0.822292,0.350864,0.179814,0,0.120303,0,0.047454,0,0,0,1,0,0,0.949171,0.496332,0.005111,Non-Interactive
hsa_27094,D00765,0.005814,0.005814,0,0,0,0,0.005814,0.005814,0,0,0,0,0,0,0,0,0,0.761583,0.747815,0.435641,0.385561,0.6,0.397605,0.15,0.468653,0.801887,0.090909,0,0.200581,0.603071,0.618282,0.581458,0.950762,0.124506,Non-Interactive
hsa_2899,D02566,0.003268,0,0,0,0,0.001089,0.005447,0.002179,0.001089,0.002179,0,0.001089,0.002179,0.001089,0.001089,0,0.002179,0.758719,0.617275,0.460902,0.255537,0.2,0.164701,0.3,0.272255,0.437107,0.121212,0,0.175347,0.119439,0,0.221964,0.812991,0.023594,Non-Interactive
hsa_2899,D02914,0.003268,0,0,0,0,0.001089,0.005447,0.002179,0.001089,0.002179,0,0.001089,0.002179,0.001089,0.001089,0,0.002179,0.682544,0.740178,0.267758,0.445669,0,0.331196,0.55,0.554555,0.345912,0,0,0.497126,0.365021,0.321555,0.318716,0.765662,0.054081,Non-Interactive
hsa_27092,D01111,0.006135,0.003067,0,0,0,0,0.009202,0.006135,0,0.003067,0,0,0,0.003067,0,0.006135,0,0.793872,0.815932,0.214779,0.435742,0,0.246216,0.3,0.397645,0.157233,0,0,0.392361,0.205363,0.475854,0.416196,0.624104,0.038748,Non-Interactive
hsa_1135,D05461,0.007576,0,0,0,0,0.001894,0.003788,0.011364,0.001894,0.003788,0,0.003788,0,0,0.001894,0,0,0.617881,0.658843,0.331855,0.427031,0.2,0.220175,0.75,0.569103,0.31761,0.015152,0,0.208333,0.234004,0.515901,0.414757,0.74844,0.032687,Non-Interactive
hsa_3749,D00474,0.0016,0,0,0.0016,0.0016,0,0.0016,0.008,0.0016,0.0032,0.0016,0,0.0032,0.0048,0.0032,0,0.0016,0.468915,0.550002,0.271579,0.554918,0,0.128153,0.3,0.50814,0.116352,0,0,0.142157,0.07404,0,0.410046,0.668383,0.010965,Non-Interactive
hsa_2900,D05077,0.001047,0.003141,0,0.002094,0,0,0.004188,0.006283,0.002094,0.002094,0,0.002094,0,0.001047,0.003141,0.001047,0.001047,0.625363,0.805269,0.375807,0.463268,0.4,0.312239,0.95,0.415656,0.380503,0.045455,0,0.242424,0.293723,0.368375,0.23174,0.772345,0.073812,Non-Interactive
hsa_3785,D00545,0.007117,0.002372,0,0.002372,0.001186,0.002372,0.001186,0.00949,0,0,0,0,0,0.001186,0.002372,0,0.002372,0.704934,0.740178,0.321295,0.003122,0,0.085931,0,0.056806,0,0,0,1,0,0,0.911987,0.363613,0.00318,Non-Interactive
hsa_50801,D00227,0.002551,0,0,0,0,0,0.005102,0.007653,0.002551,0,0,0,0.002551,0,0.002551,0,0,0.699978,0.081422,0.28233,0.322003,0,0.078215,0.55,0.401108,0.122642,0.015152,0,0.107143,0,0,0.37702,0.63241,0.005794,Non-Interactive
hsa_782,D02272,0.0067,0,0,0,0.001675,0,0.001675,0.00335,0.001675,0.001675,0,0,0,0,0.001675,0.001675,0,0.779646,0.782608,0.415382,0.474388,0.4,0.213377,0.55,0.435746,0.352201,0.060606,0,0.189815,0.181901,0.733973,0.311342,0.768751,0.037738,Non-Interactive
hsa_3741,D00418,0.004902,0,0,0,0,0.001634,0.00817,0.001634,0,0.001634,0,0,0.001634,0,0.001634,0,0.001634,0.611355,0.71227,0.234373,0.459263,0,0.111442,0.1,0.698995,0.116352,0,0,0.21875,0.076173,0,0.390999,0.576984,0.010163,Non-Interactive
hsa_3736,D00539,0.004049,0,0,0,0,0.002024,0.010121,0.002024,0,0.002024,0,0,0.002024,0.002024,0.002024,0,0.004049,0.46422,0.921226,0.166272,0.43804,0,0.053277,0.25,0.247662,0.015723,0,0,0.270833,0,0,0.771033,0.513592,0.002734,Non-Interactive
hsa_6335,D00451,0.006073,0.002024,0.000506,0,0,0,0.003543,0.006073,0.00253,0.001518,0.000506,0.000506,0.000506,0.001518,0.00253,0.000506,0.003036,0.658686,0.815763,0.43381,0.340364,0.4,0.195439,0.45,0.230689,0.18239,0.015152,0,0.404762,0.248036,0.327108,0.582824,0.654561,0.02505,Non-Interactive
hsa_27345,D00741,0.004785,0,0,0.004785,0,0,0,0.009569,0,0,0.004785,0,0,0,0.004785,0,0,0.804797,0.827811,0.476342,0.581463,0.4,0.207138,0.5,0.310357,0.100629,0,0,0.616228,0.106033,0.327108,0.312976,0.506346,0.02603,Non-Interactive
hsa_2905,D02163,0.002435,0,0,0.000812,0.003247,0,0.003247,0.006494,0.000812,0.000812,0.000812,0,0,0,0.000812,0.000812,0,0.794409,0.775553,0.433084,0.343511,0.8,0.312239,0.65,0.207828,0.389937,0.045455,0,0.305556,0.294637,0.57126,0.379111,0.779941,0.077319,Non-Interactive
hsa_3782,D00550,0.004027,0.002685,0,0,0.001342,0.002685,0.005369,0.005369,0.001342,0,0,0,0.001342,0.001342,0,0.002685,0.004027,0.693973,0.740178,0.262007,0.35595,0,0.197082,0.95,0.661933,0.36478,0.045455,0,0.11859,0.282196,0,0.268179,0.771043,0.03028,Non-Interactive
hsa_3769,D01108,0.010753,0.032258,0.010753,0,0.010753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740178,0.022321,0,0,0,0.25,0.478005,0,0,0,0.479167,0,0,0.91064,0,0,Non-Interactive
hsa_9424,D00779,0.003205,0,0,0,0.003205,0,0,0.009615,0,0.003205,0.003205,0,0,0,0.003205,0,0,0.649771,0.752614,0.398115,0.617176,0.4,0.197082,0.3,0.246276,0.261006,0.015152,0,0.198718,0.162435,0,0.227511,0.752562,0.033459,Non-Interactive
hsa_23630,D00528,0,0,0,0,0,0,0,0,0,0,0,0.007092,0,0,0,0,0,0.689399,0.324705,0.334892,0.434875,0,0.094791,0.55,0.425701,0.144654,0.015152,0,0.166667,0,0,0.438183,0.665984,0.007191,Non-Interactive
hsa_41,D05156,0.003795,0.001898,0,0,0.003795,0.003795,0,0.003795,0.001898,0.003795,0,0,0,0,0.003795,0,0.001898,0.661836,0.663534,0.602924,0.35488,0.4,0.061728,0.3,0.155178,0.066038,0,0,0.11859,0.024054,0,0.095503,0.510219,0.0052,Non-Interactive
hsa_7225,D02253,0.008602,0.001075,0,0,0,0,0.008602,0.004301,0.002151,0.002151,0,0.001075,0.002151,0,0.001075,0.001075,0,0.305676,0.594445,0.157573,0.462506,0.4,0.15575,0.4,0.617943,0.100629,0,0,0.479167,0.037782,0,0.742595,0.654677,0.011351,Non-Interactive
hsa_3775,D00319,0.01194,0,0.002985,0,0.002985,0,0.002985,0.014925,0,0,0,0,0,0,0.00597,0.002985,0.002985,0.798375,0.740178,0.350722,0.377003,0,0.280165,0.55,0.472116,0.311321,0,0,0.439103,0.365935,0,0.421993,0.762011,0.038154,Non-Interactive
hsa_1136,D02360,0.003968,0,0,0,0,0,0.005952,0.009921,0,0.005952,0,0.001984,0,0,0,0,0.001984,0.782005,0.740178,0.323623,0.23122,0.2,0.170441,0.3,0.070662,0.245283,0.015152,0,0.195076,0.172761,0,0.325869,0.698734,0.022405,Non-Interactive
hsa_3783,D00358,0,0.002347,0,0,0.002347,0,0.002347,0.00939,0.004695,0.002347,0,0,0,0,0.002347,0,0.002347,0.843632,0.713968,0.456122,0.508234,0.4,0.172873,0.45,0.204018,0.072327,0,0,0.571078,0.128885,0,0.483476,0.537758,0.016046,Non-Interactive
hsa_2892,D00617,0.00224,0.00112,0,0.00112,0,0.00224,0.004479,0.005599,0.00224,0.00224,0,0.00112,0,0.00112,0.00112,0.00112,0.00112,0.677116,0.707956,0.392373,0.668778,0.4,0.421996,0.55,0.429858,0.36478,0,0,0.408784,0.358013,0.451012,0.405218,0.792384,0.114938,Non-Interactive
hsa_776,D03037,0.006422,0.000917,0.000459,0.001376,0.000459,0.000459,0.006422,0.004128,0.001835,0.000917,0.000459,0.000917,0.000459,0.000917,0.001835,0.00367,0.004128,0.69159,0.740178,0.252271,0.128023,0.8,0.345505,0.95,0.299965,0.264151,0,0,0.255952,0.198405,0.509331,0.374396,0.742758,0.110748,Non-Interactive
hsa_2899,D00274,0.003268,0,0,0,0,0.001089,0.005447,0.002179,0.001089,0.002179,0,0.001089,0.002179,0.001089,0.001089,0,0.002179,0.662932,0.740178,0.25736,0.264099,0.4,0.371257,0.55,0.589886,0.261006,0,0,0.417892,0.226996,0.434205,0.430899,0.730327,0.10531,Non-Interactive
hsa_8913,D02566,0.002562,0.001708,0.000854,0,0.001708,0.001281,0.003416,0.003843,0.002989,0.000854,0,0.000427,0.000854,0.000854,0.000854,0.000427,0.002989,0.758719,0.617275,0.460902,0.255537,0.2,0.164701,0.3,0.272255,0.437107,0.121212,0,0.175347,0.119439,0,0.221964,0.812991,0.023594,Non-Interactive
hsa_8913,D00035,0.002562,0.001708,0.000854,0,0.001708,0.001281,0.003416,0.003843,0.002989,0.000854,0,0.000427,0.000854,0.000854,0.000854,0.000427,0.002989,0.857472,0.577556,0.276801,0.641431,0.2,0.019334,0.15,0.151715,0.012579,0,0,0.21875,0,0,0.237507,0.319038,0.001367,Non-Interactive
hsa_41,D00283,0.003795,0.001898,0,0,0.003795,0.003795,0,0.003795,0.001898,0.003795,0,0,0,0,0.003795,0,0.001898,0.711165,0.740178,0.252291,0.245655,0.8,0.197082,0.8,0.782127,0.342767,0.045455,0,0.078526,0.200877,0.427562,0.281721,0.735117,0.031676,Non-Interactive
hsa_56659,D06106,0.002457,0.002457,0,0,0.002457,0,0.004914,0.009828,0.004914,0,0,0,0,0.002457,0,0,0.004914,0.37003,0.66866,0.228593,0.521963,0,0.172873,0.4,0.530655,0.110063,0,0,0.387255,0.083181,0,0.667763,0.665634,0.01355,Non-Interactive
hsa_2902,D00548,0.005656,0,0,0,0.001131,0.001131,0.003394,0.003394,0.001131,0.003394,0,0.001131,0,0.001131,0.001131,0.001131,0.001131,0.805907,0.68137,0.402443,0.532914,0,0.161721,0.4,0.33876,0.125786,0,0,0.342105,0.100295,0.855124,0.232733,0.616718,0.01774,Non-Interactive
hsa_9992,D02092,0.016393,0.008197,0,0.008197,0,0.008197,0.008197,0,0,0,0,0,0,0,0,0,0.016393,0.662932,0.740178,0.25736,0.264099,0.4,0.371257,0.55,0.589886,0.261006,0,0,0.417892,0.226996,0.434205,0.430899,0.730327,0.10531,Non-Interactive
hsa_3751,D00364,0.00318,0,0,0.00159,0,0.00318,0.006359,0.00159,0,0.006359,0,0,0.00159,0,0.004769,0.00159,0.00318,0.696762,0.740178,0.249054,0.33253,0,0.262605,0.7,0.414964,0.393082,0.045455,0,0.131944,0.245057,0.549362,0.277027,0.770547,0.05218,Non-Interactive
hsa_3756,D00593,0.004162,0.002081,0,0,0.001041,0.003122,0.003122,0.004162,0.002081,0.002081,0,0,0.001041,0.003122,0.003122,0.001041,0.002081,0.439647,0.782114,0.176977,0.55285,0,0.405068,0.65,0.618635,0.254717,0,0,0.363426,0.308975,0.513947,0.60367,0.762023,0.129974,Non-Interactive
hsa_6532,D01242,0.006359,0,0,0.00318,0.00159,0.00159,0.007949,0.007949,0.00318,0,0.00159,0,0.00159,0,0,0,0,0.897155,0.846048,0.674354,0.466902,0.4,0.170441,0.65,0.145826,0.27044,0.045455,0,0.242424,0.197441,0,0.264167,0.702988,0.021633,Non-Interactive
hsa_27345,D00658,0.004785,0,0,0.004785,0,0,0,0.009569,0,0,0.004785,0,0,0,0.004785,0,0,0.699683,0.740178,0,0,0,0.195439,0.75,0.340145,0.264151,0.015152,0,0.255952,0.12919,0,0.923502,0.736537,0.021454,Non-Interactive
hsa_9127,D03991,0.004831,0,0.002415,0,0.002415,0,0,0.004831,0,0,0.004831,0,0,0,0.002415,0,0.009662,0.711999,0.848348,0.43036,0.354788,0.4,0.270287,0.8,0.31001,0.204403,0,0,0.293155,0.137416,0.317629,0.27711,0.668684,0.055062,Non-Interactive
hsa_2561,D00303,0,0.006342,0,0,0,0,0.004228,0.002114,0.002114,0.006342,0,0,0.002114,0.004228,0,0,0,0.481989,0.672921,0.357305,0.437925,0.4,0.280165,0.3,0.383789,0.213836,0,0,0.479167,0.438757,0,0.435807,0.731367,0.040294,Non-Interactive
hsa_8645,D00615,0.004016,0,0,0,0.002008,0.004016,0.01004,0.004016,0,0,0,0,0,0,0.002008,0,0,0.682544,0.740178,0.267758,0.445669,0,0.331196,0.55,0.554555,0.345912,0,0,0.497126,0.365021,0.321555,0.318716,0.765662,0.054081,Non-Interactive
hsa_89822,D02409,0,0,0,0.007407,0,0,0,0.007407,0,0.003704,0,0,0.003704,0.003704,0,0.003704,0.003704,0.689399,0.324705,0.334892,0.434875,0,0.094791,0.55,0.425701,0.144654,0.015152,0,0.166667,0,0,0.438183,0.665984,0.007191,Non-Interactive
hsa_23630,D00477,0,0,0,0,0,0,0,0,0,0,0,0.007092,0,0,0,0,0,0.729044,0.788844,0.383372,0.353347,0.4,0.172873,0.5,0.361621,0.075472,0,0,0.571078,0.09872,1,0.388004,0.489518,0.017888,Non-Interactive
hsa_785,D02207,0.007707,0,0,0,0,0.001927,0.009634,0.003854,0.003854,0,0,0,0,0,0,0.003854,0,0.824235,0.837119,0.458883,0.43552,0.6,0.489716,0.75,0.206096,0.798742,1,0,0.142157,0.755637,0.534849,0.453057,0.925671,0.186492,Non-Interactive
hsa_6324,D00548,0.004608295,0,0,0,0,0,0.004608295,0,0.004608295,0,0,0.004608295,0,0.004608295,0.004608295,0.004608295,0,0.805907,0.68137,0.402443,0.532914,0,0.161721,0.4,0.33876,0.125786,0,0,0.342105,0.100295,0.855124,0.232733,0.616718,0.01774,Non-Interactive
hsa_3769,D00735,0.010753,0.032258,0.010753,0,0.010753,0,0,0,0,0,0,0,0,0,0,0,0,0.66007,0.795327,0.477939,0.423205,0.4,0.212341,0.45,0.240042,0.125786,0,0,0.38447,0.106338,0.190813,0.146107,0.559116,0.033875,Non-Interactive
hsa_2895,D00544,0.002982,0.002982,0,0.001988,0,0,0.002982,0.002982,0,0.001988,0.000994,0,0,0.000994,0,0.000994,0,0.699683,0.740178,0,0,0,0.051558,0,0.100797,0,0,0,1,0,0,0.828634,0.309719,0.001367,Non-Interactive
hsa_3766,D00252,0,0,0,0,0.002646,0.002646,0.005291,0.013228,0,0,0,0,0,0,0.002646,0.002646,0,0.539776,0.58873,0.143227,0.4654,0,0.137575,0.9,0.235192,0.22956,0.045455,0,0.0625,0.085348,0,0.141081,0.683386,0.015006,Non-Interactive
hsa_1140,D00823,0.004,0,0,0.006,0.002,0.002,0.002,0.008,0.002,0.004,0,0.002,0,0,0,0,0.002,0.740672,0.756072,0.362717,0.441664,0.2,0.229268,0.35,0.115691,0.160377,0,0,0.456522,0.090798,0.702859,0.380474,0.628154,0.033637,Non-Interactive
hsa_3760,D02356,0.005477,0,0,0,0.003197,0,0.0036,0.004489,0,0.000106,0.00142,0,0.001237,0.001421,0.003687,0.000233,0.00175,0.873125,0.660895,0.529463,0.470891,0.4,0.416452,0.4,0.35123,0.257862,0,0,0.571078,0.371725,0.381625,0.541931,0.754651,0.109411,Interactive
hsa_3760,D00294,0.001644,0.002497,0,0.001549,0.001831,0.002332,0.007024,0.010261,0,0.000306,0,0,0.000436,0.002024,0,0.003521,0.001986,0.686336,0.740178,0.263516,0.459139,0.4,0.094791,0.6,0.334257,0.132075,0.015152,0,0.097222,0.045094,0,0.745366,0.631611,0.007488,Interactive
hsa_170572,D00633,0.004512,0.001997,0,0.000161,0.001765,0.001969,0.004364,0.015032,0.001363,0,0,0.00383,0,0,0,0.000413,0.002067,0.845319,0.591438,0.229047,0.420798,0,0.070307,0.4,0.146519,0.044025,0,0,0.431818,0.030165,0,0.448735,0.421324,0.004279,Interactive
hsa_55515,D00303,0.0026,0.00029,0.000919,0.002078,0.001761,0.001009,0.000953,0.002709,0,0,0.000098,0.000034,0,0,0,0.001264,0.003267,0.481989,0.672921,0.357305,0.437925,0.4,0.280165,0.3,0.383789,0.213836,0,0,0.479167,0.438757,0,0.435807,0.731367,0.040294,Interactive
hsa_1134,D03826,0.005821,0.002162,0,0,0,0.001769,0.005913,0.003404,0,0.006398,0.000554,0.004213,0,0,0.000013,0,0.001923,0.667848,0.518035,0.348015,0.246853,0.4,0.170441,0.55,0.281607,0.298742,0.045455,1,0.289773,0.175858,0,0.613759,0.789879,0.022108,Interactive
hsa_1135,D00726,0.000443,0.002813,0,0,0,0,0.004703,0.010112,0.000878,0.000456,0,0.002842,0.001659,0,0.004894,0,0,0.657776,0.740178,0.263442,0.277601,0.4,0.224279,0.55,0.420159,0.116352,0,0,0.635417,0.113955,0.5,0.486142,0.593019,0.026328,Interactive
hsa_2556,D00550,0.002988,0.004177,0,0,0.00187,0,0.004093,0.002274,0.00204,0.00413,0,0,0.002063,0,0,0,0.000208,0.693973,0.740178,0.262007,0.35595,0,0.197082,0.95,0.661933,0.36478,0.045455,0,0.11859,0.282196,0,0.268179,0.771043,0.03028,Interactive
hsa_285242,D00319,0.006263,0.001834,0,0.000565,0.000047,0.000206,0.004229,0.004734,0.00273,0.000972,0,0.000889,0,0.000742,0.002557,0.001527,0.002897,0.798375,0.740178,0.350722,0.377003,0,0.280165,0.55,0.472116,0.311321,0,0,0.439103,0.365935,0,0.421993,0.762011,0.038154,Interactive
hsa_775,D00629,0.005387,0.00098,0.000395,0.000552,0.000241,0.000377,0.006411,0.004188,0.002768,0.001059,0.000033,0.001392,0.000229,0.000976,0.001743,0.00285,0.005109,0.585647,0.654403,0.29757,0.653341,0,0.297163,0.55,0.409075,0.305031,0,0,0.421296,0.320536,0,0.427335,0.756183,0.04383,Interactive
hsa_6338,D00512,0.004859,0.000965,0,0.001931,0.002969,0,0.001868,0.003926,0.00033,0.000933,0.001192,0.00039,0.000774,0.00165,0,0.004019,0.002794,0.475011,0.673317,0.179462,0.502528,0.4,0.153974,0.3,0.618982,0.207547,0,0,0.107143,0.104814,0,0.317891,0.735649,0.017859,Interactive
hsa_6328,D00738,0.005478,0.002638,0.000501,0,0,0.000416,0.003137,0.005988,0.003509,0.001499,0.000976,0.000498,0.000501,0.001502,0.002516,0.000503,0.003382,0.901103,0.745327,0.452293,0.594715,0.4,0.161721,0.45,0.210946,0.116352,0,0,0.287281,0.137416,0,0.374757,0.607752,0.017621,Interactive
hsa_3741,D00642,0.006431,0.002023,0.000467,0,0,0.001552,0.005463,0.003945,0.000391,0.00165,0.000904,0.000424,0.001318,0.000348,0.002038,0.000028,0.002396,0.779646,0.782608,0.415382,0.474388,0.4,0.213377,0.55,0.435746,0.352201,0.060606,0,0.189815,0.181901,0.733973,0.311342,0.768751,0.037738,Interactive
hsa_59284,D00437,0.004775,0.001436,0,0.00044,0.000385,0.000071,0.004008,0.003355,0.002516,0.00171,0,0.000069,0,0.000268,0.001747,0.00101,0.000173,0.631866,0.669899,0.307511,0.679199,0,0.280165,0.55,0.409075,0.314465,0,0,0.399038,0.426874,0,0.389568,0.764045,0.03756,Interactive
hsa_3359,D00319,0.006139,0.001903,0,0.000545,0.000286,0.000269,0.005539,0.004807,0.002891,0.000648,0,0.001231,0.000022,0.001741,0.00201,0.001319,0.002727,0.798375,0.740178,0.350722,0.377003,0,0.280165,0.55,0.472116,0.311321,0,0,0.439103,0.365935,0,0.421993,0.762011,0.038154,Interactive
hsa_55799,D00629,0.004108,0.000973,0.000853,0.000622,0.001349,0.001484,0.003458,0.004321,0.002826,0.001081,0,0.000008,0.000239,0.000854,0.000975,0.000427,0.002846,0.585647,0.654403,0.29757,0.653341,0,0.297163,0.55,0.409075,0.305031,0,0,0.421296,0.320536,0,0.427335,0.756183,0.04383,Interactive
hsa_1137,D00499,0.001497,0.000394,0.000641,0.000751,0,0,0.00167,0.003956,0.001172,0.005854,0,0.003033,0.002027,0,0.002242,0,0.002278,0.302478,0.603445,0.163461,0.485726,0,0.15575,0.4,0.322134,0.100629,0,0,0.414063,0.037782,0,0.742595,0.654677,0.011351,Interactive
hsa_2561,D00530,0.002618,0.008022,0,0,0.001241,0,0.005512,0.006147,0.002144,0.004192,0,0,0.004125,0,0,0.000819,0.002907,0.507142,0.615038,0.326503,0.315689,0,0.220175,1,0.505369,0.264151,0.015152,0,0.208333,0.194411,0.686926,0.307769,0.728143,0.034261,Interactive
hsa_6323,D01287,0.005384,0.002768,0.000516,0,0,0.000513,0.003472,0.005734,0.002635,0.00244,0.001026,0.001006,0.000514,0.001543,0.002097,0.000238,0.003279,0.881892,0.737802,0.439324,0.648594,0.4,0.212341,0.45,0.210946,0.147799,0,0,0.38447,0.175198,0.285512,0.316916,0.633217,0.027992,Interactive
hsa_116444,D00136,0.003463,0.000843,0,0,0.000878,0,0.001473,0.004514,0.001241,0.000158,0,0.000096,0.000159,0.0008,0.000439,0.001826,0.000192,0.692342,0.740178,0.253003,0.141594,0.4,0.270287,0.4,0.347073,0.220126,0,0,0.293155,0.196222,0.714566,0.503607,0.695904,0.059995,Interactive
hsa_55515,D00775,0.001388,0.000043,0,0,0.000497,0,0,0.002671,0,0,0,0,0,0,0,0.000736,0.00061,0.520836,0.606828,0.097668,0.472783,0,0.111442,0.55,0.322134,0.125786,0.015152,0,0.348958,0.115461,0,0.692239,0.59847,0.010489,Interactive
hsa_10369,D02356,0.00310559,0,0,0,0,0,0.00310559,0.00621118,0.00310559,0,0,0,0,0.00310559,0,0,0.00310559,0.450265,0.640159,0.228254,0.668997,0,0.176184,0.51793,0.30338,0.301894,0.00449,0,0.186131,0.365605,0,0.516937,0.663392,0.03706,Interactive
hsa_2560,D00225,0.002001,0.008239,0.000006,0.000438,0,0,0.002854,0.001999,0.002033,0.005835,0,0.001668,0.003404,0,0,0.001796,0.005868,0.695134,0.740178,0.262713,0.369887,0,0.180853,0.95,0.719432,0.345912,0.045455,0,0.083333,0.222764,0,0.206394,0.755003,0.027041,Interactive
hsa_6337,D02356,0.006415,0.002223,0.000352,0.001115,0.000447,0.000437,0.007652,0.004263,0.000514,0.000837,0.000434,0.000276,0.000379,0.000478,0.002481,0.001091,0.002547,0.873125,0.660895,0.529463,0.470891,0.4,0.416452,0.4,0.35123,0.257862,0,0,0.571078,0.371725,0.381625,0.541931,0.754651,0.109411,Interactive
hsa_3743,D00642,0.005433,0,0,0,0.002162,0,0.003207,0.00896,0,0,0.002132,0.002294,0.002717,0,0.00263,0.001751,0.00238,0.779646,0.782608,0.415382,0.474388,0.4,0.213377,0.55,0.435746,0.352201,0.060606,0,0.189815,0.181901,0.733973,0.311342,0.768751,0.037738,Interactive
