Protein,Drug,ED,MD,WC,WQ,WG,YH,AI,FL,EM,TM,CW,EW,FW,MY,CV,NH,NF,MATS3c,MATS5v,GATS2c,GATS5c,nBase,Kier1,nAtomP,MLFER_BO,MPC6,nFRing,nF8HeteroRing,RotBtFrac,GGI6,JGI10,JGT,MWC9,WPATH,'Class Label'
hsa_2893,D00779,0.00222,0.00333,0,0,0.00222,0.00111,0.009989,0.006659,0.00111,0.00333,0,0.00222,0.00111,0.00111,0.00222,0.00111,0.00111,0.649771,0.752614,0.398115,0.617176,0.4,0.197082,0.3,0.246276,0.261006,0.015152,0,0.198718,0.162435,0,0.227511,0.752562,0.033459,Non-Interactive
hsa_8514,D01854,0,0,0.002732,0,0.005464,0.002732,0.008197,0,0.002732,0,0,0,0.002732,0.005464,0,0,0,0.67496,0.846036,0.212373,0.398305,0,0.220175,0.3,0.530655,0.198113,0.015152,0,0.25,0.197204,0.130078,0.286365,0.673102,0.037233,Non-Interactive
hsa_5024,D03878,0,0.002525,0.002525,0,0,0,0.002525,0.005051,0,0,0,0,0,0,0.005051,0,0.010101,0.670384,0.617029,0.394442,0.419971,0.2,0.101055,0.3,0.08417,0.342767,0.090909,0,0.010417,0.025628,0,0.286549,0.78119,0.012243,Non-Interactive
hsa_170572,D05458,0,0.008969,0,0,0,0,0.006726,0.008969,0,0,0,0.002242,0,0,0.002242,0,0,0.411884,0.454361,0.184852,0.532525,0,0.070307,0.3,0.064773,0.031447,0,0,0.431818,0.04479,0,0.54255,0.401902,0.004279,Non-Interactive
hsa_3767,D00733,0.007712,0,0,0,0.002571,0.002571,0.005141,0.010283,0,0.002571,0,0,0,0,0.002571,0,0,0.684042,0.795263,0.411933,0.428931,0.4,0.280165,0.7,0.447523,0.216981,0.015152,0,0.519231,0.181292,0.48189,0.240327,0.665597,0.048673,Non-Interactive
hsa_778,D00283,0.006579,0.002024,0,0.000506,0.000506,0.000506,0.003543,0.005567,0.00253,0.001012,0,0.001012,0,0.000506,0.003036,0.001012,0.003543,0.711165,0.740178,0.252291,0.245655,0.8,0.197082,0.8,0.782127,0.342767,0.045455,0,0.078526,0.200877,0.427562,0.281721,0.735117,0.031676,Non-Interactive
hsa_6534,D00499,0,0.001575,0,0,0.001575,0,0.007874,0.012598,0,0.001575,0.001575,0,0.001575,0.004724,0.00315,0,0,0.302478,0.603445,0.163461,0.485726,0,0.15575,0.4,0.322134,0.100629,0,0,0.414063,0.037782,0,0.742595,0.654677,0.011351,Non-Interactive
hsa_6534,D00761,0,0.001575,0,0,0.001575,0,0.007874,0.012598,0,0.001575,0.001575,0,0.001575,0.004724,0.00315,0,0,0.82044,0.835022,0.58115,0.507454,0.4,0.538995,0.75,0.273987,0.871069,1,0,0.189815,0.847349,0.555107,0.496503,0.946236,0.219089,Non-Interactive
hsa_93107,D01854,0.007722,0,0,0,0.003861,0,0.005792,0.003861,0.003861,0.001931,0,0,0,0,0.003861,0,0,0.67496,0.846036,0.212373,0.398305,0,0.220175,0.3,0.530655,0.198113,0.015152,0,0.25,0.197204,0.130078,0.286365,0.673102,0.037233,Non-Interactive
hsa_9127,D00495,0.004831,0,0.002415,0,0.002415,0,0,0.004831,0,0,0.004831,0,0,0,0.002415,0,0.009662,0.668891,0.500869,0.248165,0.315692,0,0.070307,0.3,0.255282,0.025157,0,0,0.337121,0,0,0.754913,0.570056,0.003625,Non-Interactive
hsa_1141,D04985,0.005988,0,0,0,0.001996,0,0.003992,0.00998,0,0.005988,0,0.003992,0.001996,0.001996,0.005988,0,0,0.279255,0.6038,0.223341,0.423341,0,0.207138,0.4,0.384482,0.138365,0,0,0.287281,0.128885,0,0.651296,0.702065,0.01872,Non-Interactive
hsa_60598,D01118,0.00304,0,0,0,0,0,0.00304,0.009119,0,0,0,0,0,0,0.00304,0,0,0.818912,0.718794,0.631082,0.413037,0.4,0.203549,0.65,0.145826,0.283019,0.045455,0,0.305556,0.197441,0,0.241683,0.71579,0.028883,Non-Interactive
hsa_6332,D00563,0.004759,0.00119,0.000595,0.000595,0,0.000595,0.002974,0.010113,0.00238,0.00119,0.000595,0.000595,0,0.00238,0.00119,0,0.004164,0.79423,0.69998,0.597182,0.405502,0.4,0.148633,0.35,0.264981,0.342767,0.106061,0,0.003623,0.143561,0,0.16324,0.736246,0.019939,Non-Interactive
hsa_9424,D02409,0.003205,0,0,0,0.003205,0,0,0.009615,0,0.003205,0.003205,0,0,0,0.003205,0,0,0.689399,0.324705,0.334892,0.434875,0,0.094791,0.55,0.425701,0.144654,0.015152,0,0.166667,0,0,0.438183,0.665984,0.007191,Non-Interactive
hsa_3778,D05156,0.00254,0.00254,0.000847,0.000847,0,0.00254,0.001693,0.006774,0.001693,0.00254,0,0.000847,0.000847,0.000847,0.001693,0.001693,0.004234,0.661836,0.663534,0.602924,0.35488,0.4,0.061728,0.3,0.155178,0.066038,0,0,0.11859,0.024054,0,0.095503,0.510219,0.0052,Non-Interactive
hsa_55879,D00616,0.006339,0.00317,0,0,0.001585,0.001585,0.004754,0.006339,0.001585,0.001585,0,0,0.00317,0.001585,0,0,0.001585,0.82656,0.786411,0.465108,0.43132,0.4,0.320671,0.45,0.491514,0.380503,0.015152,0,0.327957,0.407153,0.381036,0.384784,0.764028,0.061243,Non-Interactive
hsa_1136,D00521,0.003968,0,0,0,0,0,0.005952,0.009921,0,0.005952,0,0.001984,0,0,0,0,0.001984,0.723435,0.708372,0.357872,0.47477,0.4,0.395615,0.3,0.481815,0.345912,0,0,0.342105,0.330896,0.656459,0.443263,0.803156,0.130984,Non-Interactive
hsa_2564,D00648,0,0.00198,0.00198,0.00198,0,0,0.00198,0.00198,0.00198,0.005941,0,0.00198,0.00198,0,0,0,0.005941,0.607098,0.726603,0.345469,0.370118,0.4,0.327198,0.5,0.432629,0.128931,0,0,0.679487,0.189214,0.428887,0.421894,0.587439,0.065284,Non-Interactive
hsa_55800,D02261,0.004673,0,0,0,0,0,0.004673,0.009346,0.004673,0,0,0.004673,0,0.004673,0.004673,0,0,0.779646,0.782608,0.415382,0.474388,0.4,0.213377,0.55,0.435746,0.352201,0.060606,0,0.189815,0.181901,0.733973,0.311342,0.768751,0.037738,Non-Interactive
hsa_3786,D00738,0.006658,0.001332,0,0.001332,0.001332,0,0.005326,0.006658,0.001332,0.001332,0,0,0.001332,0,0,0.001332,0,0.901103,0.745327,0.452293,0.594715,0.4,0.161721,0.45,0.210946,0.116352,0,0,0.287281,0.137416,0,0.374757,0.607752,0.017621,Non-Interactive
hsa_2560,D01768,0,0.004228,0,0,0,0,0.002114,0.004228,0.002114,0.008457,0,0,0.002114,0.004228,0,0,0,0.82839,0.796055,0.417511,0.421307,0.4,0.258574,0.55,0.349151,0.125786,0,0,0.668561,0.166971,0.571796,0.347962,0.570445,0.037055,Non-Interactive
hsa_775,D02272,0.006083,0.001404,0,0.000936,0,0,0.005615,0.004679,0.002808,0.000468,0,0.000468,0,0.001404,0.00234,0.001872,0.002808,0.779646,0.782608,0.415382,0.474388,0.4,0.213377,0.55,0.435746,0.352201,0.060606,0,0.189815,0.181901,0.733973,0.311342,0.768751,0.037738,Non-Interactive
hsa_56659,D01071,0.002457,0.002457,0,0,0.002457,0,0.004914,0.009828,0.004914,0,0,0,0,0.002457,0,0,0.004914,0.423391,0.627821,0.214001,0.420028,0,0.144915,0.4,0.354001,0.147799,0,0,0.131944,0.097806,0,0.632991,0.698339,0.013134,Non-Interactive
hsa_55800,D03274,0.004673,0,0,0,0,0,0.004673,0.009346,0.004673,0,0,0.004673,0,0.004673,0.004673,0,0,0.709219,0.740178,0.257988,0.345804,0.4,0.186969,0.65,0.134742,0.27673,0.045455,0,0.275362,0.187995,0,0.289196,0.7039,0.026149,Non-Interactive
hsa_3773,D00739,0.002398,0,0,0,0.004796,0.002398,0.002398,0.002398,0,0.002398,0,0.002398,0.002398,0,0.004796,0.002398,0.002398,0.704197,0.769131,0.538573,0.277514,0.4,0.212341,0.4,0.297887,0.106918,0,0,0.431818,0.082876,0.34205,0.001494,0.525973,0.03649,Non-Interactive
hsa_3756,D00633,0.004162,0.002081,0,0,0.001041,0.003122,0.003122,0.004162,0.002081,0.002081,0,0,0.001041,0.003122,0.003122,0.001041,0.002081,0.845319,0.591438,0.229047,0.420798,0,0.070307,0.4,0.146519,0.044025,0,0,0.431818,0.030165,0,0.448735,0.421324,0.004279,Non-Interactive
hsa_6530,D00252,0.001623,0,0,0.001623,0.003247,0,0.006494,0.00974,0,0,0.001623,0,0.001623,0,0,0.001623,0.001623,0.539776,0.58873,0.143227,0.4654,0,0.137575,0.9,0.235192,0.22956,0.045455,0,0.0625,0.085348,0,0.141081,0.683386,0.015006,Non-Interactive
hsa_6332,D00234,0.004759,0.00119,0.000595,0.000595,0,0.000595,0.002974,0.010113,0.00238,0.00119,0.000595,0.000595,0,0.00238,0.00119,0,0.004164,0.633912,0.847904,0.428687,0.46121,0.4,0.354744,0.5,0.439903,0.380503,0.015152,0,0.232456,0.190179,0.451522,0.256861,0.778581,0.121059,Non-Interactive
hsa_3787,D01108,0.005714,0,0,0,0.00381,0,0,0.001905,0,0.001905,0.001905,0,0,0.001905,0.00381,0.001905,0.001905,0,0.740178,0.022321,0,0,0,0.25,0.478005,0,0,0,0.479167,0,0,0.91064,0,0,Non-Interactive
hsa_2901,D00533,0.004086,0.001021,0,0,0,0.001021,0.002043,0.005107,0.002043,0.004086,0,0.001021,0,0,0.003064,0,0.001021,0.492714,0.59668,0.156691,0.568769,0,0.153974,0.9,0.344302,0.261006,0.045455,0,0.05754,0.100278,0,0.203408,0.709845,0.017146,Non-Interactive
hsa_59284,D00563,0,0,0,0,0,0,0.00365,0.014599,0.00365,0,0,0,0,0.00365,0.00365,0,0,0.79423,0.69998,0.597182,0.405502,0.4,0.148633,0.35,0.264981,0.342767,0.106061,0,0.003623,0.143561,0,0.16324,0.736246,0.019939,Non-Interactive
hsa_777,D00651,0.004407,0.001763,0,0.000881,0,0.000441,0.005289,0.003967,0.002644,0.001763,0,0.000441,0,0.001322,0.001763,0.000441,0.001763,0.745839,0.740178,0.265823,0.403034,0.4,0.270287,0.8,0.46415,0.308176,0.015152,0,0.21875,0.151432,0.553445,0.668467,0.756696,0.052536,Non-Interactive
hsa_2901,D00765,0.004086,0.001021,0,0,0,0.001021,0.002043,0.005107,0.002043,0.004086,0,0.001021,0,0,0.003064,0,0.001021,0.761583,0.747815,0.435641,0.385561,0.6,0.397605,0.15,0.468653,0.801887,0.090909,0,0.200581,0.603071,0.618282,0.581458,0.950762,0.124506,Non-Interactive
hsa_51305,D00340,0.005362,0,0,0,0,0,0.002681,0.005362,0.002681,0.002681,0,0.002681,0,0.002681,0,0,0,0.743408,0.740178,0.257266,0.54662,0,0.144915,0.75,0.32629,0.204403,0.015152,0,0.131944,0.068556,0,0.848934,0.694345,0.013193,Non-Interactive
hsa_27012,D00761,0.002004,0,0,0,0.002004,0,0.004008,0.008016,0.002004,0,0,0,0.002004,0,0.002004,0,0,0.82044,0.835022,0.58115,0.507454,0.4,0.538995,0.75,0.273987,0.871069,1,0,0.189815,0.847349,0.555107,0.496503,0.946236,0.219089,Non-Interactive
hsa_3787,D00392,0.005714,0,0,0,0.00381,0,0,0.001905,0,0.001905,0.001905,0,0,0.001905,0.00381,0.001905,0.001905,0.645472,0,0.242769,0.230872,0,0.053277,0.3,0.255282,0.012579,0,0,0.270833,0,0,0.77555,0.540891,0.002615,Non-Interactive
hsa_6338,D00607,0.00313,0.001565,0,0.001565,0.00313,0,0.001565,0.00313,0.001565,0.001565,0.001565,0.001565,0.001565,0,0,0.00313,0.007825,0.541317,0.727117,0.262621,0.2943,0.6,0.111442,0.2,0.705923,0.106918,0,0,0.21875,0.094488,0,0.428653,0.584843,0.011143,Non-Interactive
hsa_6530,D02362,0.001623,0,0,0.001623,0.003247,0,0.006494,0.00974,0,0,0.001623,0,0.001623,0,0,0.001623,0.001623,0.668488,0.744003,0.40148,0.291906,0.2,0.213377,0.45,0.281954,0.242138,0.015152,0,0.151235,0.148707,0.342766,0.202125,0.699609,0.042463,Non-Interactive
hsa_3757,D00538,0.002591,0.001727,0,0,0.001727,0.000864,0.003454,0.006045,0,0,0,0,0.001727,0.001727,0.000864,0.001727,0.002591,0.385204,0.62356,0.222015,0.39764,0,0.094791,0.45,0.214063,0.113208,0.015152,0,0.166667,0.053626,0,0.520382,0.589399,0.008231,Non-Interactive
hsa_6339,D01071,0.002497,0,0.001248,0.002497,0.002497,0.001248,0.001248,0.002497,0,0,0.001248,0.001248,0,0,0,0.001248,0,0.423391,0.627821,0.214001,0.420028,0,0.144915,0.4,0.354001,0.147799,0,0,0.131944,0.097806,0,0.632991,0.698339,0.013134,Non-Interactive
hsa_781,D00654,0.007339,0.000917,0,0.001835,0,0,0.001835,0.004587,0.001835,0,0,0,0,0,0.000917,0.000917,0.00367,0.605355,0.710112,0.212297,0.388118,0,0.195439,0.75,0.291652,0.251572,0.015152,0,0.255952,0.198659,0,0.903265,0.749968,0.020414,Non-Interactive
hsa_5023,D03450,0.005025,0,0.002513,0,0,0,0,0.005025,0,0.002513,0,0,0,0,0.002513,0,0.01005,0.733025,0.832936,0.434388,0.588764,0.4,0.236844,0.25,0.201247,0.185535,0,0,0.238782,0.104577,0.111551,0.009115,0.646372,0.04279,Non-Interactive
hsa_8514,D01287,0,0,0.002732,0,0.005464,0.002732,0.008197,0,0.002732,0,0,0,0.002732,0.005464,0,0,0,0.881892,0.737802,0.439324,0.648594,0.4,0.212341,0.45,0.210946,0.147799,0,0,0.38447,0.175198,0.285512,0.316916,0.633217,0.027992,Non-Interactive
hsa_6833,D01603,0.002532,0.000633,0,0.000633,0.000633,0.000633,0.007595,0.008228,0.002532,0.000633,0,0.000633,0.000633,0,0.001899,0.000633,0.001266,0.531749,0.720259,0.306581,0.259223,0.8,0.104439,0.3,0.306547,0.044025,0,0,0.439103,0.030774,0,0.141128,0.386719,0.007904,Non-Interactive
hsa_5026,D00798,0.007143,0.002381,0.002381,0,0,0,0,0.007143,0,0,0,0.002381,0,0,0,0.004762,0.004762,0.695696,0.809376,0.608543,0.360793,0.4,0.229733,0.65,0.173537,0.339623,0.045455,0,0.181548,0.219378,0.237927,0.213588,0.74814,0.042433,Non-Interactive
hsa_3781,D00499,0.00173,0.00346,0,0,0.00173,0.00346,0.00346,0.00692,0.00173,0,0,0,0,0.00173,0,0,0.00519,0.302478,0.603445,0.163461,0.485726,0,0.15575,0.4,0.322134,0.100629,0,0,0.414063,0.037782,0,0.742595,0.654677,0.011351,Non-Interactive
hsa_779,D00678,0.005342,0.001068,0,0.000534,0,0,0.005342,0.00641,0.003205,0.001068,0,0.001603,0,0.001068,0.001603,0.001603,0.005342,0.601625,0.729252,0.416082,0.41984,0,0.180853,0.55,0.46311,0.330189,0.045455,0,0.125,0.131966,0.393357,0.296836,0.776138,0.02915,Non-Interactive
hsa_10060,D00380,0.003876,0.001938,0,0,0.001292,0.001292,0.005168,0.010982,0.001292,0.001938,0.000646,0.000646,0,0.001292,0.001292,0,0.001292,0.359452,0.861209,0.183994,0.650783,0,0.190003,0.65,0.210253,0.09434,0,0,0.479167,0.075868,0.64311,0.601561,0.561757,0.019879,Non-Interactive
hsa_6323,D00771,0.005478,0.002988,0.000498,0,0,0.000996,0.003984,0.006972,0.003486,0.00249,0.000996,0.000498,0.000996,0.001494,0.00249,0.000996,0.002988,0.707802,0.740178,0.282208,0.424416,0,0.045352,0.5,0.221337,0.081761,0.015152,0,0.131944,0,0,0.450483,0.530987,0.003774,Non-Interactive
hsa_6530,D00631,0.001623,0,0,0.001623,0.003247,0,0.006494,0.00974,0,0,0.001623,0,0.001623,0,0,0.001623,0.001623,0.83989,0.733866,0.635463,0.698135,0.4,0.287056,0.35,0.27849,0.213836,0,0,0.389368,0.166074,0.472983,0.102819,0.661255,0.055835,Non-Interactive
hsa_3737,D00351,0.008451,0,0,0,0,0,0.011268,0.002817,0.002817,0,0,0,0,0.002817,0,0,0,0.532007,0.740178,0.224956,0.293059,0,0.387763,0.4,1,0.427673,0,0,0.244792,0.284904,0.330717,0.418573,0.819239,0.138947,Non-Interactive
hsa_3779,D02204,0.005263,0,0,0,0,0.005263,0,0.005263,0,0.005263,0,0,0.005263,0,0,0,0,0.636121,0.734292,1,0.319378,0.4,0.154675,0,0.02771,0.025157,0,0,1,0.076173,0,0.797031,0.371035,0.011203,Non-Interactive
hsa_10008,D00394,0,0,0,0,0,0.009804,0,0.009804,0,0,0,0,0,0.009804,0,0,0,0.817219,0.606169,0.66876,0.302045,0.4,0.203549,0.65,0.067891,0.273585,0.045455,0,0.262153,0.159117,0,0.248824,0.697713,0.028616,Non-Interactive
hsa_3739,D00726,0.006135,0,0,0,0,0.001534,0.006135,0.001534,0.001534,0.001534,0,0,0.001534,0,0,0,0.001534,0.657776,0.740178,0.263442,0.277601,0.4,0.224279,0.55,0.420159,0.116352,0,0,0.635417,0.113955,0.5,0.486142,0.593019,0.026328,Non-Interactive
hsa_3756,D02914,0.004162,0.002081,0,0,0.001041,0.003122,0.003122,0.004162,0.002081,0.002081,0,0,0.001041,0.003122,0.003122,0.001041,0.002081,0.682544,0.740178,0.267758,0.445669,0,0.331196,0.55,0.554555,0.345912,0,0,0.497126,0.365021,0.321555,0.318716,0.765662,0.054081,Non-Interactive
hsa_3790,D02253,0.010204,0,0,0,0.002041,0.002041,0.004082,0.002041,0,0,0.002041,0,0.002041,0,0.004082,0.002041,0.002041,0.305676,0.594445,0.157573,0.462506,0.4,0.15575,0.4,0.617943,0.100629,0,0,0.479167,0.037782,0,0.742595,0.654677,0.011351,Non-Interactive
hsa_3784,D01969,0.002963,0,0,0,0.005926,0.001481,0.002963,0.007407,0,0,0,0,0.001481,0,0.001481,0,0.001481,0.878109,0.669151,0.536642,0.528847,0.4,0.450606,0.45,0.347073,0.301887,0,0,0.594907,0.432663,0.346932,0.553671,0.780674,0.125397,Non-Interactive
hsa_56660,D01799,0.002331,0,0,0,0.002331,0.002331,0.002331,0.009324,0,0,0,0,0,0.002331,0.002331,0,0.004662,0.685598,0.740178,0.253897,0.227523,0.2,0.178564,0.7,0.022168,0.119497,0,0,0.270833,0.116071,0.653675,0.569939,0.608658,0.022138,Non-Interactive
hsa_27345,D00418,0.004785,0,0,0.004785,0,0,0,0.009569,0,0,0.004785,0,0,0,0.004785,0,0,0.611355,0.71227,0.234373,0.459263,0,0.111442,0.1,0.698995,0.116352,0,0,0.21875,0.076173,0,0.390999,0.576984,0.010163,Non-Interactive
hsa_6534,D00654,0,0.001575,0,0,0.001575,0,0.007874,0.012598,0,0.001575,0.001575,0,0.001575,0.004724,0.00315,0,0,0.605355,0.710112,0.212297,0.388118,0,0.195439,0.75,0.291652,0.251572,0.015152,0,0.255952,0.198659,0,0.903265,0.749968,0.020414,Non-Interactive
hsa_6529,D00345,0.001672,0,0,0,0.001672,0,0.008361,0.011706,0.001672,0.001672,0.001672,0,0.003344,0,0.003344,0,0.001672,0.727843,0.740178,0.260639,0.227129,0,0.236844,1,0.161413,0.248428,0.015152,0,0.238782,0.13288,0.601413,0.581323,0.74365,0.039491,Non-Interactive
hsa_1136,D01854,0.003968,0,0,0,0,0,0.005952,0.009921,0,0.005952,0,0.001984,0,0,0,0,0.001984,0.67496,0.846036,0.212373,0.398305,0,0.220175,0.3,0.530655,0.198113,0.015152,0,0.25,0.197204,0.130078,0.286365,0.673102,0.037233,Non-Interactive
hsa_116443,D00775,0,0,0,0.000752,0.001926,0,0.001901,0.00667,0.001975,0,0,0,0.001268,0,0.001552,0.002449,0.004109,0.520836,0.606828,0.097668,0.472783,0,0.111442,0.55,0.322134,0.125786,0.015152,0,0.348958,0.115461,0,0.692239,0.59847,0.010489,Interactive
hsa_51802,D00552,0.003429,0.000602,0.000342,0,0.001796,0,0.004325,0.006859,0.002569,0.00186,0.000055,0.00044,0.001459,0.001882,0.001405,0.000856,0.003136,0.723718,0.683945,0.26128,0.520629,0,0.087363,0.5,0.275719,0.050314,0,0,0.392361,0.037782,0,0.416807,0.428052,0.005794,Interactive
hsa_2555,D00329,0.005327,0.00432,0,0,0.000175,0.000711,0.002668,0.005293,0.000612,0.003921,0,0,0.003083,0.00151,0,0,0.000578,0.696353,0.740178,0.26131,0.294813,0.4,0.287056,0.85,0.4115,0.342767,0.015152,0,0.317529,0.386722,0.374558,0.349243,0.748747,0.051437,Interactive
hsa_3783,D02356,0.005212,0.001636,0.000704,0.000539,0.001195,0.001275,0.003909,0.004737,0.002547,0.001163,0,0.000616,0,0.000592,0.001886,0.000651,0.00342,0.873125,0.660895,0.529463,0.470891,0.4,0.416452,0.4,0.35123,0.257862,0,0,0.571078,0.371725,0.381625,0.541931,0.754651,0.109411,Interactive
hsa_27092,D00629,0.005258,0.001687,0,0.001175,0,0.000542,0.004681,0.004904,0.002461,0.001381,0,0.000361,0,0.001255,0.001749,0.00143,0.002856,0.585647,0.654403,0.29757,0.653341,0,0.297163,0.55,0.409075,0.305031,0,0,0.421296,0.320536,0,0.427335,0.756183,0.04383,Interactive
hsa_1134,D05453,0.003154,0.001197,0,0,0,0,0.005945,0.00588,0,0.00466,0,0.003329,0.000223,0,0.004037,0,0,0.693474,0.689137,0.591828,0.368913,0.4,0.137575,0.3,0.064773,0.176101,0,0,0.0625,0.087751,0,0.0674,0.678484,0.015838,Interactive
hsa_55799,D00332,0.002896,0.002044,0.000909,0,0.001288,0.000518,0.003632,0.003416,0.003145,0.000902,0,0.000409,0.000366,0.001258,0.001252,0.000442,0.003391,0.636296,0.733744,0.172163,0.462245,0,0.087363,0.15,0.161067,0.037736,0,0,0.392361,0.02986,0,0.504484,0.483738,0.00526,Interactive
hsa_1135,D00524,0.002997,0.00441,0,0,0,0.001556,0.005499,0.005023,0.001807,0.004129,0,0.004347,0,0,0.00388,0,0,0.601328,0.974557,0.412803,0.45943,0.2,0.085931,0.2,0.126429,0.018868,0,0,0.884259,0,0,0.812136,0.266136,0.003655,Interactive
hsa_23630,D02356,0.003596,0,0,0,0.000987,0,0.005016,0.002879,0.002792,0.000384,0,0.001,0,0,0.001678,0,0,0.873125,0.660895,0.529463,0.470891,0.4,0.416452,0.4,0.35123,0.257862,0,0,0.571078,0.371725,0.381625,0.541931,0.754651,0.109411,Interactive
hsa_3781,D00438,0.002442,0.002855,0.00082,0.000598,0.001099,0.003115,0.002569,0.006785,0.001721,0.000568,0,0.000288,0.000174,0.001448,0.001587,0.001508,0.004765,0.694837,0.784275,0.442797,0.367149,0.218476,0.280034,0.663013,0.148027,0.369473,0.025089,0,0.250846,0.33388,0.661594,0.546247,0.790939,0.05454,Interactive
hsa_3757,D00648,0.006047,0.001063,0,0.000046,0.000011,0.000791,0.005678,0.005655,0.00219,0.000342,0,0.000153,0,0.001603,0.001296,0.001417,0.002656,0.607098,0.726603,0.345469,0.370118,0.4,0.327198,0.5,0.432629,0.128931,0,0,0.679487,0.189214,0.428887,0.421894,0.587439,0.065284,Interactive
hsa_3783,D00542,0.004282,0.001449,0.000483,0.000178,0.000765,0.001363,0.003909,0.00469,0.002564,0.001281,0,0.000116,0,0.000854,0.001707,0.000428,0.002607,0.699683,0.740178,0,0,0,0.034372,0,0,0,0,0,1,0,0,0.876471,0.24585,0.000773,Interactive
hsa_2554,D03274,0.006351,0.002763,0,0,0.000155,0.000296,0.000647,0.003537,0.000142,0.005181,0,0.001855,0.002186,0.000429,0,0.000869,0.002298,0.705999,0.740178,0.264778,0.344104,0.188133,0.186969,0.672193,0.196869,0.277413,0.017432,0,0.170817,0.202972,0,0.290328,0.711467,0.026075,Interactive
hsa_3738,D02261,0.002901,0.004701,0,0,0.00157,0.001528,0.002885,0.005402,0.000914,0.000718,0,0,0.001201,0,0.001734,0.002515,0.002097,0.777404,0.794847,0.482606,0.396303,0.4,0.223841,0.632911,0.306507,0.342563,0.054231,0,0.187221,0.190551,0.614482,0.229547,0.756876,0.040489,Interactive
hsa_2554,D00711,0,0.005614,0,0,0,0.002015,0.000067,0.0006,0.002708,0.007706,0,0,0.00197,0,0,0.000879,0.002245,0.706551,0.740178,0.245818,0.612434,0.2,0.128153,0.3,0.178039,0.113208,0,0,0.203431,0.07404,0,0.407926,0.658688,0.011054,Interactive
hsa_1135,D03742,0.005655,0,0,0.001674,0.000484,0.001623,0.007974,0.006863,0.001338,0.001338,0.001206,0,0.001605,0,0.000844,0,0.001127,0.726355,0.73742,0.482141,0.4061,0.320492,0.249476,0.371194,0.333716,0.403073,0.01239,0.014582,0.163437,0.137343,0.286367,0.26913,0.744645,0.040793,Interactive
hsa_6323,D02272,0.005909,0.002098,0.000515,0,0,0.000362,0.003453,0.006077,0.002103,0.001244,0.000698,0.000511,0.000507,0.00152,0.002567,0.000512,0.00309,0.779646,0.782608,0.415382,0.474388,0.4,0.213377,0.55,0.435746,0.352201,0.060606,0,0.189815,0.181901,0.733973,0.311342,0.768751,0.037738,Interactive
hsa_3757,D00648,0.00711,0.001668,0,0.001761,0.001536,0.000834,0.003152,0.005816,0.001428,0,0,0,0.000164,0.001315,0.000878,0.00128,0.003455,0.607098,0.726603,0.345469,0.370118,0.4,0.327198,0.5,0.432629,0.128931,0,0,0.679487,0.189214,0.428887,0.421894,0.587439,0.065284,Interactive
hsa_116444,D03878,0.00553,0.000474,0,0,0.000853,0.000106,0.00325,0.006489,0.000915,0.000988,0,0.000724,0,0.000943,0.000898,0.000993,0.000851,0.670384,0.617029,0.394442,0.419971,0.2,0.101055,0.3,0.08417,0.342767,0.090909,0,0.010417,0.025628,0,0.286549,0.78119,0.012243,Interactive
hsa_1136,D02207,0.002446,0.001452,0.001846,0,0,0.001289,0.002096,0.009037,0.000241,0.005619,0,0.003369,0,0,0.001229,0,0.001995,0.824235,0.837119,0.458883,0.43552,0.6,0.489716,0.75,0.206096,0.798742,1,0,0.142157,0.755637,0.534849,0.453057,0.925671,0.186492,Interactive
hsa_6337,D00512,0.005801,0.001311,0.00068,0.000028,0.00123,0.001276,0.006017,0.004023,0.002755,0.000885,0.000213,0.000571,0.000721,0.000876,0.001054,0.00143,0.003584,0.475011,0.673317,0.179462,0.502528,0.4,0.153974,0.3,0.618982,0.207547,0,0,0.107143,0.104814,0,0.317891,0.735649,0.017859,Interactive
hsa_10369,D02356,0.00310559,0,0,0,0,0,0.00310559,0.00621118,0.00310559,0,0,0,0,0.00310559,0,0,0.00310559,0.839794,0.722891,0.378251,0.468628,0.139227,0.149935,0.395146,0.202464,0.0958,0,0,0.455396,0.274819,0.165366,0.523446,0.620935,0.057404,Interactive
hsa_2561,D00547,0.004236,0.006175,0,0,0.00197,0,0.003045,0.00271,0.000459,0.003943,0,0,0.002145,0.00196,0,0,0.002127,0.693734,0.822292,0.350864,0.179814,0,0.120303,0,0.047454,0,0,0,1,0,0,0.949171,0.496332,0.005111,Interactive
hsa_1135,D03826,0.006634,0.000879,0.001138,0,0,0.001958,0.002785,0.008693,0.001976,0.003965,0,0.00395,0,0,0.001986,0,0.001401,0.667848,0.518035,0.348015,0.246853,0.4,0.170441,0.55,0.281607,0.298742,0.045455,1,0.289773,0.175858,0,0.613759,0.789879,0.022108,Interactive
hsa_6328,D02098,0.006577,0.002953,0.000512,0.000061,0,0.000026,0.003073,0.005131,0.003274,0.00123,0.000732,0.000867,0.001409,0.001537,0.002089,0.000503,0.002703,0.841839,0.715093,0.420057,0.379948,0.4,0.241425,0.55,0.349151,0.116352,0,0,0.652778,0.151737,0.444444,0.381847,0.564515,0.032924,Interactive
