Protein,Drug,CN,CQ,WG,TH,GL,FL,GM,HM,PM,GF,VF,WS,DT,GT,RW,CW,GW,HW,WW,nAcid,nH1,nS1,MATS1c,MATS2m,GATS2i,nBondsD,Kier2,khs.dNH,khs.aaN,TpiPC,MWC8,SRW3,ClassLabel
hsa:3480,D02580,0.000732,0.000732,0.000732,0,0.007321,0.004392,0.002196,0.000732,0.000732,0.002196,0.00366,0.001464,0.001464,0.002196,0.001464,0.001464,0.001464,0,0,0.090909,0.118182,0,0.717786,0.471312,0.673384,0.3,0.131487,0,0.25,0.443159,0.356142,0,NonInteractive
hsa:5053,D01973,0.002217,0,0.002217,0.006652,0.013304,0.004435,0,0,0.002217,0.006652,0.004435,0,0.002217,0.002217,0,0,0,0,0,0.090909,0.236364,0.125,0.730395,0.406672,0.596074,0.45,0.184131,0,0,0.662398,0.543236,0,NonInteractive
hsa:2936,D01578,0,0,0,0,0.007678,0.001919,0.001919,0.001919,0.001919,0.007678,0.001919,0,0,0.003839,0,0,0,0,0,0.181818,0.109091,0,0.404119,0.588699,0.535745,0.35,0.104271,0,0.25,0.646791,0.478812,0,NonInteractive
hsa:4548,D03643,0.002373,0.000791,0,0.000791,0.011076,0.002373,0.004747,0.000791,0,0.003956,0.001582,0,0.003165,0.005538,0,0,0,0,0,0.090909,0.272727,0,0.519151,0.717443,0.498416,0.3,0.179809,0,0,0.61184,0.570887,0,NonInteractive
hsa:1360,D00515,0,0.002404,0,0.002404,0,0.004808,0,0,0,0.004808,0.002404,0,0.004808,0.007212,0,0,0.002404,0,0,0.090909,0.063636,0,0.48647,0.508465,0.875935,0.15,0.16816,0,0,0.219497,0.231378,0,NonInteractive
hsa:28227,D00630,0.001742,0.001742,0,0.001742,0.005226,0.008711,0,0,0,0.001742,0.001742,0.001742,0.003484,0.005226,0,0,0,0,0,0.090909,0.081818,0,0.652474,0.278462,0.702979,0.05,0.0472,0,0,0.286611,0.403999,0,NonInteractive
hsa:124,D00963,0,0,0,0.002674,0.005348,0.002674,0,0,0.002674,0.008021,0.002674,0,0.002674,0.013369,0,0,0,0,0,0.090909,0.209091,0,0.635543,0.636884,0.522478,0.25,0.083487,0,0,0.56309,0.616655,0,NonInteractive
hsa:1588,D03767,0.001992,0,0,0.001992,0.005976,0.007968,0.001992,0,0,0.001992,0,0,0.003984,0.003984,0,0,0,0,0,0.181818,0.2,0.25,0.472929,0.423258,0.605084,0.45,0.258002,0,0,0.524161,0.51904,0,NonInteractive
hsa:3939,D04292,0.003663,0,0.003663,0,0.007326,0.007326,0.007326,0,0,0.003663,0.003663,0.003663,0.003663,0.003663,0,0,0.003663,0,0,0.090909,0.190909,0,0.676179,0.507686,0.494681,0.2,0.090837,0,0,0.631973,0.594678,0,NonInteractive
hsa:7366,D03440,0,0,0,0.00189,0.00189,0.009452,0,0.003781,0.003781,0.00189,0.005671,0.00189,0,0.00189,0.00189,0.00189,0,0.00189,0,0.272727,0.3,0,0.371942,0.383831,0.712594,0.3,0.309866,0,0,0.442396,0.499943,0,NonInteractive
hsa:3990,D03805,0.002008,0.002008,0,0.002008,0.01004,0.008032,0,0.002008,0,0.006024,0,0.004016,0.006024,0.006024,0.002008,0,0.002008,0,0,0.090909,0.090909,0,0.620284,0.426349,0,0.5,0.161126,0,0,0.640037,0.631959,0,NonInteractive
hsa:64902,D03765,0,0.003899,0.003899,0.001949,0.005848,0.005848,0,0.005848,0.005848,0.009747,0.005848,0,0.001949,0.007797,0,0,0,0,0,0.181818,0.272727,0.25,0.479327,0.576132,0.633585,0.3,0.267346,0,0,0.476281,0.56201,0,NonInteractive
hsa:5537,D00155,0,0.002933,0,0,0.005865,0.01173,0,0,0,0.002933,0.008798,0.005865,0.005865,0,0,0,0.002933,0,0,0.090909,0.136364,0,0.550784,0.288671,0.6224,0.15,0.104271,0,0.25,0.536922,0.497013,0,NonInteractive
hsa:5136,D02756,0,0,0,0,0.005618,0.001873,0.001873,0.001873,0,0.001873,0.003745,0.001873,0.001873,0.001873,0.003745,0,0,0.001873,0,0.090909,0.481818,0,0.59493,0.585256,0.570774,0.5,0.444897,0,0,0.758817,0.758285,0,NonInteractive
hsa:1595,D03803,0,0,0.001969,0,0.005906,0.007874,0.003937,0,0,0.003937,0.007874,0.001969,0,0,0,0,0.001969,0,0,0.181818,0.090909,0.125,0.614793,0.548869,0.500878,0.45,0.157572,0,0.25,0.758378,0.576581,0,NonInteractive
hsa:107,D03077,0,0,0.000894,0.001789,0.014311,0.006261,0,0,0.000894,0.001789,0.001789,0.001789,0.000894,0.003578,0,0,0,0,0,0.272727,0.218182,0,0.414122,0.395146,0.698051,0.45,0.258002,0,0,0.566263,0.524245,0,NonInteractive
hsa:306,D03828,0,0,0.003106,0,0,0.003106,0,0,0,0,0.003106,0,0.003106,0.015528,0.003106,0,0,0,0,0.272727,0.181818,0,0.327646,0.523614,0.597482,0.5,0.267346,0,0,0.620951,0.542166,0,NonInteractive
hsa:130399,D01240,0.004525,0.002262,0,0,0.00905,0,0.002262,0.002262,0.002262,0.002262,0.002262,0,0.002262,0.006787,0.002262,0.002262,0,0,0,0.090909,0.663636,0,0.556158,0.473102,0.677429,0.1,0.476053,0,0,0.62315,0.797811,0,NonInteractive
hsa:5836,D00449,0.001232,0.001232,0,0.001232,0.006158,0.006158,0.001232,0.001232,0.001232,0.001232,0.004926,0.002463,0.003695,0.006158,0.003695,0,0.001232,0,0,0.090909,0.172727,0.125,0.70494,0.319046,0.715047,0.6,0.230713,0,0,0.619832,0.568453,0,NonInteractive
hsa:1033,D02451,0,0,0,0.005848,0.005848,0,0,0,0,0,0.005848,0,0.011696,0.005848,0,0,0,0,0,0.090909,0.109091,0,0.694454,0.335392,0.544866,0.25,0.092205,0,0.25,0.582926,0.449793,0,NonInteractive
hsa:1645,D04025,0.006211,0,0,0,0.012422,0,0,0,0,0.006211,0.003106,0,0.003106,0.003106,0,0,0,0,0,0.090909,0.2,0,0.578911,0.491831,0.44763,0.55,0.309641,0,0.75,0.652575,0.525068,0,NonInteractive
hsa:4191,D03712,0,0,0,0,0.002967,0,0.002967,0,0,0,0.005935,0,0,0.002967,0,0,0,0,0,0.090909,0.172727,0.125,0.549147,0.538241,0.574051,0.35,0.120163,0,0,0.594039,0.550144,1,NonInteractive
hsa:3292,D03728,0.003745,0,0,0,0.018727,0.011236,0,0,0,0,0.011236,0,0,0.003745,0,0,0,0,0,0.181818,0.3,0.125,0.417645,0.446438,0.61666,0.55,0.334427,0.5,0,0.603782,0.603877,1,NonInteractive
hsa:4914,D03806,0,0.001318,0,0.001318,0.017128,0.00527,0.002635,0.001318,0,0,0.003953,0.001318,0.002635,0,0.00527,0.002635,0.001318,0.001318,0,0.181818,0.1,0,0.615728,0.426349,0,0.45,0.16669,0,0,0.615899,0.521505,0,NonInteractive
hsa:2746,D00651,0.001795,0,0,0,0.007181,0.001795,0.001795,0,0,0.008977,0.003591,0,0.001795,0.001795,0,0,0.001795,0,0,0.090909,0.118182,0.375,0.593499,0.426349,0,0.55,0.167534,0,0,0.629248,0.551571,0,NonInteractive
hsa:1573,D00359,0,0.001996,0,0,0.005988,0.011976,0,0.003992,0.001996,0,0.001996,0,0.003992,0.005988,0.001996,0,0,0,0,0.090909,0.318182,0,0.488383,0.510039,0.650204,0.2,0.230713,0,0,0.511436,0.550411,0,NonInteractive
hsa:339221,D03689,0,0,0,0,0.008753,0,0.004376,0,0.002188,0.004376,0,0,0.004376,0.002188,0.004376,0,0,0,0.002188,0.090909,0.118182,0.125,0.575126,0.371261,0.497271,0.5,0.184131,0,0.25,0.793686,0.555517,0,NonInteractive
hsa:7015,D01264,0,0.000936,0.001873,0.001873,0.007491,0.011236,0.000936,0,0,0.003745,0.000936,0.000936,0.003745,0.002809,0,0,0.000936,0.000936,0,0.090909,0.236364,0,0.614837,0.60798,0.545719,0.45,0.243053,0,0,0.770442,0.694642,0,NonInteractive
hsa:6241,D01690,0,0,0,0,0.010309,0.005155,0.002577,0,0,0.005155,0.002577,0,0.002577,0.002577,0.002577,0,0,0.002577,0,0.090909,0.218182,0,0.589925,0.51195,0.555986,0.4,0.218413,0,0,0.608567,0.553264,0,NonInteractive
hsa:5547,D01256,0.00202,0.00202,0.00202,0,0.00202,0.006061,0.00202,0.00404,0.00202,0.00404,0.006061,0.00404,0.00202,0.00202,0,0,0.00202,0,0,0.090909,0.136364,0.25,0.393737,0.372262,0.566714,0.4,0.103475,0,0,0.630062,0.596787,0,NonInteractive
hsa:7372,D00650,0,0,0,0.002088,0.010438,0.004175,0,0,0.002088,0.002088,0.002088,0,0.002088,0.004175,0,0,0,0,0,0.090909,0.118182,0.25,0.379557,0.393476,0.393006,0.5,0.154695,0,0,0.649722,0.586773,0,NonInteractive
hsa:1436,D02655,0,0,0,0.00309,0.005149,0.006179,0.00103,0,0,0.00309,0.00206,0.00103,0.00206,0.00206,0.00103,0.00103,0.00103,0.00103,0,0.090909,0.163636,0,0.67359,0.815991,0.670001,0.3,0.16379,0,0.5,0.647224,0.488483,0,NonInteractive
hsa:240,D01180,0.001486,0,0,0.002972,0.002972,0.005944,0.004458,0.001486,0,0.002972,0.001486,0,0.001486,0.001486,0.002972,0.001486,0,0.001486,0,0.090909,0.236364,0,0.60734,0.577965,0.564651,0.05,0.079096,0,0,0.567362,0.691397,1,NonInteractive
hsa:1849,D02328,0,0.002392,0,0,0.011962,0,0,0.002392,0,0.002392,0,0.002392,0,0.004785,0,0,0,0.002392,0,0.181818,0.1,0.125,0.487354,0.640873,0.411757,0.5,0.186012,0,0.25,0.715901,0.585068,0,NonInteractive
hsa:10901,D00622,0,0,0,0,0.018051,0.00361,0.00361,0,0,0.00722,0,0,0,0.00722,0,0,0,0,0,0.181818,0.409091,0,0.452364,0.435538,0.692052,0.35,0.391182,0,0,0.498511,0.57894,0,NonInteractive
hsa:1728,D00434,0,0,0,0,0.003663,0.003663,0,0,0,0.007326,0.003663,0,0,0,0,0,0.010989,0,0,0.090909,0.336364,0,0.481666,0.580086,0.622908,0.2,0.224052,0,0,0.515681,0.566567,0,NonInteractive
hsa:1589,D00537,0,0,0,0,0.008097,0.008097,0.002024,0.002024,0,0.002024,0.002024,0.004049,0,0.006073,0,0,0,0.002024,0.002024,0.090909,0.181818,0.125,0.382285,0.718033,0.593612,0.1,0.083487,0,0,0.451918,0.592006,0,NonInteractive
hsa:1553,D01064,0,0,0,0.002028,0.008114,0.018256,0,0,0.004057,0.008114,0.006085,0,0.002028,0.006085,0,0,0,0,0,0.272727,0.190909,0.125,0.369678,0.677856,0.596912,0.55,0.272281,0,0,0.697363,0.550224,0,NonInteractive
hsa:8513,D00203,0,0,0.005495,0.002747,0.005495,0.002747,0,0,0,0.005495,0,0,0,0.008242,0,0,0,0.002747,0,0.181818,0.663636,0,0.522765,0.393903,0.750781,0.45,0.747481,0,0,0.589454,0.665694,0,NonInteractive
hsa:3416,D02698,0.00216,0.00432,0.00216,0,0.006479,0.006479,0.00216,0,0,0,0.00216,0,0.00216,0,0,0,0.00216,0,0,0.090909,0.281818,0.125,0.597362,0.370888,0.488151,0.45,0.312181,0,0,0.732897,0.723952,0,NonInteractive
hsa:84532,D03738,0.001458,0,0.001458,0.001458,0.002915,0.001458,0.002915,0.001458,0,0.001458,0.001458,0,0.005831,0.002915,0,0,0.002915,0,0.001458,0.090909,0.509091,0,0.486224,0.487251,0.710371,0.4,0.501662,0,0.25,0.555451,0.58979,0,NonInteractive
hsa:3817,D01180,0,0,0.004505,0,0.009009,0.004505,0,0,0,0,0,0,0.009009,0.004505,0,0,0.013514,0,0,0.090909,0.236364,0,0.60734,0.577965,0.564651,0.05,0.079096,0,0,0.567362,0.691397,1,NonInteractive
hsa:9023,D00127,0.00369,0,0,0.00738,0,0.00369,0,0,0,0.00738,0.00369,0.00369,0,0.00369,0,0,0.00369,0.00738,0,0.090909,0.109091,0.125,0.457443,0.621597,0.528554,0.5,0.138963,0,0.25,0.630261,0.550612,0,NonInteractive
hsa:1033,D00893,0,0,0,0.005848,0.005848,0,0,0,0,0,0.005848,0,0.011696,0.005848,0,0,0,0,0,0.181818,0.318182,0,0.467777,0.445111,0.697595,0.2,0.277245,0,0,0.498181,0.534385,0,NonInteractive
hsa:1586,D00752,0,0.001972,0,0.001972,0,0.009862,0,0.001972,0.001972,0.001972,0.003945,0,0.001972,0.005917,0,0,0,0.001972,0,0.090909,0.281818,0,0.590164,0.513374,0.527756,0.3,0.281569,0,0,0.587017,0.552657,0,NonInteractive
hsa:1852,D02368,0,0,0,0,0.010444,0,0,0,0,0.002611,0,0.002611,0,0.002611,0,0,0,0.002611,0,0.090909,0.090909,0,0.473811,0.471496,0.577051,0.15,0.088206,0,0,0.429481,0.502625,0,NonInteractive
hsa:10858,D00542,0.000719,0,0.000422,0,0.00771,0.00744,0.00186,0,0,0.003671,0.005961,0.000274,0.003883,0.00372,0.000478,0,0.003755,0,0,0.090909,0,0,1,0.426349,0,0,0,0,0,0,0.109952,0,Interactive
hsa:1558,D00410,0.001165,0,0.002016,0.00531,0.009414,0.017949,0.001999,0.000247,0.000639,0.0052,0.005987,0,0.00201,0.00547,0.000023,0,0,0,0,0.090909,0.118182,0,0.772193,0.57727,0.496911,0.35,0.10374,0,0.5,0.501018,0.428809,0,Interactive
hsa:10858,D00380,0,0.001709,0.001577,0.000366,0.007157,0.007618,0.001229,0,0,0.002709,0.005634,0.001967,0.003953,0.00248,0,0,0.002824,0,0,0.090909,0.154545,0.125,0.259416,0.604853,0.547681,0.3,0.151402,0,0,0.423869,0.383899,0,Interactive
hsa:50940,D02017,0.00056,0.000885,0.001114,0.002095,0.008145,0.005827,0.000699,0.001102,0.000116,0.002664,0.001066,0.000997,0.004397,0.00252,0,0,0,0.001838,0,0.090909,0.063636,0,0.343,0.897697,0.336963,0.2,0.038242,0,0.25,0.431112,0.432902,0,Interactive
hsa:11238,D00218,0.002006,0,0.003133,0.001822,0.010067,0.006299,0,0.001636,0,0.001709,0.003066,0.0029,0,0.006173,0.001657,0.002587,0,0.003534,0,0.090909,0.045455,0.25,0.348597,0.854158,0.747726,0.25,0.05761,0,0.5,0.369015,0.344062,0,Interactive
hsa:1675,D00043,0.004686,0,0.002486,0,0.001784,0.001225,0,0,0,0.001648,0.002104,0,0.00222,0.000729,0.00326,0,0.007025,0.000611,0.002137,0.090909,0.118182,0,0,0.908694,0.450569,0.05,0.060543,0,0,0.122853,0.233625,0,Interactive
hsa:11266,D00107,0.000181,0.00049,0,0.000132,0.003913,0.003882,0.001831,0.000726,0,0.00222,0.000733,0.000662,0.003567,0.002749,0.000807,0,0.001818,0,0,0.090909,0.618182,0,0.618324,0.516789,0.642413,0.35,0.558827,0,0,0.563976,0.690316,0,Interactive
hsa:1584,D00574,0,0.001376,0.001087,0.000427,0.004132,0.007834,0.003941,0,0.001962,0.001958,0.004742,0.000571,0.003186,0.00394,0.003101,0,0,0,0,0.090909,0.136364,0,0.403662,0.611163,0.602492,0.25,0.092205,0,0,0.468076,0.464114,0,Interactive
hsa:1636,D01256,0,0,0.001622,0.002385,0.007129,0.003799,0,0,0,0.004266,0.002583,0,0.003455,0.002164,0,0,0.005672,0.009044,0,0.090909,0.156008,0.118894,0.407843,0.492305,0.565122,0.304371,0.103475,0,0,0.605591,0.604927,0.687553,Interactive
hsa:1200,D00043,0.001663,0.001085,0.001895,0.000533,0.00755,0.007743,0.000589,0.001802,0.000556,0.00511,0.004083,0.001865,0.000944,0.005392,0,0.002134,0.004225,0,0,0.090909,0.118182,0,0,0.908694,0.450569,0.05,0.060543,0,0,0.122853,0.233625,0,Interactive
hsa:306,D00501,0.000828,0.000545,0.003142,0.000333,0.015069,0.003281,0,0,0,0.001238,0.003137,0.001432,0.002045,0.007988,0.003012,0,0.001341,0.001132,0,0.090909,0.154545,0,0.42281,0.761614,0.468881,0.25,0.132408,0,0.25,0.492735,0.494573,0,Interactive
hsa:306,D00417,0.001845,0.000467,0.001007,0.00189,0.001318,0.002818,0.000416,0,0.001608,0.003564,0.002754,0.000001,0.003899,0.013394,0.002573,0.000574,0.000128,0,0.00061,0.090909,0.072727,0,0.624491,0.569499,0.526602,0.3,0.098369,0,0.25,0.541595,0.408888,0,Interactive
hsa:10858,D00410,0,0,0.00382,0.002005,0.004475,0.014745,0.000615,0.001122,0.00401,0.00201,0.006002,0.001504,0.002518,0.005197,0.001348,0.000053,0.001961,0,0,0.090909,0.118182,0,0.772193,0.57727,0.496911,0.35,0.10374,0,0.5,0.501018,0.428809,0,Interactive
hsa:3001,D00043,0.002671,0.005945,0.002544,0.002049,0.005232,0.003772,0.00038,0.000261,0,0.002332,0.003764,0.003293,0.004133,0.005267,0.002275,0,0.003409,0.000468,0,0.090909,0.118182,0,0,0.908694,0.450569,0.05,0.060543,0,0,0.122853,0.233625,0,Interactive
hsa:2043,D04024,0.000931,0.000453,0,0.000915,0.005504,0.005738,0.002019,0,0.001123,0.003468,0.001056,0.001984,0.002728,0.003029,0.00091,0.000929,0.000477,0,0,0.090909,0.236364,0.125,0.606884,0.426349,0,0.75,0.339731,0,0.5,0.717383,0.599009,0,Interactive
hsa:125,D00002,0.003039,0,0,0.003741,0.013919,0.002147,0.003793,0,0,0.004599,0.003653,0,0.00059,0.007898,0,0,0.000085,0,0,0.090909,0.227273,0,0.401897,0.531784,0.534885,0.5,0.328674,0,0.75,0.621701,0.669261,0,Interactive
hsa:1573,D00528,0,0.001473,0.001971,0.003882,0.005792,0.005863,0,0,0,0.000583,0.00555,0,0.004771,0.001694,0.003849,0,0,0.002773,0,0.090909,0.081818,0,0.377391,0.983281,0.269295,0.2,0.044778,0,0.25,0.451708,0.461603,0,Interactive
hsa:5140,D00227,0.001581,0.000463,0.000212,0.00024,0.009385,0.007183,0.000654,0,0,0.007594,0,0.001391,0.00106,0.010779,0.000354,0,0,0,0.002509,0.090909,0.063636,0,0.343,0.897697,0.336963,0.2,0.038242,0,0.25,0.431112,0.432902,0,Interactive
hsa:5137,D02008,0,0,0,0,0.003058,0,0.000514,0,0,0.003475,0.001205,0.000536,0.001481,0.005918,0.002863,0,0,0,0,0.090909,0.163636,0,0.549425,0.497517,0.541337,0.45,0.151223,0,0,0.768036,0.647732,0,Interactive
hsa:1576,D00670,0,0,0.00106,0,0.006608,0.003529,0.002984,0,0.001371,0.005829,0.003195,0.003116,0.002113,0.003974,0.001123,0,0,0.000276,0,0.090909,0.2772,0,0.689063,0.419186,0.56871,0.213382,0.19001,0,0,0.557125,0.628361,0,Interactive
hsa:5743,D00563,0.001323,0.000868,0.001869,0.002053,0.008206,0.00987,0.000942,0,0,0.006621,0.002658,0.001433,0.007518,0.001932,0,0,0.001207,0.001237,0,0.101705,0.128962,0,0.519819,0.412684,0.546691,0.430454,0.10375,0,0.25,0.699984,0.505112,0,Interactive
hsa:10858,D03670,0,0,0,0.002028,0.007564,0.018256,0,0.001504,0.004057,0.005972,0.006467,0,0.002028,0.004069,0,0,0,0,0,0.090909,0.436364,0,0.534911,0.392058,0.798422,0.25,0.63277,0,0,0.368364,0.431334,0,Interactive
hsa:1636,D00625,0,0.000311,0.001841,0.001914,0.006535,0.004158,0.000159,0.000384,0.000861,0.003126,0.002067,0.001906,0.002359,0.002279,0.001731,0.00034,0.003487,0.000873,0.001087,0.097589,0.133795,0.029097,0.527017,0.176835,0.793305,0.013873,0.088493,0,0,0.246635,0.370494,0,Interactive
hsa:22978,D01665,0.000546,0.003704,0,0.001271,0.006472,0.00387,0.000882,0,0.000862,0.00643,0.005565,0.000003,0.003273,0.005528,0.000373,0.000865,0.000818,0.001397,0,0.090909,0.153974,0,0.492265,0.310432,0.931596,0.079546,0.102091,0,0,0.367515,0.454657,0,Interactive
hsa:2051,D04025,0.001459,0,0.001642,0.000125,0.007388,0.0046,0.001912,0,0.003396,0.000422,0.001913,0.003279,0.00267,0.003934,0.001547,0.000667,0.003394,0.000001,0.001025,0.090909,0.2,0,0.578911,0.491831,0.44763,0.55,0.309641,0,0.75,0.652575,0.525068,0,Interactive
hsa:11238,D01196,0,0,0.004657,0,0.009313,0.004387,0,0,0.002481,0,0.001425,0,0.000606,0.001717,0.000951,0,0,0.009282,0,0.090909,0.045455,0.25,0.348597,0.854158,0.747726,0.25,0.05761,0,0.5,0.369015,0.344062,0,Interactive
hsa:1956,D01977,0.001672,0.002359,0.001544,0.001864,0.011544,0.004152,0.0022,0,0.000188,0.00372,0.001512,0.000811,0.001243,0.004084,0.000772,0.001971,0,0.000323,0,0.090909,0.218182,0,0.601043,0.426349,0,0.4,0.267346,0,0.5,0.657047,0.544301,0,Interactive
hsa:1584,D01071,0,0,0,0,0.005062,0.009805,0.001108,0,0.001874,0.002379,0.00597,0.000621,0.003035,0.003967,0.002415,0,0.003421,0,0,0.090909,0.127273,0,0.377247,0.758204,0.453881,0.2,0.081928,0,0,0.384056,0.490437,0,Interactive
hsa:10941,D01276,0.001881,0.000454,0.000579,0.003759,0.003765,0.005933,0.000291,0.00188,0.003753,0.003758,0.007508,0,0.001468,0.001929,0,0,0,0.001329,0,0.090909,0.463636,0,0.407761,0.602502,0.583272,0.65,0.532778,0,0.25,0.668104,0.62284,0,Interactive
hsa:5742,D00252,0.001845,0.001467,0.001648,0.003109,0.006375,0.010127,0.004045,0.001305,0,0.000245,0.005388,0,0.003251,0.000137,0.000702,0,0,0.000725,0,0.107007,0.122816,0,0.266991,0.475666,0.538078,0.371447,0.108688,0,0,0.598627,0.454638,0,Interactive
hsa:5052,D01136,0.001759,0.003869,0.000325,0,0.002432,0.007929,0.002848,0,0.001169,0.002787,0.002492,0.005457,0,0.006183,0.000302,0,0.001331,0,0,0.272727,0.136364,0,0.300292,0.34828,0.821104,0.1,0.178907,0,0,0.175488,0.115114,0,Interactive
hsa:1588,D01704,0.00206,0,0,0.002003,0.009502,0.007549,0.001716,0,0,0.00322,0,0.001059,0.004022,0.003475,0,0,0,0.000499,0,0.114376,0.213253,0,0.50408,0.588088,0.584857,0.2,0.103263,0,0,0.548558,0.543896,0,Interactive
hsa:1848,D00184,0.000118,0.001442,0,0.001823,0.004821,0.00783,0.000932,0,0.001735,0.001753,0.004948,0.004552,0.002848,0.002638,0,0,0,0,0,0.090909,1,0,0.447,0.677396,0.65579,0.6,1,0,0,0.555928,0.739405,0,Interactive
hsa:2328,D00120,0.002938,0.001302,0.00136,0.001511,0.008582,0.003373,0.000493,0.001206,0.002507,0.006391,0.001289,0.000455,0.003155,0.003299,0.000841,0,0.00119,0.001398,0,0.262699,0.122484,0.074258,0.497337,0.341588,0.454559,0.487909,0.156312,0,0.711473,0.674093,0.554796,0,Interactive
hsa:1543,D01071,0,0.000185,0.001894,0,0.006691,0.008383,0.001458,0.001917,0.001105,0.00301,0.002462,0.000471,0.006927,0,0.002456,0,0.001946,0.001699,0,0.090909,0.127273,0,0.377247,0.758204,0.453881,0.2,0.081928,0,0,0.384056,0.490437,0,Interactive
hsa:1545,D00139,0.001078,0,0,0,0.006958,0.011976,0.00152,0.001945,0.001622,0.000897,0.002024,0,0.003115,0.002128,0.003294,0,0.001195,0.001642,0,0.090909,0.063636,0,0.567225,0.577553,0.441599,0.3,0.066289,0,0,0.664624,0.478889,0,Interactive
hsa:5136,D00417,0.005845,0,0.000664,0.003933,0.006799,0.005046,0,0.000468,0.002677,0.002843,0.003918,0,0.004877,0,0,0,0,0,0,0.090909,0.072727,0,0.624491,0.569499,0.526602,0.3,0.098369,0,0.25,0.541595,0.408888,0,Interactive
hsa:1558,D03781,0.000564,0,0.00033,0.003231,0.004451,0.008921,0.002309,0,0,0.004742,0.001718,0,0.003988,0.003988,0,0,0,0,0,0.090909,0.109091,0,0.630041,0.426349,0,0.45,0.132863,0,0.5,0.637275,0.516051,0,Interactive
hsa:5742,D01718,0,0.001672,0.001672,0.005017,0.010033,0.010033,0.001672,0,0.001672,0.003344,0.001672,0,0,0.003344,0.001672,0,0,0.001672,0,0.117186,0.146383,0.117379,0.580382,0.56187,0.562827,0.413619,0.139947,0,0.119214,0.718701,0.533994,0.540556,Interactive
hsa:10858,D00139,0,0.000789,0.004486,0.001982,0.001692,0.006243,0.00073,0.001974,0.001666,0.001975,0.004746,0.000276,0.003612,0.005843,0.001254,0.000365,0.00045,0.000969,0,0.090909,0.063636,0,0.567225,0.577553,0.441599,0.3,0.066289,0,0,0.664624,0.478889,0,Interactive
hsa:3034,D00032,0.000055,0.002663,0.000789,0.001086,0.011823,0.002177,0.001791,0,0.000076,0.000783,0.001646,0,0.003178,0.001094,0,0.000321,0,0.001372,0,0.181818,0.098087,0,0.37149,0.496501,0.696355,0.144315,0.060543,0,0.067196,0.27461,0.241955,0,Interactive
hsa:1267,D00501,0.000956,0.001513,0,0.002023,0.0074,0.007683,0,0,0,0.001805,0.001582,0.000251,0.004167,0.003015,0.001275,0,0.00015,0,0,0.090909,0.154545,0,0.42281,0.761614,0.468881,0.25,0.132408,0,0.25,0.492735,0.494573,0,Interactive
hsa:1956,D01977,0.00022,0.000148,0,0.001867,0.006513,0.002633,0.001442,0,0,0.000971,0.0057,0.000316,0.000661,0.00411,0.00111,0.001189,0.000169,0.000536,0.000121,0.090909,0.218182,0,0.601043,0.426349,0,0.4,0.267346,0,0.5,0.657047,0.544301,0,Interactive
hsa:2048,D03218,0.000551,0.000677,0.00107,0.001133,0.006759,0.001273,0.002239,0.000688,0.002736,0.001531,0.003587,0.0017,0.004403,0.000758,0.001324,0.001408,0.000115,0.001215,0,0.090909,0.154545,0.125,0.602828,0.502752,0.54443,0.6,0.225498,0,0.5,0.743266,0.531167,0,Interactive
hsa:1549,D03781,0,0.001506,0,0.00198,0.005591,0.014059,0,0.002022,0.003253,0.003683,0.008356,0,0.002001,0.004193,0,0,0,0.000165,0,0.090909,0.109091,0,0.630041,0.426349,0,0.45,0.132863,0,0.5,0.637275,0.516051,0,Interactive
hsa:5596,D01840,0.000756,0.001503,0,0.001006,0.009891,0.004227,0.000561,0,0.001816,0.002295,0.002662,0,0.003034,0.00307,0.000394,0.000857,0,0.001574,0,0.090909,0.154545,0.125,0.57264,0.527812,0.540902,0.35,0.120883,0,0.25,0.633044,0.497119,0,Interactive
hsa:1559,D00126,0.003836,0.000703,0.001429,0.002365,0.005484,0.010197,0.003887,0.001385,0.000331,0.003931,0.003164,0,0.000211,0.005093,0.001167,0,0,0.001164,0,0.181818,0.154545,0,0.56168,0.598105,0.547376,0.2,0.107854,0,0,0.385076,0.333838,0,Interactive
hsa:246,D01364,0.000951,0.000222,0.001582,0.004271,0.010579,0.00613,0.001592,0,0.001771,0.002025,0.001546,0,0,0.003119,0.002779,0.000521,0,0.001142,0,0.090909,0.145455,0,0.601288,0.505324,0.670989,0.2,0.080605,0,0,0.432444,0.397877,0,Interactive
hsa:239,D00510,0,0.000972,0.002484,0.00177,0.005714,0.012027,0.000005,0.000378,0.001929,0.002308,0.001524,0.000419,0.000666,0.000648,0.003039,0,0.001806,0,0,0.090909,0.172727,0,0.65702,0.487191,0.743854,0.4,0.173625,0,0,0.587219,0.531255,0,Interactive
hsa:126,D00002,0.001622,0,0,0,0.008576,0.001425,0.001639,0.000976,0.000056,0.007144,0.003256,0,0.002547,0.001618,0.001283,0,0.001434,0,0,0.090909,0.227273,0,0.401897,0.531784,0.534885,0.5,0.328674,0,0.75,0.621701,0.669261,0,Interactive
hsa:128853,D00107,0,0,0,0.000707,0.007002,0.00663,0.001863,0,0.000647,0.006697,0.004491,0.000521,0,0.003364,0,0,0.011402,0,0,0.090909,0.618182,0,0.618324,0.516789,0.642413,0.35,0.558827,0,0,0.563976,0.690316,0,Interactive
