Protein,Drug,CN,CQ,WG,TH,GL,FL,GM,HM,PM,GF,VF,WS,DT,GT,RW,CW,GW,HW,WW,nAcid,nH1,nS1,MATS1c,MATS2m,GATS2i,nBondsD,Kier2,khs.dNH,khs.aaN,TpiPC,MWC8,SRW3,ClassLabel
hsa:6416,D00359,0,0,0,0.002513,0,0,0,0,0.002513,0,0.002513,0.002513,0,0.002513,0,0.002513,0,0.002513,0,0.090909,0.318182,0,0.488383,0.510039,0.650204,0.2,0.230713,0,0,0.511436,0.550411,0,NonInteractive
hsa:761,D00963,0,0,0.007722,0,0,0.007722,0,0,0.003861,0,0.003861,0.003861,0.003861,0,0,0,0,0.011583,0,0.090909,0.209091,0,0.635543,0.636884,0.522478,0.25,0.083487,0,0,0.56309,0.616655,0,NonInteractive
hsa:2746,D00530,0.001795,0,0,0,0.007181,0.001795,0.001795,0,0,0.008977,0.003591,0,0.001795,0.001795,0,0,0.001795,0,0,0.090909,0.127273,0,0.679697,0.686045,0.622696,0.4,0.161076,0,0.5,0.769092,0.522448,0,NonInteractive
hsa:306,D00533,0,0,0.003106,0,0,0.003106,0,0,0,0,0.003106,0,0.003106,0.015528,0.003106,0,0,0,0,0.090909,0.1,0,0.37365,0.505181,0.54266,0.4,0.104271,0,0,0.635697,0.503647,0,NonInteractive
hsa:2322,D01180,0.001008,0.002016,0,0.001008,0.00504,0.004032,0.001008,0,0.001008,0.004032,0.003024,0.001008,0.001008,0.004032,0,0.001008,0,0,0,0.090909,0.236364,0,0.60734,0.577965,0.564651,0.05,0.079096,0,0,0.567362,0.691397,1,NonInteractive
hsa:2548,D00391,0,0,0.003155,0.002103,0.007361,0.009464,0.001052,0,0.001052,0.003155,0.002103,0.001052,0.002103,0.003155,0.002103,0,0,0.001052,0.001052,0.090909,0.090909,0,0.462467,0.515435,0.403246,0.15,0.110422,0,0,0.427175,0.50146,0,NonInteractive
hsa:30833,D01332,0,0,0,0,0.00625,0.0125,0,0,0,0.01875,0.00625,0.00625,0.00625,0,0,0,0,0,0,0.090909,0.163636,0.125,0.884403,0.486497,0.435907,0.35,0.122891,0,0,0.670581,0.543749,0,NonInteractive
hsa:54677,D00893,0.001565,0.001565,0.001565,0.001565,0.00626,0.001565,0,0,0.001565,0.004695,0.00313,0,0.001565,0.001565,0.00626,0,0,0,0.001565,0.181818,0.318182,0,0.467777,0.445111,0.697595,0.2,0.277245,0,0,0.498181,0.534385,0,NonInteractive
hsa:3416,D01718,0.00216,0.00432,0.00216,0,0.006479,0.006479,0.00216,0,0,0,0.00216,0,0.00216,0,0,0,0.00216,0,0,0.181818,0.145455,0,0.63911,0.562768,0.508879,0.45,0.197016,0,0.25,0.766779,0.521474,0,NonInteractive
hsa:4758,D00893,0,0.004831,0.004831,0,0.004831,0.004831,0,0,0,0.002415,0.012077,0.012077,0.004831,0.012077,0.004831,0,0,0,0,0.181818,0.318182,0,0.467777,0.445111,0.697595,0.2,0.277245,0,0,0.498181,0.534385,0,NonInteractive
hsa:51365,D01885,0,0.002278,0,0,0.006834,0.009112,0.002278,0.002278,0,0.004556,0,0,0.006834,0.006834,0,0,0,0,0,0.090909,0.336364,0,0.596552,0.540331,0.574344,0.45,0.324728,0,0,0.748054,0.714983,0,NonInteractive
hsa:2232,D01885,0,0,0.005629,0,0.013133,0.003752,0,0,0,0.001876,0,0.001876,0.001876,0.001876,0.001876,0.001876,0.005629,0,0.001876,0.090909,0.336364,0,0.596552,0.540331,0.574344,0.45,0.324728,0,0,0.748054,0.714983,0,NonInteractive
hsa:5604,D01715,0.002551,0.002551,0,0.005102,0.010204,0.002551,0.002551,0.002551,0.002551,0.002551,0.005102,0.002551,0,0.007653,0,0,0.002551,0,0,0.090909,0.181818,0.125,0.506936,0.618912,0.617161,0.25,0.198593,0,0,0.530717,0.458652,0,NonInteractive
hsa:57665,D02560,0,0.002985,0,0,0.01194,0.002985,0,0,0,0.002985,0,0,0,0.002985,0,0,0,0,0,0.090909,0.145455,0,0.603997,0.426349,0,0.2,0.098193,0,0,0.541313,0.472261,0,NonInteractive
hsa:5144,D00550,0.001238,0,0.001238,0.002475,0.00495,0.003713,0.001238,0.001238,0.00495,0.002475,0.002475,0,0.007426,0.001238,0,0,0,0,0,0.090909,0.109091,0,0.628104,0.426349,0,0.45,0.129192,0,0.25,0.683249,0.557461,0,NonInteractive
hsa:5547,D02556,0.00202,0.00202,0.00202,0,0.00202,0.006061,0.00202,0.00404,0.00202,0.00404,0.006061,0.00404,0.00202,0.00202,0,0,0.00202,0,0,0.090909,0.145455,0.125,0.625274,0.468117,0.496149,0.5,0.229777,0,0.75,0.719962,0.58799,0,NonInteractive
hsa:8622,D02368,0.006353,0,0,0.002541,0.006353,0.005083,0,0,0.002541,0.002541,0.005083,0,0.002541,0.001271,0,0,0,0.001271,0.001271,0.090909,0.090909,0,0.473811,0.471496,0.577051,0.15,0.088206,0,0,0.429481,0.502625,0,NonInteractive
hsa:1147,D00423,0,0,0,0,0.004032,0.002688,0,0,0.001344,0.001344,0.001344,0.002688,0,0.004032,0.001344,0,0,0,0,0.090909,0.1,0,0.52861,0.337312,0.764795,0.15,0.092205,0,0.5,0.451086,0.458138,0,NonInteractive
hsa:23035,D03689,0.001513,0.002269,0,0.000756,0.006051,0.002269,0.002269,0.000756,0.000756,0.003026,0.001513,0.000756,0.005295,0.001513,0.000756,0,0,0,0,0.090909,0.118182,0.125,0.575126,0.371261,0.497271,0.5,0.184131,0,0.25,0.793686,0.555517,0,NonInteractive
hsa:5499,D02229,0,0,0.002941,0,0.011765,0.011765,0,0,0,0.005882,0,0.002941,0,0,0,0,0.002941,0,0,0.090909,0.272727,0.125,0.592014,0.708517,0.592143,0.45,0.241444,0,0.25,0.683571,0.619997,0,NonInteractive
hsa:3283,D03798,0,0.002688,0,0.002688,0.002688,0.013441,0,0,0.002688,0.005376,0.008065,0.005376,0.002688,0.005376,0.002688,0,0.005376,0,0,0.090909,0.1,0,0.473639,0.512462,0.554793,0.5,0.151325,0,0,0.672336,0.563253,0,NonInteractive
hsa:5444,D00885,0.002825,0,0,0,0.011299,0.002825,0.00565,0,0,0.002825,0.002825,0.002825,0,0.008475,0,0,0,0,0,0.090909,0.109091,0,0.642267,0.426349,0,0.45,0.215554,0,0.25,0.572184,0.488758,0,NonInteractive
hsa:56922,D00155,0,0.001381,0,0,0.002762,0.002762,0.001381,0,0.002762,0.001381,0.004144,0,0.002762,0.005525,0.001381,0,0,0,0,0.090909,0.136364,0,0.550784,0.288671,0.6224,0.15,0.104271,0,0.25,0.536922,0.497013,0,NonInteractive
hsa:390956,D02168,0,0.005102,0,0,0.010204,0.005102,0.005102,0,0,0.010204,0.010204,0,0.005102,0.005102,0,0,0,0,0,0.090909,0.209091,0,0.533351,0.699405,0.500829,0.45,0.172238,0,0.25,0.802993,0.660402,0,NonInteractive
hsa:5547,D01977,0.00202,0.00202,0.00202,0,0.00202,0.006061,0.00202,0.00404,0.00202,0.00404,0.006061,0.00404,0.00202,0.00202,0,0,0.00202,0,0,0.090909,0.218182,0,0.601043,0.426349,0,0.4,0.267346,0,0.5,0.657047,0.544301,0,NonInteractive
hsa:10941,D00563,0,0.001445,0.001445,0.001445,0.001445,0.00289,0,0.004335,0.004335,0.00289,0.00289,0,0.001445,0.00289,0,0,0,0.00289,0,0.090909,0.172727,0,0.718305,0.411129,0.535038,0.3,0.100897,0,0.25,0.646077,0.526509,0,NonInteractive
hsa:1847,D00654,0,0.002611,0,0.005222,0,0.007833,0,0,0,0.002611,0,0,0,0,0,0,0,0.002611,0,0.090909,0.063636,0.25,0.349692,0.305126,0.344299,0.35,0.084238,0,0,0.576975,0.539527,0,NonInteractive
hsa:55775,D00285,0,0.001647,0.003295,0.00659,0.003295,0.003295,0,0,0.001647,0,0,0.001647,0.001647,0.008237,0.001647,0,0.001647,0,0,0.090909,0.154545,0,0.474769,0.715575,0.367733,0.3,0.16379,0,0.5,0.592599,0.462674,0,NonInteractive
hsa:4914,D00889,0,0.001318,0,0.001318,0.017128,0.00527,0.002635,0.001318,0,0,0.003953,0.001318,0.002635,0,0.00527,0.002635,0.001318,0.001318,0,0.181818,0.3,0,0.588644,0.570066,0.548104,0.4,0.320376,0,0.25,0.652642,0.566148,0,NonInteractive
hsa:1890,D01432,0,0,0,0,0.010395,0,0.002079,0,0.002079,0.004158,0.002079,0,0,0.010395,0,0,0,0,0,0.090909,0.172727,0,0.503764,0.722714,0.492538,0.5,0.156564,0,0.25,0.887894,0.697646,0,NonInteractive
hsa:1969,D00884,0.002051,0.002051,0.001026,0.001026,0.005128,0.002051,0.004103,0.001026,0.002051,0.006154,0,0.002051,0.002051,0.002051,0.002051,0.002051,0.002051,0,0,0.181818,0.427273,0,0.521677,0.395834,0.731087,0.35,0.441346,0,0,0.5611,0.638623,1,NonInteractive
hsa:216,D03735,0,0.002,0.002,0,0.002,0,0,0.002,0,0.006,0.008,0,0,0.004,0,0,0.002,0,0,0.090909,0.354545,0.125,0.401764,0.427716,0.599709,0.6,0.468478,0,0.25,0.644768,0.576195,0,NonInteractive
hsa:25796,D00969,0,0,0,0.003891,0.011673,0.003891,0,0,0,0.003891,0.007782,0,0,0,0.003891,0.003891,0,0,0,0.090909,0.109091,0.25,0.428991,0.764835,0.490519,0.45,0.129192,0,0.25,0.6282,0.558246,0,NonInteractive
hsa:10279,D00394,0,0,0.003899,0,0.015595,0.005848,0,0,0,0.001949,0.001949,0,0.001949,0,0,0,0.001949,0.001949,0,0.090909,0.236364,0,0.844228,0.464265,0.544478,0.3,0.155595,0,0,0.623751,0.49652,0,NonInteractive
hsa:22978,D00196,0,0,0,0.005357,0.001786,0.005357,0.001786,0,0,0.007143,0.005357,0.001786,0.008929,0.003571,0,0,0.001786,0,0,0.090909,0.190909,0,0.380505,0.722257,0.430844,0.2,0.0922,0,0,0.575424,0.567977,0,NonInteractive
hsa:240,D00187,0.001486,0,0,0.002972,0.002972,0.005944,0.004458,0.001486,0,0.002972,0.001486,0,0.001486,0.001486,0.002972,0.001486,0,0.001486,0,0.090909,0.390909,0,0.6663,0.515071,0.593816,0.2,0.218413,0,0,0.542946,0.567928,0,NonInteractive
hsa:5740,D03765,0,0,0.002004,0.002004,0.006012,0.014028,0,0.002004,0.002004,0.002004,0.006012,0,0,0,0,0,0.002004,0,0,0.181818,0.272727,0.25,0.479327,0.576132,0.633585,0.3,0.267346,0,0,0.476281,0.56201,0,NonInteractive
hsa:1544,D00448,0,0,0.001942,0.001942,0.005825,0.01165,0.001942,0,0,0.003883,0.003883,0.001942,0.007767,0.001942,0,0,0.001942,0,0,0.181818,0.118182,0.125,0.42549,0.384724,0.649933,0.65,0.225498,0,0.25,0.667831,0.514868,0,NonInteractive
hsa:7957,D01264,0.006329,0,0,0,0.006329,0.006329,0,0,0.003165,0,0,0,0.009494,0.003165,0.003165,0,0.006329,0.003165,0,0.090909,0.236364,0,0.614837,0.60798,0.545719,0.45,0.243053,0,0,0.770442,0.694642,0,NonInteractive
hsa:8529,D02214,0,0.001927,0.001927,0.001927,0.007707,0.007707,0.003854,0,0,0.001927,0.003854,0.001927,0.003854,0.001927,0,0,0,0,0,0.090909,0.263636,0,0.587374,0.579728,0.561283,0.45,0.258462,0,0,0.744788,0.697822,0,NonInteractive
hsa:5607,D00771,0,0,0,0,0.004866,0,0,0,0,0.002433,0,0.004866,0.002433,0.004866,0,0,0,0,0,0.090909,0.027273,0,0.614345,0.426349,0,0.2,0.025242,0,0.25,0.411554,0.348737,0,NonInteractive
hsa:8529,D03077,0,0.001927,0.001927,0.001927,0.007707,0.007707,0.003854,0,0,0.001927,0.003854,0.001927,0.003854,0.001927,0,0,0,0,0,0.272727,0.218182,0,0.414122,0.395146,0.698051,0.45,0.258002,0,0,0.566263,0.524245,0,NonInteractive
hsa:1719,D00518,0,0,0,0.003166,0.007805,0.005429,0.002286,0,0.000052,0.002947,0,0.00134,0.004038,0.00382,0,0.001342,0,0.000629,0,0.090909,0.139243,0,0.608334,0.426349,0,0.239479,0.120964,0,0.376814,0.436488,0.383799,0,Interactive
hsa:1558,D03670,0.000178,0,0.001093,0.000436,0.005969,0.007887,0.002956,0,0,0.002677,0.001935,0.001906,0.003368,0.002237,0,0,0.001384,0,0,0.090909,0.436364,0,0.534911,0.392058,0.798422,0.25,0.63277,0,0,0.368364,0.431334,0,Interactive
hsa:1553,D00216,0,0,0.00284,0.001214,0.004378,0.004799,0.002355,0,0.000541,0.004794,0.002427,0.002131,0.002453,0.007696,0.002215,0.000004,0.000177,0.001555,0.001075,0.090909,0.390909,0,0.542909,0.270528,0.822099,0.05,0.361753,0,0,0.520621,0.665657,0,Interactive
hsa:2159,D01027,0.001594,0.001081,0,0.001346,0.007405,0.005837,0.00254,0.000171,0,0.003236,0.002323,0.000999,0.004232,0.004744,0,0,0.001056,0,0,0,0.8,0,0.335444,0.38923,0.445006,0.7,0.575377,0,0,1,1,0,Interactive
hsa:1544,D03778,0,0.001804,0.000433,0.002647,0.004066,0.019086,0.003302,0.001917,0.001995,0.003034,0.007979,0,0.004062,0.002006,0.001556,0,0,0,0,0.090909,0.109091,0,0.694454,0.335392,0.544866,0.25,0.092205,0,0.25,0.582926,0.449793,0,Interactive
hsa:1584,D00380,0,0.001142,0,0.001347,0.012183,0.009472,0.001142,0.000478,0.000496,0.000572,0.00426,0.003038,0.000777,0.001981,0,0.001773,0,0.000848,0.001969,0.090909,0.154545,0.125,0.259416,0.604853,0.547681,0.3,0.151402,0,0,0.423869,0.383899,0,Interactive
hsa:1558,D01425,0.000072,0.001398,0.001982,0.005792,0.007001,0.013443,0.00197,0,0.000897,0.001982,0.004107,0,0.004936,0.004261,0.000311,0,0,0.000435,0,0.090909,0.427273,0,0.465083,0.456943,0.630209,0.6,0.481735,0,0,0.578448,0.599415,0,Interactive
hsa:2041,D01441,0.002983,0.000104,0.000933,0.000845,0.006672,0.004501,0.002976,0,0.000346,0.001579,0.001757,0.001367,0.00171,0.003866,0.000531,0.001218,0.000904,0.000113,0,0.090909,0.272727,0,0.555772,0.464794,0.533064,0.65,0.324126,0,0.75,0.722576,0.569741,0,Interactive
hsa:1573,D00574,0,0,0,0,0.006733,0.009665,0.001625,0.000019,0.001969,0.000855,0.005179,0,0.003033,0.005848,0.003289,0,0.000132,0.001578,0,0.090909,0.136364,0,0.403662,0.611163,0.602492,0.25,0.092205,0,0,0.468076,0.464114,0,Interactive
hsa:128853,D00184,0,0,0,0.002621,0.006909,0.007625,0,0,0,0.005972,0,0,0.000798,0.004262,0,0,0.001094,0,0,0.090909,1,0,0.447,0.677396,0.65579,0.6,1,0,0,0.555928,0.739405,0,Interactive
hsa:1557,D00416,0.00409,0,0,0.002045,0.00409,0.010225,0.002045,0.002045,0,0.00409,0.00409,0,0.002045,0.006135,0.002045,0,0,0,0,0.090909,0.118182,0,0.642662,0.426349,0,0.4,0.197016,0,0.25,0.550098,0.487913,0,Interactive
hsa:1844,D00184,0.0017,0,0.001703,0,0.005898,0.007077,0,0,0.00293,0.003641,0,0.002429,0.008775,0.0018,0,0,0.003119,0,0,0.090909,1,0,0.447,0.677396,0.65579,0.6,1,0,0,0.555928,0.739405,0,Interactive
hsa:1056,D01223,0.001896,0,0.000581,0.002782,0.005705,0.008859,0.001212,0,0.000009,0.002215,0.000383,0.001587,0.003151,0.00719,0.002055,0,0,0.000244,0,0.090909,0.2,0,0.333744,0.539903,0.615905,0.25,0.210882,0,0,0.528922,0.508263,0,Interactive
hsa:116447,D01061,0.00294,0.000815,0.001016,0.000697,0.002935,0.002682,0.001041,0,0.000642,0.003175,0.00333,0.000271,0.00201,0.002458,0.001681,0,0,0.000209,0.000944,0.090909,0.336364,0,0.451099,0.614319,0.586105,0.55,0.293082,0,0.25,0.871033,0.705268,0,Interactive
hsa:5597,D01840,0.000202,0.001672,0.001666,0.004178,0.009172,0.006839,0.000153,0,0.001032,0.004124,0.001663,0,0.001083,0.001757,0.000587,0,0,0.001666,0,0.090909,0.2,0,0.580732,0.510809,0.578765,0.35,0.198593,0,0.25,0.499548,0.416121,0,Interactive
hsa:1548,D03781,0,0,0,0.001671,0.004062,0.018313,0.002031,0.001024,0.003704,0.004615,0.008141,0,0.002779,0.002231,0.001911,0,0,0,0,0.090909,0.109091,0,0.630041,0.426349,0,0.45,0.132863,0,0.5,0.637275,0.516051,0,Interactive
hsa:11238,D00652,0,0,0.004297,0,0.006243,0.000865,0,0,0,0,0.008152,0,0.001734,0.00008,0.001608,0,0,0.007918,0,0.090909,0.190909,0.375,0.486564,0.786891,0.497955,0.3,0.149559,0,0,0.561303,0.549702,0,Interactive
hsa:133121,D00417,0.000995,0,0.000903,0.002456,0.007413,0.006249,0.00352,0.000576,0,0.004705,0.002299,0.002353,0.001556,0.00235,0.002031,0.000331,0.000594,0,0.002346,0.090909,0.072727,0,0.624491,0.569499,0.526602,0.3,0.098369,0,0.25,0.541595,0.408888,0,Interactive
hsa:1548,D00225,0,0.000188,0.001739,0.004945,0.002558,0.01067,0.000366,0,0.000945,0.002111,0.008286,0.000492,0.00196,0.004555,0.000416,0,0.00101,0,0,0.090909,0.109091,0,0.628885,0.426349,0,0.45,0.122891,0,0.5,0.675874,0.543375,0,Interactive
hsa:23632,D00653,0,0,0.005524,0,0.009747,0.007601,0,0,0.003301,0,0.002267,0.00311,0.00376,0.002444,0,0,0,0.01117,0,0.090909,0.145455,0.375,0.447699,0.797341,0.521551,0.3,0.085692,0,0,0.537188,0.531535,0,Interactive
hsa:216,D03734,0.001188,0.000366,0.001759,0,0.00187,0.017184,0.001959,0.001928,0.001713,0.002931,0.002591,0.001052,0.002262,0.000296,0.001843,0.001189,0.000525,0.001322,0.003696,0.090909,0.517536,0,0.588648,0.462433,0.510247,0.362104,0.316362,0,0,0.703809,0.66054,0,Interactive
hsa:107,D00002,0,0,0.000592,0.002032,0.016085,0.004399,0.002932,0,0.000633,0.0005,0.001973,0.001566,0.001213,0.003767,0,0,0,0,0,0.090909,0.227273,0,0.401897,0.531784,0.534885,0.5,0.328674,0,0.75,0.621701,0.669261,0,Interactive
hsa:11330,D01346,0.001027,0.000594,0.000636,0.001739,0.002508,0.003551,0.001018,0.000047,0.000437,0.003902,0.001744,0.003075,0.002266,0.005687,0.001838,0.000631,0.004544,0,0.000677,0.181818,0.243264,0,0.451475,0.373214,0.730336,0.312657,0.277245,0,0,0.529611,0.505144,0,Interactive
hsa:1969,D04024,0.001402,0.000981,0.000434,0.002033,0.002685,0.003701,0.003703,0,0.003958,0.002201,0.002021,0.00155,0.003579,0.001156,0.001972,0.00101,0.000833,0,0,0.090909,0.236364,0.125,0.606884,0.426349,0,0.75,0.339731,0,0.5,0.717383,0.599009,0,Interactive
hsa:2043,D01977,0.001721,0.000876,0.000792,0.000841,0.003537,0.002468,0.002781,0.000173,0.000929,0.001926,0.001135,0.001949,0.002749,0.00323,0.000553,0.001212,0.002194,0.000146,0.000082,0.090909,0.218182,0,0.601043,0.426349,0,0.4,0.267346,0,0.5,0.657047,0.544301,0,Interactive
hsa:10549,D00217,0.000676,0,0.000675,0.007354,0.008346,0.00173,0.000182,0,0.002104,0.00227,0.00401,0,0.000212,0.003728,0.001452,0.000583,0.001431,0,0.000007,0.090909,0.072727,0,0.395067,0.586543,0.717615,0.2,0.060543,0,0,0.335323,0.231994,0,Interactive
hsa:50940,D02017,0,0.000826,0,0,0.004195,0.000886,0.002037,0.000525,0.001588,0.001891,0.00154,0.000816,0.0008,0.002471,0.002079,0,0,0.00127,0,0.090909,0.063636,0,0.343,0.897697,0.336963,0.2,0.038242,0,0.25,0.431112,0.432902,0,Interactive
hsa:5742,D00141,0.000214,0.001669,0.001672,0.003349,0.009444,0.006506,0.001542,0,0.001396,0.005159,0.001666,0,0.000369,0.000415,0.000868,0,0,0.001671,0,0.181818,0.136364,0,0.616773,0.426349,0,0.45,0.172415,0,0,0.639339,0.558169,0,Interactive
hsa:1200,D00043,0.00405,0,0.000651,0.001958,0.011413,0.010834,0,0.000868,0,0.004275,0.002568,0.001942,0.001717,0.007349,0,0.000461,0.000889,0,0,0.090909,0.118182,0,0,0.908694,0.450569,0.05,0.060543,0,0,0.122853,0.233625,0,Interactive
hsa:132,D00423,0,0.005087,0,0.003218,0.004011,0.004236,0.002085,0,0,0.00679,0.006376,0.000378,0.006754,0.004041,0,0,0.001032,0,0,0.090909,0.099971,0,0.502832,0.34615,0.671566,0.15,0.092205,0,0.189454,0.420753,0.456915,0,Interactive
hsa:1848,D00184,0,0.000525,0,0.001686,0.00167,0.00749,0,0,0.000695,0.001552,0.000679,0.002564,0.005556,0.0016,0,0,0,0,0,0.090909,1,0,0.447,0.677396,0.65579,0.6,1,0,0,0.555928,0.739405,0,Interactive
hsa:50940,D02655,0,0.001112,0,0.000057,0.003617,0.005668,0.000863,0.001807,0,0.001685,0.001461,0.001446,0.001714,0.003307,0.003728,0,0,0.001344,0,0.090909,0.163636,0,0.67359,0.815991,0.670001,0.3,0.16379,0,0.5,0.647224,0.488483,0,Interactive
hsa:1728,D00005,0.00159,0.000872,0.001055,0.000457,0.011933,0.012699,0.002986,0,0.000508,0.003119,0.005417,0,0.001819,0.003669,0.001896,0,0.001072,0.000767,0,0.272727,0.290909,0,0.3519,0.587329,0.559108,0.65,0.404095,0,0.75,0.743593,0.715046,0,Interactive
hsa:1573,D00380,0,0,0.00004,0.000284,0.005876,0.008829,0,0.001944,0.00196,0.001903,0.005603,0,0.00325,0,0.00124,0,0.001917,0.000502,0,0.090909,0.154545,0.125,0.259416,0.604853,0.547681,0.3,0.151402,0,0,0.423869,0.383899,0,Interactive
hsa:377677,D00652,0,0,0.007718,0,0.003175,0.007672,0,0,0.000283,0,0.00385,0.00218,0.005183,0,0,0,0,0.011505,0,0.090909,0.190909,0.375,0.486564,0.786891,0.497955,0.3,0.149559,0,0,0.561303,0.549702,0,Interactive
hsa:1565,D00394,0.001344,0.000765,0.001984,0.005667,0.007454,0.010606,0.001982,0,0.00187,0.001986,0.005533,0,0.004607,0.000716,0.001383,0,0,0.001823,0,0.090909,0.236364,0,0.844228,0.464265,0.544478,0.3,0.155595,0,0,0.623751,0.49652,0,Interactive
hsa:1436,D01441,0,0,0.001611,0.000846,0.006531,0.007609,0.002284,0.001254,0.002534,0.002353,0.003274,0.000174,0.005631,0.001675,0.001638,0.000165,0,0.000674,0,0.090909,0.340107,0,0.509895,0.474723,0.490348,0.644021,0.333269,0,0.161386,0.687822,0.55746,0,Interactive
hsa:1545,D00574,0.003907,0,0.001656,0,0.007936,0.008652,0.00159,0.000027,0.001387,0.000308,0.000638,0.005482,0.00278,0.00151,0.002129,0,0,0,0,0.090909,0.136364,0,0.403662,0.611163,0.602492,0.25,0.092205,0,0,0.468076,0.464114,0,Interactive
hsa:1553,D00216,0,0,0.0027,0.001508,0.00441,0.006545,0.002031,0,0.000877,0.003992,0.002611,0.002011,0.002528,0.005829,0.002907,0.000237,0.00102,0.001084,0.001066,0.090909,0.390909,0,0.542909,0.270528,0.822099,0.05,0.361753,0,0,0.520621,0.665657,0,Interactive
hsa:1573,D00380,0,0,0.001906,0.001742,0.005976,0.007574,0,0.001993,0.001998,0.001888,0.002633,0,0.002396,0,0.002179,0,0.001977,0.001078,0,0.090909,0.154545,0.125,0.259416,0.604853,0.547681,0.3,0.151402,0,0,0.423869,0.383899,0,Interactive
hsa:2041,D01977,0.000393,0.005825,0.000653,0.001434,0.001673,0.000299,0.001059,0.002193,0.007121,0.002237,0.000675,0.000985,0.004575,0.006839,0.001843,0.000704,0.000703,0,0,0.090909,0.218182,0,0.601043,0.426349,0,0.4,0.267346,0,0.5,0.657047,0.544301,0,Interactive
hsa:10327,D00136,0.004739,0.00426,0,0,0.012587,0,0,0,0.001809,0.004988,0.003153,0,0.005245,0.00315,0,0,0,0.000996,0,0.090909,0.209091,0,0.614637,0.426349,0,0.35,0.202153,0,0,0.49559,0.500531,0,Interactive
hsa:10549,D03670,0,0,0.004096,0.004545,0.010883,0,0,0.003854,0,0.000025,0.004626,0,0,0.004451,0,0,0,0,0,0.090909,0.436364,0,0.534911,0.392058,0.798422,0.25,0.63277,0,0,0.368364,0.431334,0,Interactive
hsa:1544,D00563,0,0,0.000741,0.001869,0.006367,0.012573,0.002044,0,0.000688,0.005663,0.00373,0.003126,0.006675,0.002085,0.001448,0,0.001031,0.00068,0,0.090909,0.187138,0,0.712108,0.527509,0.458133,0.2036,0.098021,0,0.17659,0.587891,0.545978,0,Interactive
hsa:231,D00653,0,0.002516,0.003183,0,0.006395,0.006273,0,0,0.001208,0.00067,0.003254,0.000836,0.001963,0.005117,0.000944,0.000217,0,0.004253,0,0.169713,0.135646,0.356352,0.436505,0.817093,0.528535,0.318761,0.149476,0,0,0.539231,0.490194,0,Interactive
hsa:5743,D00452,0.001658,0.001658,0.001658,0.003317,0.008292,0.004975,0,0,0,0.006633,0.001658,0,0.003317,0,0,0,0,0.001658,0,0.181818,0.142165,0,0.474123,0.478994,0.52941,0.252731,0.121734,0,0,0.554751,0.418657,0,Interactive
hsa:377677,D00538,0,0,0.007499,0.001904,0.00845,0.001262,0,0,0.001488,0.000858,0.004124,0,0.003377,0.001946,0,0,0,0.0063,0,0.090909,0.063636,0.125,0.565008,0.058971,0.665876,0.3,0.053512,0,0.25,0.558658,0.40292,0,Interactive
hsa:2041,D03218,0.000591,0,0.000286,0.000402,0.009238,0.005035,0.003006,0,0.00432,0.000531,0.000173,0.001083,0.000744,0.005992,0.00011,0.000197,0.000154,0,0,0.090909,0.154545,0.125,0.602828,0.502752,0.54443,0.6,0.225498,0,0.5,0.743266,0.531167,0,Interactive
hsa:2048,D04025,0.000769,0.000747,0.000507,0.000396,0.008186,0.004682,0.002394,0.000581,0.001366,0.002065,0.001534,0.001444,0.001315,0.004308,0.001676,0.001087,0.000562,0,0,0.090909,0.2,0,0.578911,0.491831,0.44763,0.55,0.309641,0,0.75,0.652575,0.525068,0,Interactive
hsa:1548,D00437,0,0.001838,0.001899,0.00222,0.004064,0.014977,0.002514,0.00068,0.002,0.002255,0.008043,0,0.00402,0.002028,0.001157,0,0,0,0,0.090909,0.154545,0,0.513685,0.77127,0.498282,0.4,0.197016,0,0,0.600503,0.551398,0,Interactive
hsa:1558,D00964,0.000705,0.000422,0.001795,0.002481,0.006118,0.006857,0.002408,0.000912,0,0.001723,0.003969,0,0.003994,0.007381,0.002019,0,0,0.001653,0,0.090909,0.090909,0,0.706779,0.206119,0.461825,0.4,0.168592,0,0.5,0.662974,0.480272,0,Interactive
hsa:10924,D00501,0,0,0,0.000906,0.005808,0,0.00154,0,0,0.001896,0.001794,0.000857,0.001766,0.003413,0.001422,0,0,0,0,0.090909,0.154545,0,0.42281,0.761614,0.468881,0.25,0.132408,0,0.25,0.492735,0.494573,0,Interactive
hsa:10279,D00160,0.000723,0.004859,0.009634,0.001428,0.013911,0.001383,0,0,0,0.001067,0.00243,0.001185,0.003227,0.001883,0,0.002609,0.005627,0,0,0.181818,0.118182,0,0.329607,0.304101,0.807379,0.05,0.113429,0,0,0.078214,0,0,Interactive
hsa:10858,D03670,0,0.001434,0.004191,0.003589,0.00478,0.005977,0.001868,0.001977,0.001137,0.000384,0.005872,0.001544,0.004161,0.003899,0.001984,0.000515,0.001198,0.000418,0,0.090909,0.436364,0,0.534911,0.392058,0.798422,0.25,0.63277,0,0,0.368364,0.431334,0,Interactive
hsa:1610,D00005,0.000858,0.001665,0.001661,0.00449,0.00921,0.00577,0.000502,0,0.00012,0.004919,0.00167,0,0.002412,0.001513,0.001444,0,0,0.001672,0,0.090909,0.536364,0,0.608216,0.426349,0,0.75,0.663182,0,0,0.675005,0.671244,0,Interactive
