Protein,Drug,CN,CQ,WG,TH,GL,FL,GM,HM,PM,GF,VF,WS,DT,GT,RW,CW,GW,HW,WW,nAcid,nH1,nS1,MATS1c,MATS2m,GATS2i,nBondsD,Kier2,khs.dNH,khs.aaN,TpiPC,MWC8,SRW3,ClassLabel
hsa:1360,D00423,0,0.002404,0,0.002404,0,0.004808,0,0,0,0.004808,0.002404,0,0.004808,0.007212,0,0,0.002404,0,0,0.090909,0.1,0,0.52861,0.337312,0.764795,0.15,0.092205,0,0.5,0.451086,0.458138,0,NonInteractive
hsa:3991,D00437,0,0,0,0,0.006512,0.006512,0.00186,0,0.002791,0.005581,0.00093,0,0.003721,0.00186,0,0.00093,0,0,0,0.090909,0.154545,0,0.513685,0.77127,0.498282,0.4,0.197016,0,0,0.600503,0.551398,0,NonInteractive
hsa:1178,D00394,0,0,0,0,0,0.007092,0,0,0,0,0.007092,0,0,0,0,0,0,0,0,0.090909,0.236364,0,0.844228,0.464265,0.544478,0.3,0.155595,0,0,0.623751,0.49652,0,NonInteractive
hsa:1594,D00813,0,0,0.001972,0.003945,0.005917,0.005917,0,0,0,0.001972,0.003945,0,0.003945,0.005917,0.003945,0,0,0.001972,0,0.181818,0.109091,0,0.539006,0.40965,0.642022,0.35,0.104271,0,0,0.587156,0.49878,0,NonInteractive
hsa:5136,D00203,0,0,0,0,0.005618,0.001873,0.001873,0.001873,0,0.001873,0.003745,0.001873,0.001873,0.001873,0.003745,0,0,0.001873,0,0.181818,0.663636,0,0.522765,0.393903,0.750781,0.45,0.747481,0,0,0.589454,0.665694,0,NonInteractive
hsa:2232,D01276,0,0,0.005629,0,0.013133,0.003752,0,0,0,0.001876,0,0.001876,0.001876,0.001876,0.001876,0.001876,0.005629,0,0.001876,0.090909,0.463636,0,0.407761,0.602502,0.583272,0.65,0.532778,0,0.25,0.668104,0.62284,0,NonInteractive
hsa:444,D00141,0.001374,0,0,0.001374,0.008242,0.004121,0,0.001374,0,0.002747,0,0.001374,0.002747,0.004121,0,0,0,0,0.001374,0.181818,0.136364,0,0.616773,0.426349,0,0.45,0.172415,0,0,0.639339,0.558169,0,NonInteractive
hsa:1844,D00155,0,0.003195,0,0,0.009585,0.009585,0,0,0,0.009585,0,0,0,0.003195,0,0,0,0,0,0.090909,0.136364,0,0.550784,0.288671,0.6224,0.15,0.104271,0,0.25,0.536922,0.497013,0,NonInteractive
hsa:3292,D01397,0.003745,0,0,0,0.018727,0.011236,0,0,0,0,0.011236,0,0,0.003745,0,0,0,0,0,0.090909,0.181818,0.125,0.337386,0.727775,0.509525,0.55,0.254021,0,0.25,0.656713,0.587769,0,NonInteractive
hsa:4482,D00533,0,0.005155,0,0,0.005155,0,0.005155,0.005155,0,0.005155,0.010309,0,0,0.015464,0,0,0,0,0,0.090909,0.1,0,0.37365,0.505181,0.54266,0.4,0.104271,0,0,0.635697,0.503647,0,NonInteractive
hsa:1850,D00889,0,0.003205,0,0,0.014423,0.003205,0.003205,0,0.001603,0.001603,0,0,0.001603,0.004808,0,0,0.001603,0,0,0.181818,0.3,0,0.588644,0.570066,0.548104,0.4,0.320376,0,0.25,0.652642,0.566148,0,NonInteractive
hsa:2042,D00414,0.003055,0.002037,0,0,0.003055,0.003055,0.002037,0,0.002037,0.003055,0.001018,0.002037,0.005092,0.003055,0.001018,0.001018,0.003055,0,0,0.090909,0.1,0.125,0.393521,0.675239,0.440048,0.25,0.086331,0,0,0.565666,0.423454,0,NonInteractive
hsa:5600,D03689,0,0.002755,0,0,0.011019,0.002755,0,0,0.002755,0.002755,0.002755,0.002755,0,0.002755,0.002755,0,0,0,0,0.090909,0.118182,0.125,0.575126,0.371261,0.497271,0.5,0.184131,0,0.25,0.793686,0.555517,0,NonInteractive
hsa:84695,D00900,0.00266,0.00266,0.009309,0.005319,0.009309,0,0.00266,0.00133,0,0.006649,0,0.003989,0.00266,0.013298,0.00133,0.00133,0.006649,0,0,0.090909,0.254545,0,0.421708,0.583141,0.70968,0.15,0.215973,0,0,0.400368,0.445814,0,NonInteractive
hsa:1573,D00516,0,0.001996,0,0,0.005988,0.011976,0,0.003992,0.001996,0,0.001996,0,0.003992,0.005988,0.001996,0,0,0,0,0.090909,0.081818,0,0.649595,0.334975,0.694684,0.1,0.086331,0,0,0.346628,0.437961,0,NonInteractive
hsa:1572,D01196,0,0,0.002041,0.002041,0.002041,0.014286,0.002041,0.002041,0.002041,0.002041,0,0,0.004082,0.004082,0.002041,0,0,0,0,0.090909,0.045455,0.25,0.348597,0.854158,0.747726,0.25,0.05761,0,0.5,0.369015,0.344062,0,NonInteractive
hsa:1576,D00623,0,0,0.001996,0.003992,0.003992,0.013972,0.003992,0,0,0.005988,0.005988,0,0.003992,0.003992,0,0,0,0,0,0.181818,0.309091,0,0.536695,0.533978,0.59451,0.45,0.34803,0,0,0.587639,0.578963,0,NonInteractive
hsa:5335,D00752,0.000775,0.000775,0,0.000775,0.003876,0.009302,0.00155,0.000775,0.002326,0.000775,0.00155,0.00155,0.002326,0.003876,0.000775,0.000775,0.000775,0.000775,0.000775,0.090909,0.281818,0,0.590164,0.513374,0.527756,0.3,0.281569,0,0,0.587017,0.552657,0,NonInteractive
hsa:1374,D01844,0,0.001325,0,0.001325,0.005298,0.001325,0.001325,0.002649,0.001325,0.001325,0.001325,0,0.005298,0.001325,0.001325,0,0.001325,0,0.002649,1,0.472727,1,0.335874,0.236632,0.604154,0.9,0.791881,0,0,0.651865,0.805786,0,NonInteractive
hsa:5625,D00325,0,0,0,0.002037,0.004073,0.004073,0.002037,0.002037,0,0.002037,0,0.002037,0.004073,0.00611,0,0,0.002037,0,0,0.090909,0.281818,0,0.56827,0.747895,0.557421,0.25,0.169787,0,0,0.628517,0.75274,0,NonInteractive
hsa:2064,D00892,0,0.003268,0.001634,0.004085,0.008987,0.002451,0.003268,0,0.000817,0.000817,0.004085,0.000817,0.002451,0.003268,0,0.002451,0,0,0,0.181818,0.227273,0,0.501237,0.49867,0.611406,0.45,0.248877,0,0,0.782343,0.573956,0,NonInteractive
hsa:3988,D01441,0,0,0.007538,0.007538,0.007538,0.012563,0,0,0.002513,0.012563,0.005025,0.007538,0,0.007538,0,0,0,0.002513,0,0.090909,0.272727,0,0.555772,0.464794,0.533064,0.65,0.324126,0,0.75,0.722576,0.569741,0,NonInteractive
hsa:1723,D03828,0,0,0.002538,0,0.027919,0,0,0,0,0.01269,0.002538,0,0,0,0,0,0,0,0,0.272727,0.181818,0,0.327646,0.523614,0.597482,0.5,0.267346,0,0,0.620951,0.542166,0,NonInteractive
hsa:1571,D00753,0.002033,0,0,0,0.004065,0.014228,0.002033,0,0,0.002033,0.002033,0,0.002033,0.004065,0,0,0,0,0,0.090909,0.709091,0,0.617835,0.514754,0.642614,0.45,0.682478,0,0,0.576696,0.695044,0,NonInteractive
hsa:50940,D01578,0,0.002049,0,0,0.004098,0,0.002049,0,0.002049,0.004098,0,0,0,0.004098,0.002049,0,0,0,0,0.181818,0.109091,0,0.404119,0.588699,0.535745,0.35,0.104271,0,0.25,0.646791,0.478812,0,NonInteractive
hsa:5331,D00434,0,0.002433,0.000811,0.000811,0.005677,0.004866,0,0,0.000811,0.003244,0.001622,0.000811,0.004866,0.002433,0,0,0,0,0,0.090909,0.336364,0,0.481666,0.580086,0.622908,0.2,0.224052,0,0,0.515681,0.566567,0,NonInteractive
hsa:765,D01180,0,0,0.003257,0,0.009772,0.003257,0,0,0.003257,0,0,0,0,0.003257,0,0,0,0.009772,0,0.090909,0.236364,0,0.60734,0.577965,0.564651,0.05,0.079096,0,0,0.567362,0.691397,1,NonInteractive
hsa:3735,D01767,0.001603,0,0.003205,0.001603,0.004808,0.00641,0.004808,0.001603,0.003205,0.001603,0,0,0.001603,0.001603,0,0,0.001603,0,0,0.090909,0.090909,0.25,0.467927,0.525294,0.49449,0.45,0.122891,0,0.25,0.608194,0.54942,0,NonInteractive
hsa:2822,D01164,0.002384,0.001192,0,0.002384,0.008343,0.010727,0.001192,0.001192,0,0.002384,0.002384,0.001192,0.001192,0.003576,0.001192,0,0.002384,0.001192,0,0.090909,0.236364,0,0.66304,0.447666,0.643592,0.35,0.248877,0,0,0.56306,0.532197,0,NonInteractive
hsa:4191,D00503,0,0,0,0,0.002967,0,0.002967,0,0,0,0.005935,0,0,0.002967,0,0,0,0,0,0.090909,0.245455,0.125,0.618501,0.426349,0,0.3,0.207446,0,0,0.617863,0.539498,0,NonInteractive
hsa:8435,D02487,0,0.001919,0.001919,0.001919,0.009597,0.015355,0.001919,0.003839,0.001919,0.001919,0.009597,0.001919,0,0.003839,0.001919,0.001919,0,0,0.001919,0.090909,0.136364,0,0.59133,0.426349,0,0.25,0.148282,0,0,0.445043,0.326023,0,NonInteractive
hsa:49,D01397,0.002381,0.002381,0.004762,0,0.007143,0,0,0,0,0,0.002381,0,0.002381,0,0.002381,0.002381,0.002381,0,0,0.090909,0.181818,0.125,0.337386,0.727775,0.509525,0.55,0.254021,0,0.25,0.656713,0.587769,0,NonInteractive
hsa:3643,D00965,0.000724,0.002172,0,0.002896,0.007965,0.002896,0.002896,0.000724,0,0.002172,0.003621,0.002896,0.000724,0.002172,0.001448,0.001448,0.000724,0,0,0.090909,0.081818,0,0.355049,1,0.405338,0.3,0.113717,0,0,0.559243,0.547122,0,NonInteractive
hsa:4129,D00387,0,0,0,0.003854,0.009634,0.00578,0.003854,0,0.001927,0.003854,0,0.001927,0.001927,0.00578,0,0.001927,0,0.001927,0,0.090909,0.1,0,0.626595,0.426349,0,0.45,0.129192,0,0.5,0.683249,0.557461,0,NonInteractive
hsa:10295,D02194,0.002747,0.002747,0,0.005495,0.005495,0.002747,0,0,0.005495,0.002747,0,0,0.005495,0,0,0,0,0,0,0.272727,0.236364,0.125,0.336104,0.403345,0.730762,0.2,0.222188,0,0,0.354644,0.463677,1,NonInteractive
hsa:7365,D00884,0,0,0,0.001898,0.003795,0.003795,0,0.001898,0.001898,0.003795,0.005693,0,0.001898,0,0,0,0,0,0,0.181818,0.427273,0,0.521677,0.395834,0.731087,0.35,0.441346,0,0,0.5611,0.638623,1,NonInteractive
hsa:1584,D01582,0,0,0,0,0.003984,0.00996,0.003984,0,0.001992,0.001992,0.005976,0,0.001992,0.003984,0.005976,0,0,0,0,0.181818,0.154545,0,0.613725,0.426349,0,0.5,0.230713,0,0,0.648904,0.570839,0,NonInteractive
hsa:1562,D00463,0.00409,0,0,0,0.00818,0.01227,0.002045,0.002045,0,0,0.002045,0,0,0.00409,0.002045,0,0,0,0,0.181818,0.127273,0,0.451393,0.423829,0.626253,0.45,0.168592,0,0.25,0.73574,0.48054,0,NonInteractive
hsa:9601,D00294,0,0,0,0,0.004658,0.004658,0,0.001553,0,0.001553,0.001553,0,0.003106,0,0,0,0,0,0,0.090909,0.054545,0.125,0.610881,0.426349,0,0.3,0.044778,0,0,0.505335,0.436864,0,NonInteractive
hsa:444,D00094,0.001374,0,0,0.001374,0.008242,0.004121,0,0.001374,0,0.002747,0,0.001374,0.002747,0.004121,0,0,0,0,0.001374,0.181818,0.245455,0,0.558524,0.681345,0.512084,0.3,0.198593,0,0,0.495252,0.424322,0,NonInteractive
hsa:834,D01397,0.002618,0.002618,0,0,0.005236,0.002618,0.002618,0.002618,0,0,0.005236,0,0,0.005236,0,0,0,0,0,0.090909,0.181818,0.125,0.337386,0.727775,0.509525,0.55,0.254021,0,0.25,0.656713,0.587769,0,NonInteractive
hsa:93650,D00294,0,0.002353,0.002353,0,0.021176,0.007059,0,0,0.004706,0.007059,0.004706,0,0.002353,0,0.002353,0,0.002353,0,0,0.090909,0.054545,0.125,0.610881,0.426349,0,0.3,0.044778,0,0,0.505335,0.436864,0,NonInteractive
hsa:5657,D00315,0,0,0.007843,0,0,0.003922,0,0,0,0,0.003922,0,0,0.007843,0,0,0.003922,0,0,0.181818,0.181818,0,0.514811,0.657552,0.607272,0.25,0.116632,0,0,0.665934,0.556789,0,NonInteractive
hsa:1573,D00813,0,0.001996,0,0,0.005988,0.011976,0,0.003992,0.001996,0,0.001996,0,0.003992,0.005988,0.001996,0,0,0,0,0.181818,0.109091,0,0.539006,0.40965,0.642022,0.35,0.104271,0,0,0.587156,0.49878,0,NonInteractive
hsa:354,D01119,0,0,0.004219,0,0,0.012658,0,0,0.004219,0,0.008439,0,0.004219,0.004219,0.004219,0,0.008439,0,0,0.181818,0.236364,0.25,0.508552,0.349198,0.616163,0.4,0.316568,0,0,0.530863,0.525007,0,NonInteractive
hsa:2185,D03728,0,0.000992,0,0,0.00496,0,0.000992,0.000992,0.003968,0.001984,0.000992,0,0,0.001984,0,0.000992,0.000992,0.000992,0,0.181818,0.3,0.125,0.417645,0.446438,0.61666,0.55,0.334427,0.5,0,0.603782,0.603877,1,NonInteractive
hsa:80824,D00454,0,0.004518,0,0,0.00753,0.006024,0,0,0,0.003012,0,0,0,0.006024,0,0,0.001506,0,0,0.090909,0.181818,0.125,0.619022,0.641374,0.552248,0.3,0.122891,0,0,0.678741,0.530146,0,NonInteractive
hsa:5831,D00516,0,0,0,0.003145,0.006289,0.003145,0,0,0,0.012579,0,0,0,0.006289,0,0,0,0,0,0.090909,0.081818,0,0.649595,0.334975,0.694684,0.1,0.086331,0,0,0.346628,0.437961,0,NonInteractive
hsa:495,D02731,0.000967,0.002901,0,0.001934,0.008704,0.001934,0.001934,0,0,0.002901,0.003868,0,0.000967,0.002901,0,0,0.000967,0,0.001934,0.090909,0.290909,0.125,0.554619,0.714635,0.632614,0.45,0.258454,0,0.25,0.67329,0.62331,0,NonInteractive
hsa:5742,D00330,0.001658,0.001658,0.001658,0.003317,0.008292,0.004975,0,0,0,0.006633,0.001658,0,0.003317,0,0,0,0,0.001658,0,0.181818,0.153245,0,0.462302,0.462636,0.584835,0.288715,0.121734,0,0,0.524487,0.409285,0,Interactive
hsa:1548,D00225,0,0,0,0.002122,0.003259,0.018022,0.001123,0.001756,0.001457,0.003009,0.008387,0.000655,0.002448,0.002874,0.003291,0,0.001548,0,0,0.090909,0.109091,0,0.628885,0.426349,0,0.45,0.122891,0,0.5,0.675874,0.543375,0,Interactive
hsa:7015,D00039,0.000596,0.000792,0.001661,0.000673,0.007164,0.007551,0.00006,0,0.001066,0.00059,0.001582,0.000746,0.003745,0.004477,0,0,0.000776,0.000311,0,0.273982,0.037523,0,0.246274,0.444031,0.956479,0.065635,0.028328,0,0,0.052008,0.109608,0,Interactive
hsa:1991,D00160,0.003254,0.005486,0.003713,0.003309,0.010324,0.003712,0,0,0,0.000508,0.004771,0,0.001923,0.003442,0.000661,0.000311,0.003633,0,0,0.181818,0.118182,0,0.329607,0.304101,0.807379,0.05,0.113429,0,0,0.078214,0,0,Interactive
hsa:1360,D00037,0.001472,0,0.003071,0,0.007023,0.005164,0.000715,0,0,0.002507,0.006284,0,0,0.002923,0.000576,0,0.002441,0,0,0.363636,0.063636,0,0.363121,0.679793,0.846811,0.15,0.084209,0,0,0.189707,0.311536,0,Interactive
hsa:23632,D00652,0,0,0.008871,0.003243,0.006046,0.007594,0,0,0.003718,0,0.00353,0.001183,0.003776,0,0,0,0,0.010219,0,0.090909,0.190909,0.375,0.486564,0.786891,0.497955,0.3,0.149559,0,0,0.561303,0.549702,0,Interactive
hsa:5743,D00968,0,0.002139,0.00105,0,0.010601,0.00367,0.003142,0,0,0.003248,0.003257,0,0.00276,0.002429,0,0.001324,0,0,0,0.090909,0.116953,0,0.578308,0.363826,0.674813,0.154801,0.112913,0,0,0.448857,0.416244,0,Interactive
hsa:22978,D00501,0.00282,0.000915,0,0.000759,0.00161,0.005983,0.00118,0.001133,0,0.005249,0.000383,0.000916,0.000862,0.004178,0.002228,0.001075,0.002115,0.000826,0,0.090909,0.154545,0,0.42281,0.761614,0.468881,0.25,0.132408,0,0.25,0.492735,0.494573,0,Interactive
hsa:1548,D00542,0,0.001968,0.00116,0.002903,0.005093,0.011408,0.003827,0.001931,0.001631,0.002202,0.004285,0,0.005347,0.000316,0,0,0,0.001495,0,0.090909,0,0,1,0.426349,0,0,0,0,0,0,0.109952,0,Interactive
hsa:1544,D00437,0.001987,0,0.001988,0.002007,0.006359,0.007488,0.00199,0.000413,0.000052,0.001776,0.00475,0.001257,0.005972,0.001873,0,0,0,0,0,0.090909,0.154545,0,0.513685,0.77127,0.498282,0.4,0.197016,0,0,0.600503,0.551398,0,Interactive
hsa:151531,D00584,0,0.003717,0.003079,0.002242,0.000156,0,0,0.001569,0.004292,0,0,0,0.001134,0.007816,0.002328,0,0,0,0,0.090909,0.018182,0,0.333815,0.443649,0.589355,0.15,0.023104,0,0,0.214077,0.21791,0,Interactive
hsa:25,D01441,0.003824,0.000121,0.000869,0.001724,0.008005,0.007886,0.005236,0.000211,0.00105,0.001369,0.003226,0.001381,0.002558,0.0062,0.000944,0.00183,0,0,0.001741,0.090909,0.272727,0,0.555772,0.464794,0.533064,0.65,0.324126,0,0.75,0.722576,0.569741,0,Interactive
hsa:2263,D04025,0.000911,0.000743,0.000205,0.000557,0.007917,0.00449,0.002636,0.000545,0.00139,0.001977,0.001369,0.001067,0.001339,0.002914,0.00171,0.001,0.000362,0,0,0.090909,0.2,0,0.578911,0.491831,0.44763,0.55,0.309641,0,0.75,0.652575,0.525068,0,Interactive
hsa:1543,D00771,0,0,0.001462,0.001204,0.005993,0.01218,0.002439,0,0.000466,0.004704,0.003436,0.00288,0.007138,0.002751,0.001165,0,0.000598,0.00045,0,0.090909,0.033814,0,0.663537,0.426349,0,0.073314,0.037421,0,0.107172,0.26501,0.343479,0,Interactive
hsa:50940,D02229,0.001304,0,0,0.001395,0.005714,0.005753,0.001174,0.001364,0,0.003276,0.002593,0.002028,0.002091,0.001936,0.001083,0,0,0.001916,0,0.090909,0.272727,0.125,0.592014,0.708517,0.592143,0.45,0.241444,0,0.25,0.683571,0.619997,0,Interactive
hsa:23632,D01196,0,0,0.007006,0,0.007377,0.003806,0,0,0.00361,0,0.001583,0.000817,0.000397,0.001147,0,0,0,0.009878,0,0.090909,0.045455,0.25,0.348597,0.854158,0.747726,0.25,0.05761,0,0.5,0.369015,0.344062,0,Interactive
hsa:50940,D00231,0,0.000848,0.000013,0.000857,0.009273,0.000397,0.008948,0.000426,0.002026,0.00733,0.000681,0,0.000316,0.004608,0,0,0,0,0,0.090909,0.072727,0,0.477016,0.373464,0.591243,0.3,0.075072,0,0.25,0.499768,0.357977,0,Interactive
hsa:5500,D00184,0,0,0.003187,0,0.010344,0.007814,0,0,0.001165,0.005285,0.000819,0.003107,0.007262,0,0,0,0.003108,0,0,0.090909,1,0,0.447,0.677396,0.65579,0.6,1,0,0,0.555928,0.739405,0,Interactive
hsa:23236,D00528,0.000057,0.000316,0,0.000694,0.006203,0.005941,0.004214,0.000562,0.002312,0.002646,0.000633,0.000871,0.00353,0.003865,0.003728,0.000569,0.000149,0.000588,0.001759,0.090909,0.081818,0,0.377391,0.983281,0.269295,0.2,0.044778,0,0.25,0.451708,0.461603,0,Interactive
hsa:2050,D01441,0,0.001023,0,0.001849,0.010145,0.003426,0.00291,0.000487,0.001096,0.002103,0.002746,0.001431,0.001922,0.006059,0,0.000898,0.002118,0.00063,0.000787,0.090909,0.272727,0,0.555772,0.464794,0.533064,0.65,0.324126,0,0.75,0.722576,0.569741,0,Interactive
hsa:1636,D01256,0,0.002348,0.005325,0.003183,0.003256,0.00635,0,0,0.002601,0.005941,0.001559,0.000264,0.003842,0.004084,0,0,0,0.009128,0,0.090909,0.136364,0.25,0.393737,0.372262,0.566714,0.4,0.103475,0,0,0.630062,0.596787,0,Interactive
hsa:1636,D02356,0.003391,0.000675,0,0.002236,0.012502,0.010856,0.002445,0.001392,0,0.003424,0.003785,0.005025,0.000142,0.001413,0.004051,0,0.001433,0,0,0.090909,0.345455,0,0.747871,0.542467,0.449738,0.3,0.336618,0,0,0.545058,0.550598,0,Interactive
hsa:2043,D01441,0.000833,0.000807,0.001051,0.000653,0.007784,0.002876,0.002207,0.000129,0,0.000179,0.001835,0.001289,0.002327,0.00343,0,0.001172,0.001425,0.003165,0.001139,0.090909,0.272727,0,0.555772,0.464794,0.533064,0.65,0.324126,0,0.75,0.722576,0.569741,0,Interactive
hsa:10924,D00417,0.005126,0,0,0.002214,0.006631,0.003354,0,0,0.001667,0.002428,0.004112,0,0.002429,0.00025,0,0,0,0.00083,0.000971,0.090909,0.072727,0,0.624491,0.569499,0.526602,0.3,0.098369,0,0.25,0.541595,0.408888,0,Interactive
hsa:50940,D02008,0.002513,0.001988,0,0,0.006984,0.000905,0.001933,0.003605,0.002567,0.004045,0,0,0,0.000581,0.001915,0,0,0,0,0.090909,0.163636,0,0.549425,0.497517,0.541337,0.45,0.151223,0,0,0.768036,0.647732,0,Interactive
hsa:1543,D00569,0,0,0,0.000014,0.007859,0.010674,0.003847,0,0.001893,0.005317,0.000306,0.00318,0.003994,0.005444,0.000106,0.0003,0,0.001896,0,0.090909,0.134573,0,0.627206,0.56833,0.52965,0.163691,0.076404,0,0.177536,0.353254,0.324388,0,Interactive
hsa:1584,D00394,0.000262,0,0.000579,0.000221,0.007394,0.002779,0.00336,0,0,0.004574,0.002469,0.0023,0.005791,0.004134,0,0,0.00277,0.002035,0.001769,0.149457,0.193754,0.0975,0.360013,0.633122,0.654171,0.212943,0.218541,0,0.149133,0.457755,0.466642,0.795797,Interactive
hsa:2159,D00043,0.001746,0.003405,0.000978,0.000939,0.007772,0.008352,0.002361,0.001666,0.000685,0.004283,0.003694,0.000732,0.000735,0.003567,0.001227,0,0.000785,0.00094,0,0.090909,0.118182,0,0,0.908694,0.450569,0.05,0.060543,0,0,0.122853,0.233625,0,Interactive
hsa:50940,D00417,0.001225,0,0,0,0.010435,0.000433,0.004519,0.002643,0.00426,0.010414,0,0,0,0.000193,0.001822,0,0,0,0,0.090909,0.072727,0,0.624491,0.569499,0.526602,0.3,0.098369,0,0.25,0.541595,0.408888,0,Interactive
hsa:1548,D00528,0.001463,0.001289,0.001362,0.003252,0.003793,0.0094,0.001418,0.000239,0.00194,0.002142,0.003241,0.001039,0.003714,0.002497,0,0,0.000982,0.00016,0,0.090909,0.081818,0,0.377391,0.983281,0.269295,0.2,0.044778,0,0.25,0.451708,0.461603,0,Interactive
hsa:1543,D03670,0,0.001816,0,0.001032,0.006056,0.015735,0,0.003557,0.003319,0.001181,0.003011,0,0.002935,0.004783,0.0005,0,0,0,0,0.090909,0.436364,0,0.534911,0.392058,0.798422,0.25,0.63277,0,0,0.368364,0.431334,0,Interactive
hsa:10846,D00501,0.001677,0.001214,0.00132,0.003336,0.004511,0.002693,0.001874,0.001696,0.002014,0.005399,0.002132,0,0.004835,0.002227,0,0,0,0,0,0.090909,0.154545,0,0.42281,0.761614,0.468881,0.25,0.132408,0,0.25,0.492735,0.494573,0,Interactive
hsa:2043,D04024,0.000343,0.00276,0,0.001615,0.008377,0.004626,0.002033,0,0,0.001126,0.002051,0.001628,0.002874,0.003706,0.000484,0.000945,0.001246,0.002665,0.000737,0.090909,0.236364,0.125,0.606884,0.426349,0,0.75,0.339731,0,0.5,0.717383,0.599009,0,Interactive
hsa:2041,D01441,0,0.005323,0,0.00147,0.012329,0.000153,0.000559,0.001633,0.003052,0.001537,0.001353,0.001189,0.008402,0.007578,0.002644,0.001017,0.00023,0.000857,0.00066,0.090909,0.272727,0,0.555772,0.464794,0.533064,0.65,0.324126,0,0.75,0.722576,0.569741,0,Interactive
hsa:10858,D00394,0,0.000054,0.000281,0.003703,0.008044,0.013293,0,0,0.003657,0.005732,0.005883,0,0.002889,0.002637,0.000882,0,0,0.000507,0,0.090909,0.236364,0,0.844228,0.464265,0.544478,0.3,0.155595,0,0,0.623751,0.49652,0,Interactive
hsa:270,D02769,0.000229,0.000119,0.001014,0.001262,0.002123,0.001655,0.000466,0.003309,0.000306,0.001002,0.000628,0.001389,0.002244,0.003171,0,0,0.001851,0,0.001242,0.272727,0.118182,0,0.33794,0.287015,0.56298,0.25,0.129192,0,0.75,0.625924,0.544232,0,Interactive
hsa:2065,D01977,0.000063,0,0.001072,0.001221,0.007703,0.002555,0.001394,0,0.000644,0.001433,0.000979,0.002242,0.001787,0.003607,0.001196,0.001018,0.000242,0,0,0.090909,0.218182,0,0.601043,0.426349,0,0.4,0.267346,0,0.5,0.657047,0.544301,0,Interactive
hsa:306,D00528,0,0.002424,0.00109,0.000278,0.001635,0.004195,0,0,0.000102,0.001305,0.001669,0.000573,0.003396,0.005497,0.001969,0,0,0,0,0.090909,0.081818,0,0.377391,0.983281,0.269295,0.2,0.044778,0,0.25,0.451708,0.461603,0,Interactive
hsa:1558,D02451,0.001989,0,0.000266,0.004705,0.006407,0.010968,0.00199,0,0.003934,0.001991,0.003915,0,0.00207,0.003992,0,0,0,0,0,0.090909,0.109091,0,0.694454,0.335392,0.544866,0.25,0.092205,0,0.25,0.582926,0.449793,0,Interactive
hsa:1806,D00035,0.001232,0.002319,0.000403,0.002015,0.012152,0.006168,0.001934,0,0.000221,0.00962,0.003629,0,0.000737,0.003403,0.000688,0,0.000927,0.000802,0,0.139157,0.065705,0,0.351252,0.34653,0.765217,0.0899,0.017736,0,0,0.118425,0.166617,0,Interactive
hsa:1544,D00380,0,0,0.002006,0.00195,0.004854,0.01377,0.001974,0.001833,0.001962,0.003219,0.000214,0.001186,0.007154,0.002495,0.000333,0,0.001525,0,0,0.090909,0.154545,0.125,0.259416,0.604853,0.547681,0.3,0.151402,0,0,0.423869,0.383899,0,Interactive
hsa:1544,D00394,0.000519,0,0,0,0.004036,0.012657,0.002001,0,0.000942,0.00202,0.002281,0,0.002027,0.005541,0.002286,0,0,0,0,0.090909,0.236364,0,0.844228,0.464265,0.544478,0.3,0.155595,0,0,0.623751,0.49652,0,Interactive
hsa:1543,D01425,0,0.000017,0,0,0.007291,0.009384,0.00148,0,0.001622,0,0.005884,0.000522,0.002519,0.013715,0.001005,0,0,0.00037,0,0.090909,0.427273,0,0.465083,0.456943,0.630209,0.6,0.481735,0,0,0.578448,0.599415,0,Interactive
hsa:5137,D02229,0.002075,0,0,0.00178,0.00164,0.00185,0,0,0.000585,0.009019,0.001191,0,0.000242,0.000234,0,0,0,0,0,0.090909,0.272727,0.125,0.592014,0.708517,0.592143,0.45,0.241444,0,0.25,0.683571,0.619997,0,Interactive
hsa:10188,D01441,0.002287,0.001399,0,0.000373,0.000056,0,0.001384,0.000901,0.002291,0.00106,0.002449,0.001481,0.001433,0.002692,0.001819,0.002335,0,0.000349,0,0.090909,0.272727,0,0.555772,0.464794,0.533064,0.65,0.324126,0,0.75,0.722576,0.569741,0,Interactive
hsa:5742,D00568,0.000053,0.001668,0.00167,0.004736,0.00994,0.007097,0.000226,0,0.000931,0.006048,0.001661,0,0.000826,0.001693,0.000154,0,0,0.001669,0,0.090909,0.15083,0.089504,0.428303,0.552235,0.513357,0.406302,0.193671,0,0.108593,0.681946,0.500404,0,Interactive
hsa:1584,D00542,0.000656,0.00151,0,0.0046,0.010645,0.005014,0,0,0.000124,0.001641,0.003834,0.003625,0.001777,0.002587,0,0.001512,0.00026,0.002674,0.000249,0.090909,0,0,1,0.426349,0,0,0,0,0,0,0.109952,0,Interactive
hsa:2673,D00332,0.000629,0.000073,0.002221,0.001571,0.007213,0.006635,0.000485,0,0,0.004365,0.005764,0,0.002073,0.001807,0.001566,0,0,0,0,0.181818,0.154545,0,0.373848,0.436653,0.685943,0.05,0.064902,0,0,0.198066,0.31339,0,Interactive
hsa:1890,D01223,0.006119,0.011577,0,0.004646,0.00898,0.012018,0,0,0,0,0,0,0.006486,0.00288,0,0,0,0,0,0.090909,0.2,0,0.333744,0.539903,0.615905,0.25,0.210882,0,0,0.528922,0.508263,0,Interactive
