Protein,Drug,CN,CQ,WG,TH,GL,FL,GM,HM,PM,GF,VF,WS,DT,GT,RW,CW,GW,HW,WW,nAcid,nH1,nS1,MATS1c,MATS2m,GATS2i,nBondsD,Kier2,khs.dNH,khs.aaN,TpiPC,MWC8,SRW3,ClassLabel
hsa:1572,D01767,0,0,0.002041,0.002041,0.002041,0.014286,0.002041,0.002041,0.002041,0.002041,0,0,0.004082,0.004082,0.002041,0,0,0,0,0.090909,0.090909,0.25,0.467927,0.525294,0.49449,0.45,0.122891,0,0.25,0.608194,0.54942,0,NonInteractive
hsa:765,D01767,0,0,0.003257,0,0.009772,0.003257,0,0,0.003257,0,0,0,0,0.003257,0,0,0,0.009772,0,0.090909,0.090909,0.25,0.467927,0.525294,0.49449,0.45,0.122891,0,0.25,0.608194,0.54942,0,NonInteractive
hsa:339221,D00218,0,0,0,0,0.008753,0,0.004376,0,0.002188,0.004376,0,0,0.004376,0.002188,0.004376,0,0,0,0.002188,0.090909,0.045455,0.25,0.348597,0.854158,0.747726,0.25,0.05761,0,0.5,0.369015,0.344062,0,NonInteractive
hsa:3791,D00620,0,0.000738,0,0.000738,0.005166,0.002214,0.00369,0,0,0.001476,0.000738,0.000738,0.00369,0.002952,0,0.000738,0,0.000738,0,0.181818,0.254545,0,0.441436,0.42871,0.678356,0.45,0.296773,0,0,0.571387,0.533177,0,NonInteractive
hsa:4190,D03751,0,0,0.002849,0,0.002849,0.002849,0.002849,0,0.002849,0,0.005698,0,0,0.002849,0,0,0,0,0,0.090909,0.227273,0,0.688933,0.400471,0.639984,0.4,0.190098,0,0.25,0.678475,0.555582,0,NonInteractive
hsa:306,D00434,0,0,0.003106,0,0,0.003106,0,0,0,0,0.003106,0,0.003106,0.015528,0.003106,0,0,0,0,0.090909,0.336364,0,0.481666,0.580086,0.622908,0.2,0.224052,0,0,0.515681,0.566567,0,NonInteractive
hsa:55512,D03738,0.001529,0.001529,0,0.003058,0.007645,0.006116,0,0,0,0.001529,0.001529,0.001529,0.003058,0.003058,0,0,0,0,0,0.090909,0.509091,0,0.486224,0.487251,0.710371,0.4,0.501662,0,0.25,0.555451,0.58979,0,NonInteractive
hsa:1636,D00656,0,0.000766,0.001533,0.001533,0.00613,0.003065,0,0.000766,0.000766,0.003065,0.001533,0.002299,0.003065,0.000766,0.001533,0.000766,0.004598,0,0.001533,0.090909,0.090909,0.25,0.569987,0.426349,0,0.35,0.0922,0,0,0.556294,0.541929,0,NonInteractive
hsa:1436,D02556,0,0,0,0.00309,0.005149,0.006179,0.00103,0,0,0.00309,0.00206,0.00103,0.00206,0.00206,0.00103,0.00103,0.00103,0.00103,0,0.090909,0.145455,0.125,0.625274,0.468117,0.496149,0.5,0.229777,0,0.75,0.719962,0.58799,0,NonInteractive
hsa:4486,D00965,0,0.000741,0,0.002222,0.01037,0.005185,0.000741,0.000741,0.000741,0.003704,0.002963,0.000741,0.002222,0.006667,0,0.000741,0.001481,0,0.000741,0.090909,0.081818,0,0.355049,1,0.405338,0.3,0.113717,0,0,0.559243,0.547122,0,NonInteractive
hsa:349565,D00781,0,0,0,0,0.012346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909,0.127273,0,0.565625,0.722415,0.601,0.3,0.198593,0,0,0.565954,0.453824,0,NonInteractive
hsa:28,D00893,0,0,0,0,0.002833,0.011331,0,0,0.002833,0.008499,0.005666,0,0,0.008499,0.002833,0,0.002833,0,0,0.181818,0.318182,0,0.467777,0.445111,0.697595,0.2,0.277245,0,0,0.498181,0.534385,0,NonInteractive
hsa:1843,D01984,0,0.002732,0,0,0.008197,0.005464,0,0,0.002732,0,0.008197,0,0,0.008197,0,0,0,0,0,0.090909,0.163636,0.125,0.656237,0.663566,0.558758,0.4,0.16669,0,0.5,0.66541,0.520464,0,NonInteractive
hsa:1445,D01256,0,0,0,0.002227,0.008909,0.006682,0,0,0,0,0,0.002227,0.002227,0.008909,0,0.002227,0.002227,0,0,0.090909,0.136364,0.25,0.393737,0.372262,0.566714,0.4,0.103475,0,0,0.630062,0.596787,0,NonInteractive
hsa:64850,D03440,0,0,0,0.002033,0.006098,0.002033,0.004065,0,0.004065,0.002033,0.004065,0.002033,0.006098,0.002033,0,0,0,0,0,0.272727,0.3,0,0.371942,0.383831,0.712594,0.3,0.309866,0,0,0.442396,0.499943,0,NonInteractive
hsa:23436,D00142,0.007435,0,0.007435,0,0,0,0,0,0,0,0.003717,0,0,0,0.003717,0,0.007435,0,0.003717,0.272727,0.190909,0,0.350484,0.632038,0.623156,0.55,0.290826,0,1,0.686317,0.549083,0,NonInteractive
hsa:51166,D00567,0.002358,0,0.002358,0,0.009434,0.014151,0.002358,0,0,0.004717,0.002358,0,0,0.002358,0.002358,0,0,0,0,0.090909,0.118182,0.125,0.472078,0.551915,0.428583,0.5,0.157572,0,0.25,0.787442,0.555061,0,NonInteractive
hsa:1845,D02451,0.005435,0.005435,0,0.005435,0,0.005435,0,0,0,0.005435,0,0,0.005435,0,0,0,0,0,0,0.090909,0.109091,0,0.694454,0.335392,0.544866,0.25,0.092205,0,0.25,0.582926,0.449793,0,NonInteractive
hsa:219,D01842,0,0,0,0,0.003876,0.003876,0,0,0.001938,0.005814,0.003876,0,0.001938,0.001938,0,0,0.003876,0,0,0.090909,0.081818,0,0.378137,0.558159,0.552802,0.3,0.0922,0,0,0.570103,0.556543,0,NonInteractive
hsa:1594,D00622,0,0,0.001972,0.003945,0.005917,0.005917,0,0,0,0.001972,0.003945,0,0.003945,0.005917,0.003945,0,0,0.001972,0,0.181818,0.409091,0,0.452364,0.435538,0.692052,0.35,0.391182,0,0,0.498511,0.57894,0,NonInteractive
hsa:5033,D00887,0,0,0,0,0.001876,0.001876,0,0,0,0.005629,0.003752,0.001876,0.005629,0.003752,0,0,0,0,0,0.181818,0.309091,0,0.548894,0.464299,0.603856,0.65,0.384859,0,0,0.714422,0.634478,0,NonInteractive
hsa:2180,D01918,0.001435,0.001435,0,0.001435,0.004304,0.004304,0,0.001435,0.001435,0.007174,0.005739,0,0.002869,0.002869,0.001435,0,0.001435,0,0,0.181818,0.190909,0.125,0.339928,0.676888,0.576928,0.55,0.248877,0,0,0.603827,0.530442,0,NonInteractive
hsa:3001,D00455,0.011494,0.003831,0.003831,0.003831,0.003831,0.003831,0.003831,0,0,0,0.003831,0.003831,0.003831,0.003831,0,0,0.003831,0,0,0.090909,0.163636,0.125,0.656237,0.663566,0.558758,0.4,0.16669,0,0.5,0.66541,0.520464,0,NonInteractive
hsa:23436,D00070,0.007435,0,0.007435,0,0,0,0,0,0,0,0.003717,0,0,0,0.003717,0,0.007435,0,0.003717,0.272727,0.163636,0,0.36956,0.523862,0.680098,0.55,0.286105,0,0.5,0.636795,0.534936,0,NonInteractive
hsa:51302,D02487,0,0,0,0.002137,0.002137,0.010684,0,0,0,0.002137,0.008547,0.002137,0,0.00641,0.004274,0,0.002137,0,0,0.090909,0.136364,0,0.59133,0.426349,0,0.25,0.148282,0,0,0.445043,0.326023,0,NonInteractive
hsa:9023,D01973,0.00369,0,0,0.00738,0,0.00369,0,0,0,0.00738,0.00369,0.00369,0,0.00369,0,0,0.00369,0.00738,0,0.090909,0.236364,0.125,0.730395,0.406672,0.596074,0.45,0.184131,0,0,0.662398,0.543236,0,NonInteractive
hsa:5650,D02581,0.005556,0,0.011111,0.005556,0.005556,0,0,0,0,0,0,0,0.011111,0.022222,0,0,0.005556,0,0,0.090909,0.154545,0,0.529034,0.386762,0.49061,0.35,0.210882,0,0,0.585942,0.486564,0,NonInteractive
hsa:7957,D02560,0.006329,0,0,0,0.006329,0.006329,0,0,0.003165,0,0,0,0.009494,0.003165,0.003165,0,0.006329,0.003165,0,0.090909,0.145455,0,0.603997,0.426349,0,0.2,0.098193,0,0,0.541313,0.472261,0,NonInteractive
hsa:5445,D00813,0,0,0,0,0.011331,0.002833,0,0,0,0.005666,0,0,0.005666,0.002833,0,0,0,0.002833,0,0.181818,0.109091,0,0.539006,0.40965,0.642022,0.35,0.104271,0,0,0.587156,0.49878,0,NonInteractive
hsa:270,D00283,0.001284,0,0,0.003851,0.005135,0.014121,0.001284,0.001284,0.001284,0.001284,0.007702,0.001284,0.002567,0,0,0,0,0,0,0.090909,0.172727,0,0.621292,0.426349,0,0.35,0.138963,0,0,0.661912,0.528672,0,NonInteractive
hsa:128853,D00771,0,0,0,0,0.007634,0,0,0,0,0.007634,0,0,0,0.007634,0,0,0.015267,0,0,0.090909,0.027273,0,0.614345,0.426349,0,0.2,0.025242,0,0.25,0.411554,0.348737,0,NonInteractive
hsa:2048,D00120,0.003043,0,0,0.001014,0.004057,0.004057,0.003043,0.001014,0.001014,0.004057,0.004057,0.002028,0.002028,0.002028,0.001014,0.001014,0.002028,0,0,0.181818,0.145455,0.125,0.512418,0.428807,0.471479,0.5,0.172415,0,0,0.713547,0.544274,0,NonInteractive
hsa:1675,D04024,0.003968,0,0.003968,0.003968,0,0,0,0,0,0,0,0,0.003968,0.003968,0,0,0.003968,0,0,0.090909,0.236364,0.125,0.606884,0.426349,0,0.75,0.339731,0,0.5,0.717383,0.599009,0,NonInteractive
hsa:5537,D03218,0,0.002933,0,0,0.005865,0.01173,0,0,0,0.002933,0.008798,0.005865,0.005865,0,0,0,0.002933,0,0,0.090909,0.154545,0.125,0.602828,0.502752,0.54443,0.6,0.225498,0,0.5,0.743266,0.531167,0,NonInteractive
hsa:4914,D00434,0,0.001318,0,0.001318,0.017128,0.00527,0.002635,0.001318,0,0,0.003953,0.001318,0.002635,0,0.00527,0.002635,0.001318,0.001318,0,0.090909,0.336364,0,0.481666,0.580086,0.622908,0.2,0.224052,0,0,0.515681,0.566567,0,NonInteractive
hsa:5140,D00889,0.0027,0.0018,0.0009,0.0018,0.009001,0.007201,0,0,0,0.0018,0,0.0018,0.0036,0.0027,0.0009,0,0,0,0.0027,0.181818,0.3,0,0.588644,0.570066,0.548104,0.4,0.320376,0,0.25,0.652642,0.566148,0,NonInteractive
hsa:51302,D00593,0,0,0,0.002137,0.002137,0.010684,0,0,0,0.002137,0.008547,0.002137,0,0.00641,0.004274,0,0.002137,0,0,0.090909,0.3,0.125,0.263578,0.58931,0.564301,0.45,0.295708,0,0,0.527685,0.561025,0,NonInteractive
hsa:84152,D01432,0,0,0,0,0.005988,0,0,0,0,0,0,0,0,0.005988,0,0,0,0,0,0.090909,0.172727,0,0.503764,0.722714,0.492538,0.5,0.156564,0,0.25,0.887894,0.697646,0,NonInteractive
hsa:501,D03803,0,0,0.001859,0,0.011152,0.001859,0,0,0,0,0.003717,0.001859,0,0.005576,0.001859,0,0.001859,0,0,0.181818,0.090909,0.125,0.614793,0.548869,0.500878,0.45,0.157572,0,0.25,0.758378,0.576581,0,NonInteractive
hsa:2673,D00293,0.001433,0.001433,0.001433,0.001433,0.005731,0.005731,0,0,0,0.001433,0.002865,0,0.005731,0.002865,0.002865,0,0,0,0,0.090909,0.109091,0,0.619951,0.426349,0,0.4,0.120883,0,0,0.607894,0.492138,0,NonInteractive
hsa:84171,D00753,0.001325,0.005298,0.006623,0.001325,0.006623,0.003974,0.002649,0.002649,0,0.006623,0.001325,0.002649,0.002649,0.009272,0.002649,0.001325,0.002649,0.001325,0,0.090909,0.709091,0,0.617835,0.514754,0.642614,0.45,0.682478,0,0,0.576696,0.695044,0,NonInteractive
hsa:10188,D00216,0,0,0.002765,0.000922,0.008295,0.004608,0.001843,0,0.002765,0.000922,0.000922,0,0.000922,0.002765,0,0.001843,0.000922,0,0.000922,0.090909,0.390909,0,0.542909,0.270528,0.822099,0.05,0.361753,0,0,0.520621,0.665657,0,NonInteractive
hsa:9641,D00139,0.001587,0.001587,0.001587,0.001587,0.007937,0.001587,0.003175,0.001587,0,0.001587,0.003175,0.003175,0,0.004762,0,0.001587,0,0.001587,0,0.090909,0.063636,0,0.567225,0.577553,0.441599,0.3,0.066289,0,0,0.664624,0.478889,0,NonInteractive
hsa:11238,D00340,0.000944,0,0.002991,0.000309,0.003299,0.003449,0,0.002512,0,0.000301,0.003022,0.003275,0,0.002651,0.00109,0.001026,0,0.005415,0,0.090909,0.063636,0.25,0.589817,0.426349,0,0.35,0.064471,0,0,0.523359,0.49318,0,Interactive
hsa:1636,D01256,0,0.00279,0.000641,0,0.004344,0.005836,0.002693,0,0.00298,0.006377,0.00324,0.002223,0.001318,0.004707,0,0,0,0.003022,0,0.090909,0.149587,0.237569,0.42614,0.519548,0.565172,0.380906,0.103475,0,0,0.599484,0.640698,0.049671,Interactive
hsa:50940,D02042,0,0.001976,0,0.000035,0.003601,0.004231,0.00016,0.000824,0.001666,0.001703,0.000532,0,0.000916,0.003646,0.001661,0,0,0.001121,0,0.090909,0.081818,0,0.579592,0.583484,0.534743,0.35,0.104271,0,0.25,0.678028,0.483199,0,Interactive
hsa:2534,D01441,0.00031,0,0,0.001814,0.0094,0.007218,0.001359,0,0,0.000028,0.001409,0.001839,0,0.009971,0,0.001918,0,0,0.001144,0.090909,0.272727,0,0.555772,0.464794,0.533064,0.65,0.324126,0,0.75,0.722576,0.569741,0,Interactive
hsa:11238,D00655,0.001208,0,0.003794,0.000589,0.006544,0.004828,0,0.003338,0,0.001324,0.003032,0.002681,0,0.002142,0,0,0,0.005574,0,0.090909,0.063636,0.25,0.383299,0.96373,0.672446,0.25,0.063522,0,0,0.362179,0.382515,0,Interactive
hsa:54577,D01276,0.000926,0,0,0.003745,0.001906,0.01308,0,0.001887,0.003069,0.003582,0.003789,0.001587,0.00151,0.001272,0.001419,0,0,0.001885,0,0.090909,0.463636,0,0.407761,0.602502,0.583272,0.65,0.532778,0,0.25,0.668104,0.62284,0,Interactive
hsa:1548,D03781,0,0.000104,0,0.000566,0.00691,0.01447,0.001307,0.000039,0.001677,0.006865,0.003998,0,0.00334,0.004417,0,0,0,0.00024,0,0.090909,0.109091,0,0.630041,0.426349,0,0.45,0.132863,0,0.5,0.637275,0.516051,0,Interactive
hsa:2041,D04025,0.001381,0.001842,0.000469,0.000409,0.008493,0.00218,0.001842,0,0.000734,0.001112,0.002047,0.001876,0.006484,0.003733,0.001907,0.000938,0.002219,0.000606,0.00096,0.090909,0.2,0,0.578911,0.491831,0.44763,0.55,0.309641,0,0.75,0.652575,0.525068,0,Interactive
hsa:10846,D00528,0.000652,0,0.001442,0.003454,0.005593,0.010572,0.002359,0,0.000125,0.003973,0.004046,0,0.003629,0.004381,0,0,0,0.000523,0,0.090909,0.081818,0,0.377391,0.983281,0.269295,0.2,0.044778,0,0.25,0.451708,0.461603,0,Interactive
hsa:50940,D02008,0.001016,0.001304,0,0.000286,0.003518,0.002106,0.000455,0.000615,0.001724,0.003336,0.002541,0.000871,0.000499,0.003914,0.001724,0,0.000845,0.000459,0,0.090909,0.163636,0,0.549425,0.497517,0.541337,0.45,0.151223,0,0,0.768036,0.647732,0,Interactive
hsa:2048,D01977,0.000101,0.001703,0.000011,0.000038,0.004907,0.004385,0.001277,0.000541,0.000945,0.002815,0.003656,0.001055,0.001462,0.002544,0.000661,0.000991,0.001448,0,0,0.090909,0.218182,0,0.601043,0.426349,0,0.4,0.267346,0,0.5,0.657047,0.544301,0,Interactive
hsa:1890,D01223,0.001803,0,0.003464,0,0.012677,0.005926,0.001001,0,0.000112,0.006794,0.000972,0,0,0.014523,0,0.006507,0.006955,0,0,0.090909,0.2,0,0.333744,0.539903,0.615905,0.25,0.210882,0,0,0.528922,0.508263,0,Interactive
hsa:109,D00002,0.001109,0,0.000881,0.000414,0.009228,0.003659,0,0.000358,0,0.000736,0.002002,0.000436,0.003068,0.00356,0.000526,0.000734,0,0,0,0.090909,0.227273,0,0.401897,0.531784,0.534885,0.5,0.328674,0,0.75,0.621701,0.669261,0,Interactive
hsa:11238,D00653,0,0,0.003228,0,0.005714,0.00588,0,0,0,0,0.00713,0.001306,0,0.006345,0.001816,0.001653,0,0.008441,0,0.090909,0.145455,0.375,0.447699,0.797341,0.521551,0.3,0.085692,0,0,0.537188,0.531535,0,Interactive
hsa:1565,D00437,0.000312,0,0.001986,0.005519,0.007393,0.009605,0.003413,0,0.002227,0.00241,0.007382,0.001184,0.000194,0.000986,0,0,0.001434,0,0,0.090909,0.154545,0,0.513685,0.77127,0.498282,0.4,0.197016,0,0,0.600503,0.551398,0,Interactive
hsa:116447,D02756,0.002065,0.003112,0,0.001557,0.001963,0.002095,0.002264,0.001113,0.001489,0.002036,0.00531,0.000459,0.003332,0.002179,0,0,0,0,0,0.090909,0.481818,0,0.59493,0.585256,0.570774,0.5,0.444897,0,0,0.758817,0.758285,0,Interactive
hsa:1544,D00139,0,0,0.001987,0.002699,0.005938,0.011746,0.001991,0,0,0.003983,0.004106,0.001605,0.007711,0.009141,0,0,0.001624,0,0,0.090909,0.063636,0,0.567225,0.577553,0.441599,0.3,0.066289,0,0,0.664624,0.478889,0,Interactive
hsa:10858,D00437,0.00045,0.000703,0.001998,0.001209,0.008177,0.006465,0.000899,0,0.000866,0,0.005868,0,0.003809,0.000882,0.001988,0,0.000091,0.001562,0,0.090909,0.154545,0,0.513685,0.77127,0.498282,0.4,0.197016,0,0,0.600503,0.551398,0,Interactive
hsa:1178,D01223,0,0,0,0.000838,0.008534,0.003291,0,0,0,0.003873,0.007619,0.000419,0.009831,0.00407,0.008745,0.001524,0,0,0,0.090909,0.2,0,0.333744,0.539903,0.615905,0.25,0.210882,0,0,0.528922,0.508263,0,Interactive
hsa:5149,D00227,0.006614,0,0,0.003968,0.006614,0.005291,0,0,0.001323,0.003968,0.003968,0,0.003968,0,0,0,0,0,0,0.090909,0.063636,0,0.343,0.897697,0.336963,0.2,0.038242,0,0.25,0.431112,0.432902,0,Interactive
hsa:11238,D00652,0,0,0.006907,0.000337,0.00942,0.004721,0,0,0,0,0.003121,0,0.003426,0.002996,0.001671,0,0,0.012136,0,0.090909,0.190909,0.375,0.486564,0.786891,0.497955,0.3,0.149559,0,0,0.561303,0.549702,0,Interactive
hsa:2041,D01977,0.003036,0.001015,0.000438,0.001429,0.005637,0.000265,0.000005,0.000852,0.007506,0.001903,0.001317,0.000547,0.003134,0.006771,0.000959,0.001333,0,0.000716,0,0.090909,0.218182,0,0.601043,0.426349,0,0.4,0.267346,0,0.5,0.657047,0.544301,0,Interactive
hsa:1548,D00542,0,0.001031,0,0.001993,0.0059,0.017016,0.000808,0.001988,0.000836,0.006176,0.007009,0,0.005289,0.001325,0.000142,0,0,0.001145,0,0.090909,0,0,1,0.426349,0,0,0,0,0,0,0.109952,0,Interactive
hsa:1432,D03736,0,0.002771,0,0.000975,0.01109,0.002772,0,0.00173,0.001001,0.002334,0.004265,0.002784,0.000776,0.003946,0.002755,0,0,0,0,0.090909,0.336364,0,0.55691,0.568946,0.587585,0.55,0.321954,0,0.25,0.677257,0.613187,0,Interactive
hsa:2041,D01441,0.0002,0,0.000488,0.00086,0.011386,0.004977,0.003488,0,0.002586,0.001402,0.000164,0.000696,0.000192,0.008906,0.000852,0.000227,0.000765,0,0,0.090909,0.272727,0,0.555772,0.464794,0.533064,0.65,0.324126,0,0.75,0.722576,0.569741,0,Interactive
hsa:1558,D03778,0.001989,0,0.00103,0.003801,0.007708,0.013843,0.001992,0,0.000313,0.001992,0.000162,0,0.002295,0.004439,0,0,0,0,0,0.090909,0.109091,0,0.694454,0.335392,0.544866,0.25,0.092205,0,0.25,0.582926,0.449793,0,Interactive
hsa:1543,D01425,0,0.001392,0,0,0.007064,0.011801,0.000299,0.003508,0.001995,0,0.002693,0,0.0031,0.013234,0.001993,0,0,0,0,0.090909,0.427273,0,0.465083,0.456943,0.630209,0.6,0.481735,0,0,0.578448,0.599415,0,Interactive
hsa:23236,D00417,0.000017,0.000846,0.001965,0.005014,0.005842,0.004157,0,0,0.001169,0.002661,0.002334,0.001593,0.001654,0.004956,0.00011,0.000387,0.000088,0.000138,0,0.090909,0.072727,0,0.624491,0.569499,0.526602,0.3,0.098369,0,0.25,0.541595,0.408888,0,Interactive
hsa:5136,D01690,0.006137,0,0,0.001366,0.008558,0.003252,0.012133,0,0.000181,0.009335,0.003244,0,0.001059,0.000256,0,0,0,0,0,0.090909,0.218182,0,0.589925,0.51195,0.555986,0.4,0.218413,0,0,0.608567,0.553264,0,Interactive
hsa:10846,D02008,0.0024,0,0.000712,0,0.006764,0.002764,0.000451,0.001693,0.004762,0.003789,0.001384,0,0.000965,0.00184,0.000569,0,0,0.000668,0,0.090909,0.163636,0,0.549425,0.497517,0.541337,0.45,0.151223,0,0,0.768036,0.647732,0,Interactive
hsa:10461,D03218,0,0.001025,0,0.000785,0.004276,0.005188,0.002724,0.000659,0.001489,0.002057,0.002058,0.00143,0.001014,0.001593,0.000186,0.00101,0.001047,0,0.000231,0.090909,0.154545,0.125,0.602828,0.502752,0.54443,0.6,0.225498,0,0.5,0.743266,0.531167,0,Interactive
hsa:50940,D01133,0.000131,0.000434,0,0.001268,0.010281,0.00681,0,0.000178,0,0.003799,0.00043,0.001424,0.003391,0.002245,0.000276,0,0,0.001434,0,0.090909,0.154545,0,0.575005,0.580351,0.594208,0.45,0.161475,0,0.25,0.787425,0.538889,0,Interactive
hsa:225689,D01840,0,0,0,0,0.010929,0.002732,0,0.002732,0,0.002732,0.002732,0.002732,0.002732,0.005464,0.002732,0,0,0,0,0.090909,0.154545,0.125,0.57264,0.527812,0.540902,0.35,0.120883,0,0.25,0.633044,0.497119,0,Interactive
hsa:1557,D01425,0.003718,0,0,0.002013,0.004263,0.010145,0.002038,0.00102,0,0.003442,0.003547,0,0.003577,0.004492,0.000815,0,0,0,0,0.090909,0.427273,0,0.465083,0.456943,0.630209,0.6,0.481735,0,0,0.578448,0.599415,0,Interactive
hsa:1544,D01071,0.001873,0,0,0,0.003988,0.005972,0.001729,0,0,0.002021,0.008268,0,0.003609,0.002606,0.001372,0,0,0.001656,0,0.090909,0.127273,0,0.377247,0.758204,0.453881,0.2,0.081928,0,0,0.384056,0.490437,0,Interactive
hsa:1548,D01071,0,0,0,0.002125,0.003967,0.015484,0.001347,0.001575,0.000749,0.0038,0.00818,0.001759,0.00057,0.003695,0.003136,0,0.000951,0,0,0.090909,0.127273,0,0.377247,0.758204,0.453881,0.2,0.081928,0,0,0.384056,0.490437,0,Interactive
hsa:1429,D03798,0,0,0.003767,0,0.009655,0,0.004724,0,0,0.005995,0.005904,0,0.004284,0.003507,0.003264,0,0.004437,0,0,0.090909,0.1,0,0.473639,0.512462,0.554793,0.5,0.151325,0,0,0.672336,0.563253,0,Interactive
hsa:5140,D01690,0.002705,0.000128,0.000531,0.000565,0.007987,0.003963,0.000966,0.000323,0.003116,0.00208,0,0.000173,0.002332,0.001968,0.001211,0,0,0,0.002424,0.090909,0.218182,0,0.589925,0.51195,0.555986,0.4,0.218413,0,0,0.608567,0.553264,0,Interactive
hsa:10,D00448,0.000043,0.000914,0.001522,0.001471,0.00293,0.003957,0.001441,0,0.001335,0.003287,0.001489,0.000252,0.002225,0.00898,0.001499,0,0.000954,0.001002,0,0.181818,0.118182,0.125,0.42549,0.384724,0.649933,0.65,0.225498,0,0.25,0.667831,0.514868,0,Interactive
hsa:1429,D00651,0,0.005221,0,0,0.00446,0.00292,0,0,0.00211,0.004451,0.003469,0,0.004098,0.001434,0,0,0.009696,0.002584,0,0.152096,0.099419,0,0.589955,0.498932,0.015955,0.457123,0.162114,0,0,0.632836,0.56178,0,Interactive
hsa:1636,D01276,0.000144,0.000555,0,0.00066,0.006409,0.001914,0.000277,0.001532,0.001921,0.001367,0.004507,0.001745,0.002766,0.001573,0.001293,0,0.000006,0.001513,0,0.090909,0.380176,0,0.417748,0.572259,0.577096,0.467859,0.37231,0,0.104657,0.729281,0.629337,0,Interactive
hsa:1545,D00960,0.001327,0.001947,0,0,0.006172,0.012129,0.000368,0.002127,0.001627,0,0.002024,0,0.001,0.004096,0.002032,0,0,0,0,0.090909,0.163636,0,0.70987,0.792168,0.390333,0.25,0.143728,0,0.5,0.59958,0.494537,0,Interactive
hsa:50940,D02731,0.001007,0.001754,0,0.00017,0.004698,0.001464,0.000932,0,0.001726,0.00414,0,0.001074,0.003467,0.002324,0.001926,0,0,0.00141,0,0.090909,0.290909,0.125,0.554619,0.714635,0.632614,0.45,0.258454,0,0.25,0.67329,0.62331,0,Interactive
hsa:2048,D03218,0.002676,0.002099,0,0.000781,0.00364,0.004077,0.001123,0.000949,0.001352,0.003637,0.004038,0.00179,0.001445,0.003725,0.000884,0.000936,0.002003,0,0,0.090909,0.154545,0.125,0.602828,0.502752,0.54443,0.6,0.225498,0,0.5,0.743266,0.531167,0,Interactive
hsa:10858,D00380,0,0.001968,0.000584,0.001928,0.001216,0.009588,0.002404,0.001312,0.001344,0.001927,0.003861,0.00148,0.003449,0.002857,0,0,0,0.001442,0,0.090909,0.154545,0.125,0.259416,0.604853,0.547681,0.3,0.151402,0,0,0.423869,0.383899,0,Interactive
hsa:23632,D00518,0,0,0.00596,0,0.001792,0.005534,0,0,0.00116,0.001565,0.003902,0.00255,0.002591,0.001399,0,0,0,0.005064,0,0.090909,0.045455,0.25,0.766041,0.426349,0,0.35,0.066289,0,0,0.445672,0.447429,0,Interactive
hsa:1543,D02451,0,0,0,0.002028,0.007809,0.018256,0,0.000166,0.004057,0.004627,0.008316,0,0.002028,0.004177,0,0,0,0,0,0.090909,0.109091,0,0.694454,0.335392,0.544866,0.25,0.092205,0,0.25,0.582926,0.449793,0,Interactive
hsa:151531,D00584,0,0,0,0.002527,0.008718,0.000885,0.000932,0,0.00003,0.002362,0.002252,0,0.000246,0.013369,0,0,0,0,0,0.090909,0.018182,0,0.333815,0.443649,0.589355,0.15,0.023104,0,0,0.214077,0.21791,0,Interactive
hsa:4942,D00332,0,0.002759,0.005357,0.003814,0.002746,0.002829,0,0.001372,0.001145,0,0.003981,0.003151,0.000769,0.00161,0,0,0.001262,0.002701,0,0.165331,0.147936,0,0.134389,0.574086,0.644786,0.05,0.064902,0,0,0.210159,0.31339,0,Interactive
hsa:5136,D01133,0.001837,0,0,0.000189,0.006182,0.00386,0.001666,0.001828,0.001291,0.002328,0.003902,0.00076,0.002608,0.001325,0.002162,0,0,0.00004,0,0.090909,0.154545,0,0.575005,0.580351,0.594208,0.45,0.161475,0,0.25,0.787425,0.538889,0,Interactive
hsa:1544,D00960,0,0,0,0.001902,0.004068,0.01908,0.002034,0.000289,0.00272,0.004606,0.008114,0,0.004002,0.002531,0.001467,0,0,0,0,0.090909,0.163636,0,0.70987,0.792168,0.390333,0.25,0.143728,0,0.5,0.59958,0.494537,0,Interactive
hsa:1610,D00005,0,0,0.002885,0.002842,0.004467,0.003151,0,0,0,0.006207,0.002481,0.005607,0.000859,0.001908,0,0,0.010465,0.002542,0,0.272727,0.290909,0,0.3519,0.587329,0.559108,0.65,0.404095,0,0.75,0.743593,0.715046,0,Interactive
hsa:43,D01223,0.001301,0,0,0,0.004382,0.012893,0.002133,0,0.000864,0.008086,0.002744,0.002319,0.006496,0.003886,0.001532,0,0,0.001618,0,0.090909,0.2,0,0.333744,0.539903,0.615905,0.25,0.210882,0,0,0.528922,0.508263,0,Interactive
hsa:10858,D01071,0,0.001073,0,0.000886,0.00349,0.008366,0.000845,0.002021,0.001381,0.002012,0.003126,0.000064,0.001238,0.005995,0,0,0,0.002021,0.001063,0.090909,0.127273,0,0.377247,0.758204,0.453881,0.2,0.081928,0,0,0.384056,0.490437,0,Interactive
hsa:2058,D00035,0,0.000633,0,0.001914,0.018398,0.008889,0,0,0,0.002536,0.00055,0,0.001142,0.005054,0,0,0,0,0,0.181818,0.102878,0,0.290758,0.350323,0.772294,0.05,0.036053,0,0,0.090564,0.146967,0,Interactive
